ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	2401,3245	4,3	3015,3249	3,7	238	149	1	1.0	0.997,0.999	0.998,0.997	0.0
1	51,31	0,0	65,45	2,0	215	149	1	1.0	1.0,1.0	0.957,1.0	0.022
2	190,324	4,3	287,288	1,2	298	149	1	1.0	0.96,0.982	0.993,0.986	-0.019
3	263,422	0,1	513,397	0,0	237	149	1	1.0	1.0,0.996	1.0,1.0	-0.002
4	73,142	2,0	127,147	0,2	185	149	1	1.0	0.967,1.0	1.0,0.983	-0.008
5	110,175	0,1	161,115	2,0	190	149	1	1.0	1.0,0.993	0.984,1.0	0.004
6	15,29	0,0	26,27	0,1	199	149	1	1.0	1.0,1.0	1.0,0.953	0.024
7	100,164	1,3	96,126	0,0	238	149	1	1.0	0.984,0.972	1.0,1.0	-0.022
8	631,851	1,1	805,940	3,0	229	149	1	1.0	0.998,0.998	0.994,1.0	0.001
9	555,826	0,1	738,823	0,0	230	149	1	1.0	1.0,0.998	1.0,1.0	-0.001
10	5,13	45,49	0,0	58,28	170	149	0.511125331195	1.0	0.089,0.189	0.0,0.0	0.139
11	973,1514	2,0	954,1347	0,0	213	149	1	1.0	0.997,1.0	1.0,1.0	-0.002
12	149,221	81,143	93,128	149,155	207	149	0.00640425796046	1.0	0.57,0.527	0.31,0.373	0.207
13	124,152	0,0	144,156	2,0	286	149	1	1.0	1.0,1.0	0.974,1.0	0.013
15	905,1478	9,5	885,1009	10,8	269	149	1	1.0	0.982,0.994	0.98,0.986	0.005
16	9,10	8,6	17,27	14,7	279	149	0.90344697117	1.0	0.375,0.471	0.393,0.673	-0.11
17	44,60	0,0	58,59	0,1	221	149	1	1.0	1.0,1.0	1.0,0.975	0.012
18	102,116	0,0	128,112	1,0	298	149	1	1.0	1.0,1.0	0.985,1.0	0.008
19	359,531	3,1	445,459	1,4	262	149	1	1.0	0.986,0.997	0.996,0.985	0.001
22	262,374	0,1	320,361	0,0	297	149	1	1.0	1.0,0.995	1.0,1.0	-0.002
23	0,0	7,17	0,1	3,12	279	149	1	1.0	0.0,0.0	0.0,0.043	-0.021
25	222,330	3,11	371,285	2,2	219	149	1	1.0	0.981,0.953	0.992,0.99	-0.024
27	143,166	0,0	186,194	1,0	224	149	1	1.0	1.0,1.0	0.992,1.0	0.004
28	359,549	0,0	385,488	2,0	252	149	1	1.0	1.0,1.0	0.991,1.0	0.004
29	71,99	0,2	48,100	0,5	202	149	1	1.0	1.0,0.973	1.0,0.937	0.018
30	71,103	0,2	55,104	0,5	205	149	1	1.0	1.0,0.974	1.0,0.938	0.018
31	4,12	0,3	0,3	0,0	231	149	1	1.0	1.0,0.721	NA,1.0	-0.139
32	11,21	0,3	0,3	0,0	211	149	1	1.0	1.0,0.832	NA,1.0	-0.084
33	6,25	0,1	1,4	0,1	191	149	1	1.0	1.0,0.951	1.0,0.757	0.097
34	3,2	2,0	4,2	0,0	298	149	1	1.0	0.429,1.0	1.0,1.0	-0.285
35	16,12	2,0	19,21	0,0	197	149	1	1.0	0.858,1.0	1.0,1.0	-0.071
36	220,362	1,0	240,270	0,0	211	149	1	1.0	0.994,1.0	1.0,1.0	-0.003
37	51,82	2,4	45,66	0,0	186	149	1	1.0	0.953,0.943	1.0,1.0	-0.052
38	393,526	1,0	411,602	0,0	294	149	1	1.0	0.995,1.0	1.0,1.0	-0.002
39	313,434	1,0	292,403	0,0	211	149	1	1.0	0.995,1.0	1.0,1.0	-0.002
40	610,999	0,0	837,952	0,2	204	149	1	1.0	1.0,1.0	1.0,0.997	0.002
41	549,962	2,1	710,976	0,0	195	149	1	1.0	0.995,0.999	1.0,1.0	-0.003
42	254,307	0,1	306,404	4,1	196	149	1	1.0	1.0,0.996	0.983,0.997	0.008
43	86,101	0,0	122,125	1,0	217	149	1	1.0	1.0,1.0	0.988,1.0	0.006
44	160,160	6,4	165,163	2,2	236	149	1	1.0	0.944,0.962	0.981,0.981	-0.028
45	206,259	2,1	246,183	2,2	238	149	1	1.0	0.985,0.994	0.987,0.983	0.005
46	4850,6433	1,2	5827,6901	0,0	192	149	1	1.0	1.0,1.0	1.0,1.0	0.0
47	3,5	86,115	12,6	89,130	178	149	1	1.0	0.028,0.035	0.101,0.037	-0.038
48	6,10	86,115	13,21	89,130	182	149	1	1.0	0.054,0.066	0.107,0.117	-0.052
49	509,591	0,3	264,364	0,0	217	149	1	1.0	1.0,0.993	1.0,1.0	-0.004
50	283,327	0,3	158,242	0,0	223	149	1	1.0	1.0,0.986	1.0,1.0	-0.007
51	1105,1396	0,1	1210,1343	0,0	298	149	1	1.0	1.0,0.999	1.0,1.0	-0.0
52	497,637	0,1	657,646	0,1	220	149	1	1.0	1.0,0.998	1.0,0.998	0.0
53	370,463	0,1	523,547	0,0	253	149	1	1.0	1.0,0.996	1.0,1.0	-0.002
54	247,369	1,1	124,103	0,0	266	149	1	1.0	0.993,0.995	1.0,1.0	-0.006
55	79,127	1,0	110,74	0,0	298	149	1	1.0	0.975,1.0	1.0,1.0	-0.012
56	20,15	1,0	48,9	0,0	223	149	1	1.0	0.93,1.0	1.0,1.0	-0.035
57	751,1110	1,3	1100,1059	1,3	167	149	1	1.0	0.999,0.997	0.999,0.997	0.0
58	6345,11601	25,49	4973,7802	28,31	216	149	1	1.0	0.994,0.994	0.992,0.994	0.001
59	4,9	405,594	12,12	455,422	295	149	1	1.0	0.005,0.008	0.013,0.014	-0.007
60	513,807	0,1	576,721	0,0	298	149	1	1.0	1.0,0.998	1.0,1.0	-0.001
61	90,133	0,2	93,76	0,0	223	149	1	1.0	1.0,0.978	1.0,1.0	-0.011
62	7,2	2014,3224	11,9	1892,2607	214	149	1	1.0	0.002,0.0	0.004,0.002	-0.002
63	853,981	0,0	815,843	0,2	298	149	1	1.0	1.0,1.0	1.0,0.995	0.002
64	31209,39324	1,0	25868,33895	0,0	298	149	1	1.0	1.0,1.0	1.0,1.0	0.0
65	560,712	1,1	716,728	0,0	247	149	1	1.0	0.997,0.998	1.0,1.0	-0.002
66	221,237	1,1	305,268	0,0	286	149	1	1.0	0.991,0.992	1.0,1.0	-0.008
67	1140,1484	0,0	1327,1990	4,1	281	149	1	1.0	1.0,1.0	0.994,0.999	0.004
68	652,938	0,0	848,1243	1,1	181	149	1	1.0	1.0,1.0	0.999,0.999	0.001
69	192,274	0,0	390,427	1,0	255	149	1	1.0	1.0,1.0	0.996,1.0	0.002
70	375,460	0,0	372,389	1,0	194	149	1	1.0	1.0,1.0	0.997,1.0	0.002
71	152,191	1,0	144,180	0,0	222	149	1	1.0	0.99,1.0	1.0,1.0	-0.005
72	270,445	0,1	322,345	0,0	224	149	1	1.0	1.0,0.997	1.0,1.0	-0.002
73	162,294	2,0	226,198	0,1	188	149	1	1.0	0.985,1.0	1.0,0.994	-0.005
74	111,140	49,78	89,138	87,100	298	149	0.591475937787	1.0	0.531,0.473	0.338,0.408	0.129
75	42,78	151,200	52,75	205,160	207	149	1	1.0	0.167,0.219	0.154,0.252	-0.01
76	27,63	151,200	69,69	205,160	210	149	1	1.0	0.113,0.183	0.193,0.234	-0.066
77	68,105	0,1	120,80	0,0	298	149	1	1.0	1.0,0.981	1.0,1.0	-0.01
78	386,492	2,0	444,533	1,0	245	149	1	1.0	0.992,1.0	0.996,1.0	-0.002
79	177,344	1,0	235,322	0,0	222	149	1	1.0	0.992,1.0	1.0,1.0	-0.004
