ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	0,2	194,291	0,2	228,223	283	391
1	33,29	194,291	18,18	228,223	262	391
2	6,17	89,149	21,20	101,115	230	230
4	277,415	106,218	584,842	260,319	231	218
6	478,775	19,51	577,788	26,25	216	167
7	10,7	239,423	4,8	292,375	228	652
8	335,578	303,398	528,484	340,445	224	197
9	43,31	35,67	37,33	62,43	188	206
10	1278,1560	133,171	1273,1497	141,181	721	197
11	1417,2088	380,607	2303,2620	729,730	1227	482
13	241,322	116,123	359,346	186,142	341	218
14	288,434	173,235	323,436	161,240	251	215
15	46,90	55,95	105,114	97,135	197	218
16	29,60	75,128	54,62	131,164	169	202
17	151,214	137,179	166,177	201,165	247	225
18	93,119	190,342	155,165	303,427	220	290
20	33,46	81,133	50,82	106,142	198	264
21	20,19	28,34	36,13	54,36	204	256
22	1244,1841	1349,1950	1310,1699	1458,1775	223	209
23	53,92	173,248	74,62	169,183	183	259
24	28,36	38,67	48,50	50,55	248	271
25	1175,1782	1689,2322	2730,2280	3677,3210	575	575
26	111,190	41,78	185,216	55,74	274	441
27	45,40	57,103	22,64	89,87	193	266
28	101,114	376,687	79,107	546,682	220	230
29	701,1099	106,210	815,1157	190,268	230	193
30	35,58	56,108	54,62	115,95	209	209
31	3085,4875	3436,5186	2539,4115	2678,4514	416	419
32	360,599	1,16	655,910	10,28	354	299
33	0,9	1,4	0,4	0,4	209	202
34	3,0	10,0	10,7	6,8	242	242
35	86,119	320,377	76,124	280,370	205	280
36	31,42	53,95	42,46	58,64	217	238
38	20,20	10,19	17,11	13,10	215	210
39	37,44	101,125	43,27	129,142	238	221
40	86,153	297,582	90,123	498,592	181	281
41	212,312	100,164	293,365	140,119	255	203
42	17,50	214,298	69,85	230,268	251	212
43	43,42	332,476	72,80	376,541	183	212
44	86,126	145,299	86,94	188,191	252	247
45	5,11	1296,2127	7,7	1342,1714	187	373
46	315,493	259,437	464,684	424,532	404	395
47	116,181	28,58	170,210	45,38	234	193
48	142,271	120,225	293,391	154,144	193	212
49	105,162	120,250	104,125	212,336	212	209
50	154,227	61,85	167,169	65,68	396	311
51	5,6	7,6	2,5	6,7	209	209
52	57,121	86,193	65,87	140,150	215	291
53	1367,2097	2281,3521	1220,1712	2056,2984	209	242
54	16,17	15,17	11,7	26,22	209	196
55	3810,4867	15,24	3788,4131	15,20	1846	157
56	3809,4931	15,24	3831,4171	15,20	1849	157
57	3843,4982	15,24	3904,4205	15,20	1886	157
58	11,21	6,10	13,35	15,3	270	224
59	210,422	254,411	252,323	366,382	202	242
60	592,877	762,1103	749,686	992,976	210	252
61	146,204	100,145	139,197	110,115	201	188
62	39,69	38,61	44,48	54,61	211	231
64	129,271	234,476	175,241	340,443	217	291
65	1174,1794	622,820	1167,1587	804,1064	281	198
66	21,30	45,65	25,27	39,59	189	238
67	65,84	221,328	99,85	256,212	174	206
68	0,2	24,28	1,5	28,52	244	231
69	14,19	24,28	10,42	28,52	231	231
70	414,665	1440,2211	608,608	1773,1933	216	299
71	40,46	63,96	34,45	65,65	185	233
72	2,0	63,96	0,1	65,65	200	233
73	69,85	36,82	84,74	75,63	230	188
74	38,48	40,50	57,57	92,81	190	214
76	7,18	6,8	15,11	3,5	338	338
77	253,346	110,178	284,326	122,112	202	178
78	1169,1665	1830,2658	1193,1445	2193,2413	237	279
79	1198,1723	1998,2890	1281,1483	2080,2551	233	302
80	2567,3593	995,1463	2587,3001	1119,1303	302	236
81	24,32	31,50	33,45	52,71	221	227
83	8,0	2,7	6,11	8,6	537	570
84	189,248	454,588	211,261	565,565	194	222
85	135,165	73,102	177,146	99,74	229	209
86	306,365	231,324	435,487	412,417	212	212
87	91,120	159,202	146,141	234,198	201	201
88	9,24	13,25	27,28	15,22	218	220
89	21,24	161,202	36,13	170,191	223	282
90	45,82	1130,2005	64,74	1639,1778	197	483
91	75,97	70,79	65,90	77,99	288	294
92	58,111	77,108	89,82	116,129	206	214
93	74,97	43,57	101,69	67,52	262	238
95	24,38	121,155	9,13	110,189	292	242
96	5,12	1,0	1,13	0,0	214	202
97	190,331	54,58	239,290	67,101	300	215
98	29,39	41,32	22,33	38,26	305	228
99	883,1327	762,1121	1177,1313	998,1100	218	194
100	518,789	720,1173	705,717	1101,1227	197	197
101	697,1257	842,1115	1122,1087	1172,1243	224	218
102	358,572	1,2	487,449	1,4	197	197
103	362,570	676,1062	485,449	940,1045	197	197
104	358,568	623,946	485,449	830,927	197	197
105	11,15	51,83	14,13	53,33	247	198
107	231,387	89,139	256,331	105,107	239	215
108	38,45	19,16	40,46	10,12	396	311
109	1,4	36,69	0,0	42,40	208	260
