ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	3,1	20,15	1,0	10,6	225	149
1	151,106	349,332	57,34	285,162	252	149
2	58,36	481,473	37,14	316,195	251	149
3	7,10	65,23	7,4	20,14	227	149
4	53,53	209,174	24,9	114,85	273	149
5	27,20	228,181	7,12	104,46	246	149
6	18,38	10,17	16,18	5,7	296	149
7	37,41	2,3	21,19	1,3	241	149
8	690,469	132,115	316,163	87,58	238	149
9	18,2	0,0	14,3	0,2	242	149
10	240,237	647,640	87,113	458,284	228	149
11	274,245	5326,4599	240,187	4020,2518	212	149
12	62,44	97,119	39,39	56,31	255	149
13	154,94	525,433	78,28	338,164	225	149
14	7,6	72,67	5,1	39,20	232	149
15	31,26	64,82	10,8	31,26	246	149
16	5,13	96,69	7,4	48,28	247	149
17	235,185	29,42	104,52	28,13	272	149
18	1,1	97,123	0,1	55,43	251	149
19	61,48	123,163	39,26	77,48	232	149
20	4,15	85,76	5,7	56,29	335	149
21	1,1	50,37	1,2	14,12	225	149
22	40,40	323,241	14,17	150,76	457	149
23	7,0	25,11	3,2	6,4	244	149
24	5,10	15,13	5,1	9,3	215	149
26	118,81	121,104	69,48	53,38	287	149
27	6,9	576,545	13,2	372,193	231	149
28	13,18	0,0	25,12	0,1	241	149
29	72,68	3993,3762	36,23	1973,1329	224	149
30	98,102	3175,3075	49,28	1581,1060	240	149
31	9,12	268,228	4,8	174,75	237	149
32	185,131	8,5	93,122	2,4	259	149
33	256,173	1,1	152,161	0,2	294	149
34	6,12	43,22	43,67	20,5	319	149
35	81,68	629,564	61,56	382,230	230	149
36	13,20	100,86	11,4	42,27	277	149
37	7,4	117,108	1,0	56,40	221	149
40	35,41	364,310	15,7	218,131	220	149
41	270,255	21,29	109,72	6,12	227	149
43	12,12	14,16	8,5	10,5	246	149
44	14,14	19,19	13,5	26,2	222	149
45	8,1	5,3	0,0	1,2	227	149
47	26,7	24,13	0,2	5,1	416	149
48	31,7	6,0	0,2	1,0	562	149
49	10,2	23,11	0,0	5,1	253	149
50	132,113	761,715	32,16	398,218	251	149
51	348,272	3,5	230,107	4,5	240	149
52	17,6	0,2	8,4	0,0	267	149
53	31,7	11,11	14,6	6,5	483	149
54	9,2	1,3	2,1	2,1	253	149
56	177,148	1,1	96,88	0,0	245	149
59	35,17	41,37	18,7	22,11	247	149
60	77,69	571,536	81,47	258,172	277	149
61	57,41	358,265	49,36	130,119	247	149
62	123,80	43,41	120,238	47,14	1192	149
64	46,26	57,49	15,31	45,10	293	149
65	25,21	106,76	44,31	49,20	241	149
66	11,9	71,39	17,5	35,16	254	149
67	15,2	24,13	2,2	7,2	215	149
68	23,8	105,72	5,5	62,24	227	149
69	62,64	68,114	28,19	27,26	259	149
70	51,59	44,32	33,14	20,9	478	149
71	4,6	1,0	2,1	0,0	417	149
74	75,62	32,34	59,19	31,13	370	149
75	42,38	217,249	45,10	130,85	349	149
76	38,34	1,0	37,9	0,0	283	149
77	19,24	174,180	15,8	119,62	516	149
78	19,9	212,120	26,13	67,41	244	149
79	34,40	157,168	9,6	64,50	228	149
80	0,1	220,175	0,0	49,39	230	149
81	101,61	53,58	36,32	24,15	622	149
82	72,55	232,206	30,27	154,99	247	149
83	169,68	0,2	56,15	0,0	339	149
84	67,55	335,347	39,46	139,134	235	149
85	644,606	238,254	344,220	180,91	228	149
86	26,18	110,72	21,19	31,44	649	149
89	0,2	5,16	0,0	2,1	281	149
90	15,9	82,64	10,15	80,34	244	149
91	18,17	123,98	15,11	119,53	392	149
92	63,50	99,68	20,8	42,25	651	149
93	24,30	7,1	16,2	0,0	223	149
94	18,8	270,282	21,4	192,129	227	149
95	0,0	0,3	0,1	3,0	279	149
96	0,1	0,0	4,4	2,0	277	149
97	182,87	316,260	104,48	183,97	301	149
98	10,9	183,146	11,2	39,23	304	149
99	9,18	306,217	10,1	106,62	295	149
100	28,46	32,33	31,9	1,4	455	149
101	458,307	7788,5757	261,147	4346,2409	226	149
102	750,644	29,14	463,305	8,5	234	149
104	176,156	127,80	169,135	108,62	1757	149
105	3118,1973	5,3	2267,1127	6,0	202	149
106	1536,1157	198,185	858,402	125,61	239	149
107	51,34	296,296	40,23	173,84	474	149
