IncLevel1	IncLevel2	IncLevelDifference
0.027,0.071	0.059,0.038	0.0
0.246,0.282	0.312,0.309	-0.046
0.418,0.415	0.413,0.364	0.028
0.161,0.092	0.17,0.117	-0.017
0.37,0.378	0.367,0.387	-0.003
0.535,0.491	0.505,0.48	0.021
0.862,0.902	0.904,0.883	-0.011
0.409,0.398	0.596,0.488	-0.139
0.357,0.408	0.328,0.364	0.036
0.596,0.608	0.577,0.603	0.012
0.353,0.362	0.447,0.413	-0.073
0.273,0.325	0.14,0.295	0.082
0.16,0.148	0.15,0.194	-0.018
0.334,0.357	0.349,0.352	-0.005
0.362,0.308	0.315,0.306	0.024
0.396,0.425	0.413,0.409	-0.001
0.542,0.513	0.543,0.526	-0.007
0.352,0.444	0.35,0.492	-0.023
0.632,0.648	0.636,0.634	0.005
0.616,0.579	0.613,0.559	0.011
0.379,0.38	0.392,0.369	-0.001
0.463,0.516	0.489,0.506	-0.008
0.473,0.48	0.445,0.479	0.015
0.622,0.82	1.0,0.677	-0.118
0.424,0.775	1.0,0.589	-0.195
0.977,0.951	0.963,0.955	0.005
0.4,0.0	0.8,0.571	-0.485
0.036,0.045	0.064,0.027	-0.005
0.457,0.392	0.361,0.402	0.043
0.088,0.145	0.187,0.219	-0.087
0.106,0.077	0.181,0.137	-0.068
0.314,0.328	0.35,0.361	-0.034
0.111,0.101	0.12,0.126	-0.017
0.035,0.034	0.035,0.042	-0.004
0.515,0.509	0.565,0.558	-0.049
0.718,0.689	0.743,0.738	-0.037
0.666,0.705	0.749,0.821	-0.099
0.379,0.302	0.264,0.217	0.1
0.739,0.644	0.725,0.694	-0.018
0.257,0.271	0.321,0.272	-0.032
0.396,0.442	0.428,0.432	-0.011
0.95,0.95	0.926,0.962	0.006
0.95,0.95	0.926,0.962	0.006
0.95,0.949	0.925,0.962	0.006
0.174,0.229	0.159,0.225	0.01
0.438,0.445	0.471,0.433	-0.01
0.47,0.301	0.398,0.463	-0.045
0.382,0.382	0.401,0.377	-0.007
0.377,0.37	0.471,0.382	-0.053
0.034,0.0	0.0,0.013	0.011
0.719,0.593	0.539,0.671	0.051
0.555,0.678	0.605,0.659	-0.015
0.441,0.446	0.411,0.425	0.026
0.519,0.472	0.398,0.385	0.104
0.652,0.5	0.714,0.8	-0.181
0.731,0.792	0.917,0.863	-0.128
0.431,0.549	0.537,0.322	0.06
0.0,0.348	0.151,0.822	-0.312
0.49,0.537	0.524,0.531	-0.014
0.492,0.512	0.549,0.57	-0.057
0.218,0.284	0.185,0.125	0.096
0.712,1.0	0.881,1.0	-0.085
0.8,0.803	0.839,0.824	-0.03
0.609,0.618	0.597,0.496	0.067
0.583,0.583	0.58,0.581	0.002
0.499,0.505	0.501,0.495	0.004
0.882,0.979	1.0,0.915	-0.027
0.991,0.998	1.0,0.992	-0.002
0.346,0.369	0.366,0.334	0.008
0.935,0.929	0.921,0.922	0.011
0.148,0.128	0.141,0.242	-0.053
0.62,0.559	0.51,0.549	0.06
0.627,0.617	0.602,0.642	0.0
0.258,0.188	0.272,0.073	0.05
0.125,0.103	0.065,0.026	0.068
0.0,0.064	0.057,0.0	0.003
