UniqueCount	AmbigCount
99	0
0	112
0	70
0	110
3	111
2	143
0	70
31	153
2	153
83	1807
0	1807
601	1384
0	1381
1	11127
0	10780
0	10443
180	10040
0	8541
0	8482
296	10762
0	10075
66	140
0	140
4	2687
1	1973
33	2394
8481	4
8	3058
686	3986
82	1728
2	3059
0	131
24	131
3661	9
42	0
0	2427
3	2092
0	2373
0	2
0	2
0	2
209	674
2	674
406	396
21	396
213	1
16	211
25	211
71	0
0	260
0	112
57	237
0	1579
2	1537
0	1562
1	1551
0	1525
3	1549
1	1443
0	1428
97	1
496	0
7	189
1	190
1	200
1	189
0	200
74	1
39	633
1	616
10	633
19	0
26	306
33	305
3589	1
0	0
0	0
0	25652
5	25086
0	26159
0	0
1	96
9	96
617	0
0	8
1	8
1	8
354	1
0	127
11	122
4	91
4	120
24	16
0	16
0	12
0	237
0	237
1	0
0	0
0	261
50	261
2053	4
666	0
0	0
0	0
0	0
0	0
986	2
3	10
0	10
239	2038
28	2046
23	1793
9	1790
451	0
1251	3
0	314
0	283
4	293
0	282
4	230
0	0
19	2777
556	2778
445	2419
106	2414
0	25
1	35
0	30
0	30
0	36
3	36
0	68
0	68
84	0
607	0
2189	10
3095	6914
0	6914
2012	2
17	32
1	32
67	665
2	556
2	561
0	667
0	39
9	39
5	95
1	95
0	75
34	0
2	242
11	238
6	227
11	0
0	36
0	29
0	27
0	31
0	26
644	1
10	46
0	46
933	0
81	0
367	3
0	157
0	190
3	201
5	168
4	144
1	0
0	0
6	80
1	80
0	83
0	80
915	5
416	3
527	7932
58	7930
371	1208
1	1207
35	0
645	1
4	720
41	744
4	744
94	0
239	254
0	196
0	180
0	240
0	179
1	74
0	67
0	72
0	64
819	2
5	1248
0	1396
0	1150
12	1255
0	902
13	466
0	645
24	556
3	595
12	504
501	3
389	2
0	841
0	690
0	700
1	782
3241	5
1136	2
0	0
549	3
488	2
0	392
0	310
10	378
1	380
1	371
0	320
11	776
4	638
2	697
23	0
0	0
264	1
239	0
30	378
15	378
3	0
10	0
15	3952
5	4068
18	3982
491	1023
113	1002
53	1003
26	455
0	365
8	494
1008	1
462	2181
35	2200
12	2123
1248	1
2847	2
0	515
0	316
30	548
0	528
4148	3
79	144
13	144
799	0
153	1
108	750
2	750
14	15971
3	17796
18	13721
284	17147
125	13921
0	0
78	0
4	0
1	0
15	154
2	154
71	612
0	612
354	2273
40	2271
341	1
182	0
1837	2
1	3
0	3
0	0
875	0
324	1
23	84
3	84
13	0
0	29
0	29
0	29
332	0
110	0
117	0
8	23
0	23
14	0
64	513
5	513
0	512
107	0
0	0
0	0
0	0
0	0
79	0
54	0
10	10
1	10
1675	1
2	0
2578	7868
113	7863
7	0
1	50
0	50
0	50
2	55
0	55
0	0
0	0
6871	10
1	0
0	0
0	0
0	0
0	0
0	33
0	23
0	13
6	0
10	15
0	15
873	1
1	24
1	24
158	0
0	47
0	72
0	70
0	47
0	76
0	74
2	47
261	0
67	600
0	600
10	0
173	0
0	0
81	307
6	307
2573	6
268	2
166	177
0	177
32	0
30771	41
26	0
279	0
85	0
25	0
450	2
730	0
1	0
242	1977
6	2179
70	1964
0	2240
87	1869
39	303
2	312
22	284
3	281
0	342
101	223
1	221
0	171
939	3
3	435
0	458
5	475
9	450
18	441
4	428
384	2670
0	2670
71	0
330	1112
9	1112
113	1
178	1472
0	1472
0	29
3	37
0	37
0	34
0	190
3	129
0	165
0	78
3	190
17	281
10	294
3	288
6	281
2	303
6	273
0	0
185	0
0	6
0	6
0	749
0	803
0	805
1	830
6	777
1	808
1334	1
0	58
1	58
1	58
9	0
113	335
19	335
8	1272
27	1054
20	1024
0	0
42	302
23	302
0	2218
0	2281
0	2229
0	2196
5	5
0	5
1	5
66	3416
14	3410
1	3413
5	496
38	497
118	1
0	0
0	0
473	1
9	12
0	12
35767	50
1395	0
393	1
0	1329
3	1166
13	1159
0	1254
8	0
646	0
1	101
7	88
2	89
1	94
0	87
0	83
40	357
0	357
65	1
62	184
6	184
1149	1
456	1
2	0
1	650
8	490
3	495
2	418
294	0
195	0
29	827
3	828
0	828
7	585
0	618
3	593
3	586
5	545
9	512
268	0
2	2401
162	2401
13	0
0	0
592	1
69	0
1841	2
606	2
18	690
3	690
29	903
4	903
1318	1
5	0
0	0
150	785
15	785
358	111
0	109
73	395
6	395
589	1
3	21
0	21
10	190
2	187
1	154
2	162
5	161
6	162
1	161
5764	11
0	0
257	48
65	0
111	183
5	183
856	0
140	0
26	90
0	64
0	68
0	59
0	50
0	47
0	38
366	1
763	2
7933	10
143	433
17	433
0	83
0	53
1	53
0	56
0	58
0	72
0	72
3	62
1	60
2	67
0	77
0	53
0	53
2277	6736
67	6735
67	0
16	7
0	7
2	0
6334	11
99	256
3	256
1	0
13	54
0	54
0	0
3	0
49	0
91	593
10	593
282	0
332	2
3	224
3	173
0	223
0	210
1	211
0	176
9	381
17	837
0	824
0	0
24	0
0	0
2289	5
0	463
74	463
9	39
0	39
0	11
1	10
0	10
187	2326
4	1903
3	2183
3833	6
0	0
0	0
1701	1
2	65
0	68
3	67
0	65
288	1743
0	1743
0	70
3	64
0	71
1326	1
529	48
267	0
0	314
12	299
4	310
4	298
2	265
0	286
1	239
662	2
0	18
0	19
0	21
0	12
0	0
20	0
291	2
437	1
69	496
0	496
29	252
0	252
3627	5
2	256
11	256
1	237
132	0
0	3003
17	2137
74	2801
0	2813
1	2134
19	0
133	0
0	0
196	0
4	3381
0	3018
0	3242
184	444
1	444
209	2092
33	2092
24	0
70	575
2	575
191	4195
2	4193
3	0
1059	1
159	592
28	552
0	580
1683	0
899	0
89	173
5	172
0	1099
0	1099
1988	5
336	0
5617	2748
0	2739
17	272
3	272
623	258
0	258
2	3285
3	3199
0	3210
0	3106
3	3267
6	2571
22	270
3	270
14	0
420	0
2511	2
58	0
0	0
3	5
0	5
291	1
222	2059
7	2058
11321	21
4952	6
282	4525
3	4527
8	4527
1430	6
0	1
1	1
0	0
0	0
4	0
3198	3
0	25
0	25
0	25
0	23
0	25
0	27
0	25
1	25
0	23
0	12
0	11
0	10
0	12
67	1819
0	1819
1226	2
4605	8
35	0
31	716
575	716
81	0
0	0
8	104
0	104
24	0
120	500
0	500
56	0
7	0
747	0
0	0
466	0
77	1
565	834
37	833
0	0
17	195
2	195
77	0
0	0
6677	14
2688	3
1	131
0	129
0	101
1077	1
9	330
0	317
0	261
4	311
790	1091
0	1063
8	1091
2	1062
3	133
0	133
551	0
48	0
1344	1
679	4
5014	6
2209	8
14620	52
1	655
0	611
3	485
63	0
468	2515
6	2515
1235	1
0	1066
112	1066
70	0
0	0
0	0
236	1
1127	3
114	0
2	124
0	110
1	107
604	1207
1	243
0	295
10	1471
10	240
1	643
22	641
22	643
107	491
10	491
82	626
3	637
12	637
501	2
268	748
66	748
0	562
0	532
0	518
0	352
0	395
0	544
8	15
0	15
1	15
1	0
5845	10
20	0
14	173
18	173
0	0
0	1
0	1
321	0
256	0
34	0
435	1
6	0
0	0
0	239
0	215
25	481
20	0
1	500
5	500
0	0
2402	5
1396	1
28	246
6	246
5	794
149	795
203	591
0	591
1	544
17333	32
0	1037
0	1142
0	828
1	651
6	640
0	914
0	721
363	0
140	0
0	0
0	1033
13	960
11	952
0	976
0	1076
25	1008
0	1044
0	968
0	981
0	980
0	954
0	967
0	0
0	0
67	0
1004	3
0	1
0	1
0	0
0	0
14	26
0	26
110	0
48	977
18	971
0	995
2	976
0	928
0	940
7	971
0	974
4	972
5	0
15	0
738	1
29	392
8	329
0	401
147	1
3	1405
33	1406
2	1404
571	738
5	738
2	26
4	26
69	408
0	408
0	68
2	68
894	3
97	0
0	1
2	1
162	462
0	462
38	604
15	604
228	0
125	1243
1	1243
0	0
1490	1
4	0
109	266
19	266
0	27
0	27
15	15
0	14
0	1465
6	1465
0	1149
0	1113
0	1142
1	1144
15	0
5	0
0	1
0	1
0	725
12	728
66	724
15	218
0	213
0	218
7	39
0	39
0	0
82	353
0	353
6	859
0	883
0	774
79	0
0	0
0	0
14	269
7	269
0	268
81	0
1213	1
192	1
0	5
0	5
0	405
0	368
0	394
0	394
0	318
0	317
2	367
4	404
2	334
0	352
2	332
0	355
0	316
0	296
547	1
37	32
1	32
0	0
20	139
3	139
0	66
0	66
21	0
62	0
15	0
0	82
0	66
2	56
1	50
7	65
3	50
0	23
0	705
9	843
0	885
1	815
0	0
344	0
0	98
135	99
0	87
0	66
6	81
0	68
78	1659
2	1644
10	1638
8	1647
418	0
377	0
5012	17080
2	17067
25	365
65	365
1	202
0	911
9	882
7	849
2	764
18	901
0	590
0	596
0	891
0	856
0	892
15	850
0	903
0	1
0	1
0	1
80	1383
4	1383
6	0
11	435
119	435
1011	1
0	0
0	0
0	924
7	907
13	802
23	840
13	256
0	245
0	249
5	252
10	249
2	1475
0	1427
0	1469
0	1469
9	61
36	61
0	0
4513	3
208	0
10	0
1	0
1877	4473
45	4470
0	0
133	0
144	539
17	539
701	1
65	246
3	246
29	0
126	0
30	522
10	462
0	394
0	0
49	567
6	567
0	0
0	0
41	0
167	0
0	5
1	5
129	1164
72	1164
29	0
4	30
0	30
202	0
7	4242
0	2260
1	3903
0	3901
6	3901
0	979
3	979
219	961
3	961
113	3478
23	3500
0	3479
0	0
3	2657
35	2657
16	2656
0	2579
842	0
5	15
0	15
23	0
166	0
3	0
1666	14
4	0
3	0
1	0
8	0
1032	4
0	1664
0	1664
387	0
259	1830
56	1829
1980	2
0	4380
14	3893
7	4285
81	138
0	138
