IncLevel1	IncLevel2	IncLevelDifference
0.998,0.995	0.997,0.997	-0.001
1.0,NA	0.0,NA	1.0
0.982,0.993	1.0,1.0	-0.012
1.0,1.0	1.0,1.0	0.0
1.0,1.0	1.0,1.0	0.0
1.0,1.0	0.962,1.0	0.019
1.0,0.99	1.0,1.0	-0.005
0.998,1.0	1.0,1.0	-0.001
0.998,1.0	1.0,1.0	-0.001
1.0,1.0	1.0,0.994	0.003
1.0,1.0	1.0,0.995	0.002
1.0,0.984	1.0,1.0	-0.008
0.089,0.058	0.0,0.0	0.073
1.0,0.998	1.0,1.0	-0.001
0.511,0.549	0.256,0.277	0.264
0.984,0.995	0.99,0.994	-0.002
0.998,0.998	1.0,1.0	-0.002
0.465,0.681	0.781,0.64	-0.137
0.99,1.0	1.0,1.0	-0.005
1.0,0.993	1.0,0.99	0.001
1.0,0.994	1.0,0.967	0.013
1.0,1.0	1.0,0.98	0.01
0.299,0.0	0.0,NA	0.149
0.223,0.0	0.0,NA	0.112
0.984,0.99	1.0,0.985	-0.005
1.0,1.0	0.88,1.0	0.06
1.0,0.978	1.0,1.0	-0.011
1.0,0.985	1.0,0.886	0.049
1.0,0.986	1.0,0.923	0.031
0.857,0.8	NA,1.0	-0.171
0.862,1.0	NA,1.0	-0.069
1.0,1.0	0.684,0.52	0.398
1.0,1.0	0.694,0.752	0.277
1.0,1.0	1.0,1.0	0.0
1.0,1.0	1.0,1.0	0.0
0.974,1.0	1.0,1.0	-0.013
1.0,0.997	1.0,0.986	0.005
1.0,0.996	1.0,1.0	-0.002
1.0,1.0	0.995,0.99	0.008
1.0,0.996	1.0,1.0	-0.002
0.968,1.0	1.0,1.0	-0.016
1.0,1.0	1.0,0.98	0.01
0.999,1.0	1.0,1.0	-0.0
0.018,0.019	0.039,0.044	-0.023
0.082,0.078	0.065,0.154	-0.029
1.0,1.0	0.991,1.0	0.004
0.997,0.99	1.0,0.99	-0.001
0.995,0.983	1.0,0.984	-0.003
0.998,1.0	1.0,1.0	-0.001
0.997,1.0	1.0,1.0	-0.002
1.0,1.0	0.993,1.0	0.004
1.0,0.997	1.0,1.0	-0.002
0.988,1.0	1.0,1.0	-0.006
1.0,1.0	1.0,0.962	0.019
0.995,1.0	1.0,1.0	-0.002
1.0,0.999	1.0,1.0	-0.0
