ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	82,98	71,81	97,41	85,34	217	196	1	1.0	0.511,0.522	0.508,0.521	0.002
1	79,76	14,11	65,24	5,2	262	219	1	1.0	0.825,0.852	0.916,0.909	-0.074
2	14,12	131,69	12,4	51,30	230	230	1	1.0	0.097,0.148	0.19,0.118	-0.032
3	0,3	6,2	2,0	0,2	263	298	0.809518026859	1.0	0.0,0.63	1.0,0.0	-0.185
5	54,72	140,200	61,18	119,57	194	257	1	1.0	0.338,0.323	0.404,0.295	-0.019
6	42,32	66,52	32,14	42,29	197	196	1	1.0	0.388,0.38	0.431,0.324	0.007
8	626,667	54,19	476,216	31,21	216	167	1	1.0	0.9,0.964	0.922,0.888	0.027
9	3775,3981	4669,5226	4284,2014	4971,2547	215	227	1	1.0	0.461,0.446	0.476,0.455	-0.012
10	344,424	156,197	255,159	147,80	199	183	1	1.0	0.67,0.664	0.615,0.646	0.036
11	126,120	265,266	96,49	178,100	198	264	1	1.0	0.388,0.376	0.418,0.395	-0.024
12	3,13	136,167	7,5	125,52	256	232	1	1.0	0.02,0.066	0.048,0.08	-0.021
13	110,116	136,167	75,62	125,52	217	232	1	1.0	0.464,0.426	0.391,0.56	-0.031
14	35,41	66,60	19,16	61,25	188	206	1	1.0	0.368,0.428	0.254,0.412	0.065
15	14,14	51,78	9,7	58,39	298	285	1	1.0	0.208,0.147	0.129,0.147	0.039
16	160,180	85,139	170,71	81,63	250	222	1	1.0	0.626,0.535	0.651,0.5	0.005
17	47,53	109,126	53,25	107,46	201	271	1	1.0	0.368,0.362	0.4,0.423	-0.046
18	47,62	22,50	66,32	5,10	251	260	0.0134129162491	0.47615852684305	0.689,0.562	0.932,0.768	-0.225
19	70,92	83,67	60,43	91,56	197	218	0.896631094634	1.0	0.483,0.603	0.422,0.459	0.102
20	43,31	103,91	44,9	108,61	169	202	1	1.0	0.333,0.289	0.327,0.15	0.073
21	169,174	138,133	95,68	114,55	247	225	1	1.0	0.527,0.544	0.432,0.53	0.055
22	95,114	226,241	94,43	266,106	220	290	1	1.0	0.357,0.384	0.318,0.348	0.038
24	423,468	460,556	554,273	778,405	298	298	1	1.0	0.479,0.457	0.416,0.403	0.058
25	95,84	96,88	47,33	69,40	273	298	1	1.0	0.519,0.51	0.426,0.474	0.065
26	30,48	81,84	41,9	64,21	193	266	1	1.0	0.338,0.441	0.469,0.371	-0.03
27	865,876	156,153	759,430	144,81	230	193	1	1.0	0.823,0.828	0.816,0.817	0.009
28	879,806	1104,1080	923,377	1004,557	226	272	1	1.0	0.489,0.473	0.525,0.449	-0.006
30	54,42	61,58	41,19	55,28	209	209	1	1.0	0.47,0.42	0.427,0.404	0.029
32	55,42	64,48	41,19	54,30	209	209	1	1.0	0.462,0.467	0.432,0.388	0.054
33	1710,2347	1754,2400	1441,731	1751,938	298	298	1	1.0	0.494,0.494	0.451,0.438	0.049
34	327,324	7,14	413,216	8,12	298	298	1	1.0	0.979,0.959	0.981,0.947	0.005
35	7,3	13,12	4,2	6,4	242	242	0.962060085994	1.0	0.35,0.2	0.4,0.333	-0.092
36	15,21	17,20	7,1	14,2	215	210	0.484049900711	1.0	0.463,0.506	0.328,0.328	0.157
37	59,58	55,39	32,15	30,18	273	247	1	1.0	0.493,0.574	0.491,0.43	0.073
38	86,120	460,508	87,41	371,183	181	281	1	1.0	0.225,0.268	0.267,0.258	-0.016
39	34,29	234,261	38,14	184,92	251	212	1	1.0	0.109,0.086	0.149,0.114	-0.034
40	25,32	339,417	62,48	311,161	183	212	0.145599100905	1.0	0.079,0.082	0.188,0.257	-0.142
41	114,156	120,167	143,66	132,63	212	202	1	1.0	0.475,0.471	0.508,0.5	-0.031
42	108,100	191,174	63,21	109,54	252	247	1	1.0	0.357,0.36	0.362,0.276	0.039
43	0,5	26,42	6,2	18,11	298	298	0.599281420413	1.0	0.0,0.106	0.25,0.154	-0.149
44	165,172	132,205	260,100	181,108	298	298	1	1.0	0.556,0.456	0.59,0.481	-0.029
45	130,113	156,130	69,33	187,102	212	209	0.00931185637875	0.47615852684305	0.451,0.461	0.267,0.242	0.202
46	1418,1700	2440,2688	1146,575	2044,996	209	242	1	1.0	0.402,0.423	0.394,0.401	0.015
47	70,92	23,30	35,26	17,10	298	157	1	1.0	0.616,0.618	0.52,0.578	0.068
48	92,90	23,30	67,33	17,10	298	157	1	1.0	0.678,0.612	0.675,0.635	-0.01
49	96,96	23,30	60,39	17,10	298	157	1	1.0	0.687,0.628	0.65,0.673	-0.004
50	53,64	296,344	33,14	104,45	176	272	0.912858665345	1.0	0.217,0.223	0.329,0.325	-0.107
51	143,185	366,416	92,48	266,114	203	254	1	1.0	0.328,0.358	0.302,0.345	0.019
53	155,205	334,347	153,75	268,160	217	291	1	1.0	0.384,0.442	0.434,0.386	0.003
54	24,21	58,31	17,4	22,28	226	238	1	1.0	0.304,0.416	0.449,0.131	0.07
55	124,144	187,172	133,74	101,69	219	237	0.609323022865	1.0	0.418,0.475	0.588,0.537	-0.116
56	30,45	61,62	32,14	39,29	185	233	1	1.0	0.382,0.478	0.508,0.378	-0.013
58	71,78	72,78	38,18	35,11	230	188	1	1.0	0.446,0.45	0.47,0.572	-0.073
59	58,61	65,51	30,14	56,16	190	214	0.725386135122	1.0	0.501,0.574	0.376,0.496	0.101
61	13,13	2,5	6,3	2,0	298	298	0.471016983589	1.0	0.867,0.722	0.75,1.0	-0.081
