IncLevel1	IncLevel2	IncLevelDifference
0.006,0.007,0.009,0.0,0.022,0.007	0.0,0.0,0.039,0.009,0.0,0.013	-0.002
0.131,0.845,0.476,0.405,0.221,0.476	1.0,1.0,0.312,0.405,0.416,1.0	-0.263
0.0,0.0,0.104,0.0,0.0,0.0	0.259,0.0,0.0,0.0,0.0,0.0	-0.026
0.0,0.0,0.0,0.0,0.065,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.011
1.0,0.881,0.905,0.912,0.893,0.912	0.885,0.931,0.871,0.901,0.941,0.878	0.016
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.978,1.0,1.0,1.0	0.004
0.009,0.007,0.007,0.004,0.007,0.003	0.012,0.023,0.026,0.032,0.024,0.022	-0.017
0.004,0.01,0.011,0.0,0.004,0.0	0.002,0.003,0.003,0.0,0.006,0.0	0.003
1.0,0.99,1.0,1.0,0.988,1.0	1.0,1.0,0.983,1.0,0.979,0.96	0.009
1.0,1.0,1.0,1.0,0.823,1.0	1.0,0.354,NA,NA,1.0,1.0	0.132
0.554,0.58,0.525,0.756,0.31,0.564	0.326,0.293,0.206,0.833,0.564,0.633	0.072
0.203,0.454,0.297,0.188,0.291,0.177	0.156,0.564,0.184,0.134,0.284,0.085	0.034
0.439,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.094
0.179,0.127,0.077,0.089,0.061,0.0	0.0,0.368,0.0,0.163,0.111,0.0	-0.018
1.0,1.0,1.0,1.0,1.0,1.0	0.964,1.0,1.0,0.914,0.966,1.0	0.026
0.047,0.061,0.031,0.054,0.058,0.026	0.049,0.056,0.129,0.027,0.05,0.092	-0.021
0.891,0.847,0.879,0.907,0.908,0.92	0.792,0.802,0.833,0.812,0.858,0.897	0.06
0.688,0.581,0.675,0.722,0.661,0.699	0.441,0.546,0.558,0.559,0.619,0.643	0.11
0.081,0.048,0.043,0.028,0.019,0.037	0.028,0.093,0.075,0.091,0.079,0.026	-0.023
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.907,1.0	0.015
1.0,1.0,1.0,1.0,1.0,0.606	0.735,0.847,1.0,0.442,1.0,0.735	0.141
1.0,1.0,1.0,1.0,0.977,0.928	0.959,1.0,1.0,0.983,1.0,1.0	-0.006
0.14,0.088,0.041,0.082,0.05,0.048	0.06,0.0,0.087,0.016,0.066,0.0	0.037
1.0,1.0,0.968,0.959,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.012
1.0,1.0,0.989,0.994,1.0,0.994	0.991,1.0,1.0,1.0,1.0,1.0	-0.002
0.341,0.383,0.164,0.399,0.166,0.538	0.127,0.151,0.262,0.311,0.293,0.383	0.077
0.016,0.022,0.028,0.027,0.03,0.021	0.012,0.04,0.025,0.015,0.014,0.04	-0.0
0.068,0.121,0.056,0.071,0.073,0.127	0.107,0.187,0.132,0.157,0.068,0.019	-0.026
0.045,0.048,0.02,0.062,0.047,0.028	0.014,0.122,0.07,0.065,0.041,0.112	-0.029
0.02,0.014,0.007,0.009,0.019,0.011	0.023,0.025,0.013,0.026,0.03,0.016	-0.009
0.0,0.0,0.133,0.0,0.0,0.103	0.118,0.0,0.0,0.305,0.0,0.0	-0.031
0.857,0.823,0.838,0.766,0.862,0.853	0.843,0.522,0.948,0.859,0.75,0.813	0.044
0.011,0.008,0.007,0.008,0.006,0.003	0.006,0.0,0.0,0.024,0.012,0.007	-0.001
0.679,1.0,0.862,0.887,1.0,0.607	1.0,1.0,1.0,1.0,0.836,0.778	-0.097
0.935,0.935,0.964,0.973,0.967,0.957	1.0,1.0,0.969,0.928,0.978,1.0	-0.024
0.073,0.067,0.057,0.066,0.071,0.063	0.062,0.067,0.053,0.111,0.069,0.084	-0.008
