ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	44,69,53,45,60,83	96,157,123,100,164,149	64,19,60,68,65,27	119,96,114,154,177,49	230	218
1	0,1,0,0,1,0	47,94,68,61,98,69	0,0,0,0,0,0	52,40,49,69,97,23	283	298
2	5,10,10,15,8,5	47,94,68,61,98,69	13,7,8,12,5,1	52,40,49,69,97,23	262	298
3	2,8,5,3,8,9	30,52,56,35,76,31	7,5,5,9,8,3	31,32,29,50,69,9	230	230
5	13,26,28,20,19,15	18,32,32,28,33,26	32,9,18,20,19,5	26,11,19,20,42,11	197	196
7	251,406,300,240,380,334	4,27,24,9,26,11	291,224,245,296,424,120	9,7,11,15,10,14	216	167
8	4,7,3,1,4,1	64,107,91,65,124,94	2,0,2,0,2,2	46,40,54,90,112,25	228	298
9	149,222,200,162,279,204	117,193,155,143,216,166	180,160,163,292,235,100	147,122,121,172,239,48	224	197
10	58,91,66,62,85,78	60,102,94,71,121,88	65,50,63,89,126,37	89,49,75,111,125,41	249	219
11	13,20,23,10,15,15	19,46,31,29,25,33	5,7,5,11,20,8	17,15,18,42,26,14	201	298
12	44,54,42,32,36,44	42,55,57,50,70,43	43,27,40,59,59,13	47,33,42,93,63,15	278	298
14	13,20,22,19,16,22	24,37,36,16,32,32	12,13,12,18,20,13	25,16,30,29,26,23	188	206
15	0,8,10,11,19,5	34,35,22,29,41,34	8,10,10,10,6,4	51,28,22,43,46,19	298	285
16	95,133,81,98,162,124	59,69,58,52,59,92	36,58,57,123,113,47	21,20,25,66,36,11	298	234
17	87,125,74,66,99,78	73,66,41,33,64,34	75,105,106,133,152,46	63,67,77,78,102,49	298	298
18	891,1552,945,860,1409,949	467,815,405,395,673,422	1335,960,1257,1006,2045,602	656,479,668,516,891,366	176	173
19	133,225,167,147,226,156	58,128,116,82,126,113	210,151,137,173,213,69	102,80,76,77,120,33	251	215
20	135,210,188,155,203,217	144,173,137,132,177,185	129,94,140,224,219,83	119,93,100,161,205,66	298	234
21	32,34,27,36,39,41	32,58,33,23,45,34	33,38,28,40,43,18	59,26,29,41,78,33	197	218
22	23,19,16,13,43,11	43,60,58,32,73,38	27,16,24,32,28,7	80,56,49,51,94,28	169	202
23	71,110,73,71,122,94	56,139,71,71,80,75	69,36,55,78,99,32	81,42,54,98,87,31	247	225
24	39,47,40,38,65,72	100,153,119,92,192,115	52,53,59,77,81,24	128,99,117,143,190,52	220	290
25	17,34,36,40,36,43	27,56,44,29,47,52	23,28,17,35,43,23	37,34,49,77,71,42	193	201
26	22,36,28,21,20,21	33,71,38,59,52,46	18,16,17,29,31,8	45,43,44,46,41,17	208	263
28	14,11,11,10,12,14	22,18,8,15,18,13	3,6,18,24,7,2	18,11,24,32,21,7	204	256
29	26,30,33,24,44,27	59,93,94,90,130,103	23,30,24,35,31,19	72,57,72,89,108,37	183	259
30	20,38,30,15,20,14	21,34,34,21,48,27	10,14,16,22,24,10	20,9,17,27,33,5	248	271
31	138,193,211,206,303,227	162,239,222,251,380,287	286,232,259,472,402,145	393,324,354,524,471,183	298	298
32	536,885,613,509,765,552	367,614,425,406,537,368	581,336,523,589,692,157	390,273,325,470,442,127	195	206
33	41,36,45,24,49,45	31,49,54,39,61,44	28,25,39,39,44,12	51,39,39,74,59,27	273	298
34	15,24,13,18,17,22	34,50,46,36,55,41	12,12,18,12,31,7	29,29,35,41,44,10	193	266
35	40,81,75,42,75,64	231,325,263,218,343,310	45,39,55,42,62,23	232,136,225,295,387,132	220	230
36	400,546,428,371,563,445	85,109,84,44,114,83	433,310,364,412,610,235	73,65,82,105,129,50	230	193
37	430,713,434,367,587,407	481,657,531,448,735,554	585,463,504,512,598,206	600,402,538,670,711,303	226	272
38	85,161,102,92,133,94	22,35,39,27,27,35	109,73,95,115,109,39	32,13,34,37,34,15	243	183
39	166,236,191,202,249,231	149,216,193,188,232,261	230,241,248,286,348,113	255,200,186,248,343,119	253	265
41	9,25,28,14,21,23	18,24,37,36,55,34	26,8,17,23,25,8	28,25,26,55,43,13	209	209
42	748,1136,857,785,1314,1197	794,1207,898,866,1343,1204	945,584,729,625,1102,359	1141,715,813,658,1221,483	298	298
43	6,10,6,4,7,4	1,4,1,2,2,2	5,7,4,0,5,0	0,2,4,7,1,0	194	201
44	10,11,7,9,9,2	1,4,1,2,2,2	5,3,2,0,4,0	0,2,4,7,1,0	298	201
45	135,228,147,111,197,175	4,3,4,3,10,5	171,150,208,228,334,107	6,9,3,6,20,5	298	298
46	2,4,4,1,0,1	3,5,3,0,0,4	2,1,3,3,5,1	2,2,2,3,3,2	242	242
47	66,103,76,82,85,85	69,139,94,99,121,108	95,62,77,87,94,28	114,86,85,94,130,58	211	260
48	20,33,18,14,25,33	35,58,30,24,46,61	10,6,12,20,20,0	22,19,27,41,32,10	217	238
49	19,11,23,15,34,27	17,20,23,24,20,20	13,10,9,17,14,5	15,7,11,17,18,5	209	218
50	4,8,9,10,8,15	7,8,13,8,6,12	2,2,2,8,6,1	3,6,4,5,4,1	215	210
51	371,588,458,432,539,542	531,915,773,645,812,719	487,370,457,664,671,226	718,618,628,959,963,335	298	298
52	47,62,25,42,52,55	16,28,23,15,28,31	25,36,32,41,50,23	9,12,19,21,39,11	298	226
53	271,413,300,256,412,352	88,160,123,101,169,113	300,181,207,270,395,109	99,88,105,107,149,57	298	214
54	39,57,38,56,68,63	191,273,208,162,306,259	38,26,64,40,62,18	236,145,171,239,305,100	181	281
55	177,268,193,170,302,233	60,112,83,68,130,123	233,129,199,222,294,89	106,58,75,98,131,54	281	200
56	10,15,18,11,20,18	115,111,113,121,142,140	19,15,20,32,50,11	71,74,97,100,131,36	251	212
57	9,22,14,23,16,14	171,229,179,175,236,232	19,31,23,43,44,29	184,123,140,200,256,90	183	212
58	59,95,52,63,96,86	60,70,71,66,80,67	77,53,56,92,103,50	81,46,74,59,101,22	212	202
59	47,42,67,46,65,49	91,139,83,71,137,97	27,20,36,52,57,11	57,51,53,81,96,22	252	247
60	60,88,52,57,72,70	131,186,143,148,169,146	53,67,44,92,100,31	133,128,138,158,222,99	185	230
61	2,0,0,2,1,1	7,21,16,11,20,23	0,1,1,1,1,0	6,6,8,9,15,6	298	298
62	181,249,239,231,263,238	89,143,156,108,187,140	214,175,225,245,317,117	117,98,122,162,192,52	252	204
63	1,0,3,3,4,2	357,593,527,445,778,654	3,1,2,2,1,0	406,400,332,467,601,193	187	298
64	1314,1958,1439,1262,1681,1672	1068,1630,1043,921,1309,1201	2190,1666,1983,2173,3218,1037	1688,1200,1584,1620,2420,871	259	240
65	78,109,74,69,146,97	42,64,63,61,90,63	112,79,98,110,157,50	88,59,76,100,148,42	298	234
66	67,109,92,75,143,129	61,93,69,74,117,94	116,91,110,132,187,51	105,95,94,112,137,58	298	298
67	36,83,60,57,90,60	52,102,71,64,136,81	40,32,30,50,66,15	91,81,109,112,164,37	212	209
68	27,34,33,39,46,28	32,41,27,21,48,44	41,24,38,39,51,22	35,30,20,51,48,12	267	208
69	28,41,40,31,61,66	22,26,15,19,38,24	27,32,40,23,45,23	27,17,13,32,19,15	298	298
70	5,4,1,3,7,4	10,7,2,9,1,3	6,0,1,1,2,3	2,1,2,2,2,1	209	209
71	36,31,30,32,70,59	76,110,38,43,90,66	26,26,35,42,43,22	38,39,35,68,83,29	215	291
72	568,915,700,687,1096,869	994,1762,1209,1178,1782,1354	642,453,583,610,891,297	1197,813,1019,1037,1530,499	209	242
73	14,20,19,15,13,29	62,99,94,56,98,86	16,23,32,23,15,8	54,36,49,88,77,35	298	251
74	41,41,41,33,35,37	7,14,16,6,16,10	16,14,18,24,32,13	7,12,7,11,11,3	298	157
75	51,41,40,43,55,45	7,14,16,6,16,10	33,15,32,31,45,15	7,12,7,11,11,3	298	157
76	44,52,55,34,68,40	7,14,16,6,16,10	38,21,34,53,47,21	7,12,7,11,11,3	298	157
77	18,17,32,20,38,25	3,10,9,10,18,3	34,28,26,43,50,18	3,11,8,8,9,6	235	205
78	123,217,142,141,169,102	72,119,89,80,103,83	175,115,141,189,173,44	93,81,59,109,129,30	231	227
79	48,89,54,60,80,56	36,59,49,34,36,42	41,25,28,80,58,20	33,28,20,34,39,7	245	205
80	13,12,6,7,4,6	7,8,5,3,14,3	6,7,3,10,14,2	1,2,5,8,4,3	270	224
81	85,114,87,91,141,118	171,266,213,162,315,272	108,64,76,103,107,51	213,156,152,241,328,85	203	227
82	33,40,29,26,33,31	107,207,138,135,160,110	26,19,26,34,30,11	132,115,113,155,152,36	178	239
83	259,364,338,296,450,402	367,534,454,369,574,504	231,155,213,410,315,97	367,217,307,510,474,188	210	252
84	64,87,76,74,91,57	46,56,61,52,79,77	56,38,47,82,94,32	51,30,41,50,53,32	201	188
85	62,61,66,74,91,87	190,279,244,294,347,309	52,31,48,72,74,29	156,96,163,212,234,105	171	206
