IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
45,79,65,47,80,79	79,99,70,67,88,105	39,54,35,78,67,20	59,39,31,48,52,26	210	238
133,208,186,157,193,225	313,451,386,356,486,426	186,88,167,190,219,92	341,291,324,442,509,145	230	218
81,147,143,86,185,127	124,243,153,173,231,170	120,100,89,117,150,42	165,119,159,139,214,73	217	211
119,171,130,133,166,158	77,110,108,85,95,128	154,126,143,188,165,62	90,81,123,91,163,46	217	196
211,205,253,180,223,170	102,199,216,147,221,164	278,203,214,265,297,88	221,190,190,326,321,103	293	255
1,2,0,0,2,0	241,422,295,273,440,307	1,1,1,0,2,0	224,211,232,354,366,101	283	391
96,93,114,118,137,122	22,28,22,28,37,16	100,68,103,108,133,37	16,3,7,11,13,2	262	219
15,19,23,42,35,18	240,450,302,265,455,318	25,18,36,25,25,3	227,223,237,360,385,106	262	539
15,19,23,42,35,18	241,422,295,273,440,307	25,18,36,25,25,3	224,211,232,354,366,101	262	391
39,58,58,54,69,100	54,72,76,51,77,70	55,28,56,58,54,19	45,36,85,82,118,31	189	194
7,31,15,10,24,19	96,182,163,129,229,112	22,14,18,33,28,9	102,92,89,159,180,42	230	230
181,264,167,171,224,183	68,102,88,59,102,78	148,110,93,167,197,69	51,34,48,68,90,22	229	202
72,96,60,57,97,76	40,67,59,49,77,72	40,57,45,87,72,24	62,58,36,50,42,33	210	203
2,4,0,2,2,4	9,5,14,3,4,6	0,0,2,0,4,0	0,5,0,4,13,2	263	342
560,1007,658,563,744,668	185,289,206,172,242,249	708,479,492,739,741,228	204,120,168,289,206,80	239	203
284,280,150,168,271,266	321,384,234,217,378,375	162,102,109,55,156,65	246,133,175,125,268,115	226	272
348,639,463,481,608,665	192,357,227,267,373,318	446,436,437,647,637,206	246,213,272,306,361,121	255	216
195,369,220,258,301,361	745,1240,662,838,1109,625	244,275,264,371,378,155	1027,807,866,1010,998,341	216	229
458,892,420,404,607,480	204,346,185,162,320,236	881,626,726,877,1263,375	341,244,310,385,507,161	231	218
83,123,80,76,122,110	195,273,226,249,262,310	73,41,90,127,96,32	135,153,189,332,286,88	194	257
158,268,205,154,230,209	93,135,101,98,139,107	152,117,176,235,229,68	95,81,102,121,94,44	236	203
46,73,60,49,64,52	48,79,93,68,108,86	88,34,51,55,60,22	65,40,59,78,108,35	197	196
77,108,64,103,80,124	49,90,113,62,111,74	62,61,72,90,103,39	87,42,70,87,111,36	235	234
3,13,3,8,6,6	8,17,18,13,25,11	5,2,1,5,10,2	9,10,17,6,19,13	260	253
757,1207,945,705,1170,978	24,61,69,32,70,40	821,590,705,860,1170,322	35,15,40,43,39,34	216	167
95,111,90,89,93,82	52,48,52,48,80,70	104,66,81,110,93,53	60,37,47,87,84,31	245	200
12,14,16,12,7,3	337,520,463,358,615,510	7,0,7,4,14,4	320,260,292,443,577,212	228	652
438,689,617,512,860,645	357,634,453,458,621,474	532,469,497,801,744,275	453,352,342,512,662,190	224	197
197,272,233,194,277,216	180,329,267,219,315,233	212,161,207,269,331,109	304,178,232,359,351,122	249	219
558,838,768,577,817,804	330,466,376,355,470,437	667,419,568,829,816,280	367,288,331,444,482,134	232	197
41,50,77,33,38,41	77,119,102,90,90,103	25,24,15,56,77,28	61,50,76,115,74,41	201	303
5309,8786,5639,5182,7172,5952	6092,10203,6950,6310,8555,7831	7586,5115,6426,7707,8922,2927	8501,6017,7505,9656,11652,3885	215	227
5294,8380,6132,5528,7233,6999	3241,4799,3636,3055,4489,4047	6869,4857,6549,8005,9583,3418	3911,2877,3651,5010,5683,1892	254	215
296,519,389,399,565,496	190,252,245,239,324,283	344,272,361,408,473,156	211,108,206,305,330,108	259	206
114,147,119,123,118,135	1130,1528,1409,1341,1679,1455	123,90,101,191,171,39	1269,1184,1403,2692,2037,700	278	1923
7,23,26,13,30,15	35,86,49,60,69,59	11,5,11,2,27,0	26,22,41,37,42,18	266	259
402,676,524,421,635,599	215,335,239,239,345,301	446,357,379,499,675,248	264,191,241,261,336,132	199	183
0,1,4,1,0,1	108,195,139,135,187,106	0,2,0,0,0,0	96,80,83,129,130,46	230	230
88,170,103,100,139,131	107,195,140,135,187,106	76,99,63,114,99,48	96,80,83,129,130,46	230	230
45,65,75,70,77,69	105,166,112,106,186,114	43,38,37,56,38,21	104,98,76,147,136,42	230	230
151,225,184,161,238,177	196,220,204,173,300,228	100,67,98,156,126,39	103,85,100,165,173,45	231	213
148,238,178,189,238,176	236,378,365,285,380,378	208,174,156,197,267,72	323,269,282,427,467,156	198	264
8,10,6,5,5,14	196,326,211,197,326,235	9,3,16,16,8,8	205,120,209,196,270,91	256	232
139,221,152,109,170,178	196,326,211,197,326,235	133,65,105,129,189,82	205,120,209,196,270,91	217	232
49,64,56,59,53,56	69,102,92,57,107,96	39,41,35,51,64,23	90,54,93,96,71,48	188	206
1621,2308,1829,1938,2426,2317	147,232,198,199,247,200	1300,1140,1448,1920,2294,811	153,155,173,203,272,79	721	197
193,326,232,216,344,333	74,115,87,94,142,107	229,215,211,338,363,135	119,79,83,138,129,54	611	285
232,404,259,289,416,273	117,198,124,179,265,204	322,240,270,250,342,120	191,110,118,146,203,79	250	222
125,199,120,150,229,165	198,385,267,263,404,313	159,102,105,126,183,63	254,185,228,260,362,85	227	220
1508,2175,1840,1712,2194,1952	1314,2167,1786,1544,1952,1864	1893,1277,1497,2173,1922,696	1643,1135,1275,1991,2132,668	210	203
597,681,590,553,836,749	160,209,160,174,221,247	201,331,378,718,582,219	47,69,86,194,139,50	439	234
1256,2035,1830,1554,2281,1750	1245,2141,1938,1619,2378,1915	1886,1373,1648,2297,2508,791	1721,1404,1606,2522,2419,786	227	263
2430,3678,2028,2102,3066,2233	763,968,619,594,892,673	2173,2349,2702,3453,3951,1520	648,800,806,1085,1142,497	1227	482
43,80,70,54,76,77	136,189,153,158,211,177	69,58,75,91,101,36	174,103,160,237,287,74	201	271
350,522,381,301,480,334	363,631,370,355,530,291	294,237,228,382,362,110	362,259,242,368,385,109	366	249
364,570,423,353,537,341	363,631,370,355,530,291	337,250,223,404,380,131	362,259,242,368,385,109	353	249
229,377,269,209,315,196	363,631,370,355,530,291	198,159,139,262,239,62	362,259,242,368,385,109	330	249
187,267,273,195,299,212	53,75,77,70,79,77	209,137,132,184,247,89	73,55,57,79,121,34	219	177
84,105,100,70,132,97	52,59,50,36,78,73	93,81,65,93,122,41	54,38,31,88,87,31	215	202
2660,4750,2818,2632,4032,2911	1410,2434,1140,1252,1945,1212	3999,2890,3721,2895,6022,1961	1941,1421,1905,1532,2692,1069	176	173
286,430,406,338,509,368	117,169,136,168,192,148	295,238,275,509,504,151	133,140,114,268,217,78	341	218
374,639,474,438,641,463	172,377,322,254,367,326	622,446,438,498,629,221	302,253,235,246,371,110	251	215
123,240,169,141,195,201	36,69,52,47,94,61	89,43,63,69,129,40	24,16,23,38,39,10	248	202
48,109,78,58,121,110	78,145,123,95,149,111	33,13,21,23,41,18	54,16,36,51,62,21	202	223
