IncLevel1	IncLevel2	IncLevelDifference
0.511,0.522	0.508,0.521	0.002
0.825,0.852	0.917,0.909	-0.075
0.097,0.148	0.19,0.118	-0.032
0.0,0.394	1.0,0.0	-0.303
0.337,0.323	0.404,0.291	-0.018
0.388,0.38	0.431,0.324	0.007
0.9,0.964	0.922,0.888	0.027
0.46,0.446	0.476,0.455	-0.013
0.67,0.662	0.61,0.646	0.038
0.388,0.376	0.418,0.395	-0.024
0.019,0.066	0.048,0.08	-0.021
0.462,0.426	0.389,0.56	-0.031
0.368,0.428	0.254,0.412	0.065
0.594,0.559	0.54,0.529	0.042
0.623,0.535	0.651,0.5	0.003
0.363,0.36	0.394,0.423	-0.047
0.689,0.562	0.932,0.768	-0.225
0.483,0.603	0.422,0.459	0.102
0.333,0.289	0.327,0.15	0.073
0.526,0.542	0.434,0.525	0.054
0.357,0.384	0.315,0.348	0.039
0.43,0.446	0.407,0.384	0.043
0.514,0.499	0.415,0.447	0.075
0.338,0.441	0.469,0.371	-0.03
0.823,0.828	0.816,0.817	0.009
0.488,0.472	0.524,0.448	-0.006
0.0,0.0	0.018,0.0	-0.009
0.474,0.42	0.427,0.404	0.031
1.0,1.0	0.976,1.0	0.012
0.467,0.467	0.427,0.388	0.06
0.497,0.492	0.448,0.442	0.049
0.982,0.965	0.981,0.953	0.007
0.35,0.2	0.4,0.333	-0.092
0.463,0.506	0.328,0.328	0.157
0.493,0.574	0.491,0.43	0.073
0.225,0.268	0.266,0.256	-0.015
0.109,0.086	0.149,0.114	-0.034
0.079,0.082	0.188,0.257	-0.142
0.475,0.471	0.508,0.5	-0.031
0.355,0.36	0.362,0.276	0.038
0.071,0.074	0.092,0.082	-0.014
0.517,0.478	0.556,0.486	-0.024
0.451,0.461	0.267,0.242	0.202
0.402,0.423	0.394,0.4	0.015
0.938,0.923	0.935,0.919	0.003
0.938,0.923	0.936,0.919	0.003
0.937,0.923	0.935,0.918	0.003
0.216,0.223	0.329,0.325	-0.108
0.33,0.358	0.304,0.345	0.019
0.383,0.434	0.434,0.372	0.005
0.312,0.416	0.438,0.131	0.08
0.418,0.475	0.588,0.537	-0.116
0.382,0.478	0.508,0.378	-0.013
0.446,0.45	0.47,0.572	-0.073
0.501,0.574	0.376,0.496	0.101
0.714,0.5	0.615,1.0	-0.201
0.416,0.446	0.461,0.465	-0.032
0.445,0.415	0.432,0.417	0.006
0.278,0.68	0.761,NA	-0.282
0.615,0.597	0.684,0.716	-0.094
0.575,0.574	0.508,0.577	0.032
0.189,0.168	0.075,0.056	0.113
1.0,0.869	1.0,NA	-0.066
0.668,0.756	0.658,0.65	0.058
0.495,0.469	0.473,0.504	-0.007
0.504,0.487	0.506,0.476	0.005
1.0,1.0	0.997,0.994	0.004
0.363,0.354	0.345,0.343	0.015
0.484,0.423	0.439,0.428	0.02
0.43,0.409	0.4,0.416	0.011
0.705,0.702	0.721,0.685	0.0
0.035,0.0	0.0,0.0	0.018
0.469,0.374	0.488,0.473	-0.059
