IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1284,1321	0,0	1777,1944	4,4	238	149
166,230	0,0	224,291	0,2	211	149
2857,2896	0,0	3619,3704	0,2	223	149
20,32	0,0	21,40	0,10	199	149
234,225	0,0	261,321	4,0	229	149
0,2	34,31	0,2	40,22	170	149
29,27	10,0	23,21	14,14	207	149
164,104	2,0	131,168	0,0	269	149
10,6	2,6	10,14	0,10	279	149
67,67	0,0	83,93	0,1	297	149
4,0	6,2	0,0	4,0	279	149
0,0	2,2	0,2	4,6	208	149
4,0	6,2	0,0	4,0	208	149
148,121	6,18	203,140	0,8	219	149
205,165	0,0	214,153	2,0	218	149
45,57	0,0	52,80	0,2	224	149
234,234	2,0	289,244	0,0	252	149
2,27	8,0	21,20	0,0	202	149
10,27	8,0	21,18	0,0	205	149
16,12	0,2	23,15	0,0	211	149
6,10	4,2	29,18	2,5	191	149
216,251	0,2	353,330	0,0	238	149
173,156	2,0	235,196	0,0	215	149
49,44	0,5	33,55	0,0	236	149
8,7	46,84	0,7	59,90	178	149
22,23	46,84	28,31	59,90	182	149
268,188	0,6	311,330	0,0	227	149
1159,1152	0,0	1242,1444	2,0	221	149
28,51	0,0	28,24	0,2	231	149
716,577	0,0	787,872	0,2	219	149
62,60	3,0	57,61	0,0	224	149
173,162	0,2	88,97	0,0	266	149
18,8	0,0	0,7	0,2	223	149
374,376	0,0	412,456	4,2	167	149
67,95	3,0	162,159	4,0	216	149
8,6	309,294	0,14	363,407	295	149
0,5	0,0	6,8	2,0	196	149
2,0	269,323	0,0	368,439	214	149
0,5	6,16	14,26	2,6	298	149
14,26	55,67	34,16	62,76	207	149
8,19	55,67	29,55	62,76	210	149
155,168	1,3	193,247	4,2	245	149
22,20	1,0	16,27	0,0	219	149
101,101	0,1	126,124	0,0	211	149
6,8	4,0	6,2	0,0	283	149
8,12	4,0	12,12	0,0	262	149
12,12	0,6	10,13	0,1	262	149
22,2	0,6	7,0	0,1	219	149
20,8	10,8	13,0	4,3	219	149
34,32	4,0	31,26	0,0	248	149
11,4	4,1	34,14	8,8	197	149
111,132	0,0	171,173	0,4	298	149
121,156	0,1	151,189	0,0	298	149
19,53	0,0	68,81	0,4	189	149
190,181	4,0	156,205	12,1	205	149
128,156	4,0	144,151	0,0	224	149
53,41	2,0	72,77	0,0	239	149
28,41	4,12	62,45	15,0	196	149
10,40	1,6	60,60	8,6	196	149
4,17	1,6	17,10	8,6	194	149
8,11	2,14	11,17	9,22	194	149
40,37	0,0	15,43	0,2	298	149
1316,1319	0,0	1816,2121	0,4	210	149
750,769	10,2	693,838	0,0	298	149
28,19	0,0	45,30	1,8	273	149
73,57	0,0	83,83	0,4	245	149
12,15	15,6	4,16	13,8	238	149
97,79	0,0	150,158	0,2	260	149
12,14	2,0	25,20	0,6	210	149
16,18	0,0	32,16	0,2	206	149
150,136	0,0	145,176	0,2	298	149
6,8	76,59	18,23	45,61	230	149
69,64	34,29	77,86	10,12	230	149
51,55	0,0	58,64	0,2	201	149
143,103	8,2	184,128	1,0	191	149
8,32	2,0	39,55	0,0	285	149
0,0	2,0	0,4	0,0	212	149
112,125	4,12	133,198	2,12	190	149
68,29	0,2	67,58	0,0	232	149
36,56	0,2	57,43	0,2	263	149
101,124	0,2	160,160	0,0	278	149
82691,80341	6,0	99595,106799	2,3	298	149
138644,134989	6,0	171025,187717	2,3	284	149
80,59	2,2	84,108	0,6	298	149
80,73	0,0	79,103	2,0	234	149
0,3	6,0	2,5	2,2	220	149
8,8	6,0	0,20	2,2	192	149
0,8	10,4	0,12	8,2	192	149
53,23	2,0	36,49	6,2	195	149
46,48	6,0	29,37	0,2	255	149
11,14	2,0	29,36	0,0	240	149
1094,984	2,0	1202,1295	0,8	208	149
0,4	271,296	2,0	386,491	222	149
67,69	0,0	100,136	2,0	187	149
69,65	8,0	113,100	4,0	216	149
525,452	0,0	482,634	0,4	298	149
17,18	0,0	28,70	4,0	215	149
64,40	0,0	82,91	0,6	232	149
796,860	0,2	1236,1246	0,0	298	149
28,24	0,2	57,46	2,1	208	149
39,27	42,35	78,50	34,50	298	149
0,4	0,0	0,0	6,0	230	149
88,89	0,11	119,106	0,0	211	149
10,4	0,0	32,14	3,2	263	149
157,179	0,0	239,269	0,2	242	149
2,2	5,8	3,0	28,6	173	149
17,27	0,0	60,53	2,10	210	149
86,67	0,0	101,86	0,2	207	149
16,8	14,6	14,14	13,22	185	149
176,179	5,4	245,256	6,9	244	149
28,38	0,4	60,80	0,0	178	149
14,4	8,13	4,8	22,14	231	149
35,70	0,0	65,95	0,2	298	149
97,127	0,0	134,164	0,2	298	149
113,86	2,0	123,183	0,2	277	149
24,48	10,0	36,74	2,0	237	149
152,124	0,0	115,114	0,4	231	149
113,55	0,0	105,127	0,2	232	149
206,188	0,2	242,306	0,0	212	149
183,141	0,0	263,266	2,0	255	149
848,755	0,0	914,1015	0,2	221	149
196,190	2,0	281,240	0,0	221	149
0,0	6,0	18,2	2,6	229	149
516,448	0,0	611,732	0,4	201	149
8,2	6,13	6,8	2,0	268	149
78,97	0,0	60,143	0,1	184	149
40,39	68,111	50,60	142,98	155	149
26,32	0,0	41,39	0,2	298	149
3,10	0,2	15,6	0,2	211	149
1987,1967	6,0	2730,3249	6,0	231	149
71,84	4,0	68,113	0,0	226	149
76,79	0,8	75,77	6,4	238	149
150,143	0,8	148,165	6,4	247	149
71,62	0,2	79,98	0,0	176	149
148,163	0,0	219,142	4,0	219	149
342,370	0,0	516,477	4,0	216	149
43,66	0,6	82,81	0,2	208	149
19,22	0,2	12,53	0,0	298	149
6,0	0,2	0,2	0,2	209	149
516,511	0,2	581,643	0,0	219	149
0,0	83,57	4,0	53,43	276	149
183,110	0,2	134,207	0,0	196	149
17,56	0,0	47,28	12,0	191	149
74,40	0,4	26,61	0,0	216	149
626,681	0,0	735,832	0,8	266	149
349,382	0,0	393,506	4,0	266	149
292,266	0,0	341,375	4,0	249	149
502,503	0,0	602,659	4,0	218	149
202,121	0,2	234,258	4,0	199	149
246,311	21,24	421,321	22,16	190	149
104,118	0,5	75,112	0,0	206	149
122,84	0,0	119,138	2,0	257	149
38,62	0,12	92,104	0,0	254	149
24,18	411,306	44,18	301,433	298	149
6,8	0,0	8,11	8,0	298	149
20,0	0,0	20,14	2,0	194	149
0,8	4,6	4,1	0,6	215	149
8,2	0,0	9,14	0,2	220	149
216,164	2,0	207,221	0,0	232	149
109,61	2,0	151,135	0,0	229	149
87,77	0,4	52,101	0,0	215	149
6,4	25,29	2,6	34,40	151	149
48,78	0,0	111,86	0,2	187	149
550,579	0,0	673,727	0,2	248	149
443,480	8,10	500,604	6,1	209	149
2,0	15,16	0,0	11,24	267	149
2,0	15,16	2,0	11,24	279	149
200,209	0,4	240,333	6,2	193	149
10,14	2,0	28,14	0,0	224	149
0,2	8,8	0,2	8,10	236	149
22,15	0,0	22,22	2,0	241	149
6,0	832,766	2,0	757,743	248	149
296,239	0,0	328,456	4,0	167	149
238,256	4,2	291,332	0,0	205	149
67,61	2,0	75,55	0,0	298	149
21,38	12,14	32,74	34,12	247	149
14,35	4,0	31,15	2,4	250	149
25,44	4,0	35,59	2,0	266	149
749,791	0,0	793,986	0,2	212	149
13,3	0,0	19,18	6,0	254	149
235,264	0,2	292,356	0,0	224	149
38,56	0,0	50,34	0,4	298	149
2769,2993	0,8	3419,3507	0,0	265	149
85,101	0,0	88,151	0,2	284	149
791,742	8,0	958,1115	0,0	168	149
1127,1108	0,2	1281,1445	0,0	214	149
4,0	13,10	0,0	10,17	298	149
171,208	4,0	236,221	4,8	233	149
323,335	0,0	410,358	6,0	252	149
2,32	517,457	10,12	563,746	239	149
51,27	0,4	34,45	0,0	298	149
446,446	0,0	455,658	2,0	206	149
436,395	0,0	464,404	0,2	224	149
564,527	0,2	797,770	6,8	183	149
15,21	2,0	18,34	0,0	225	149
204,167	0,0	153,204	2,0	227	149
731,697	0,0	827,963	0,6	257	149
10,10	55,57	7,19	34,63	241	149
146,89	55,57	95,100	34,63	222	149
22,29	55,57	36,35	34,63	165	149
4,20	0,0	13,8	0,4	191	149
4,2	0,0	6,6	0,4	216	149
7113,7085	0,0	8777,10238	4,0	227	149
481,366	4,0	451,477	0,0	259	149
403,418	2,0	435,460	0,0	206	149
79,63	4,2	57,62	4,5	170	149
10,9	4,2	14,11	4,5	208	149
144,109	0,0	160,147	2,0	281	149
41,45	162,113	52,36	162,152	298	149
43,39	162,113	49,40	162,152	298	149
20,22	162,113	22,20	162,152	186	149
64,62	0,0	52,84	6,0	172	149
38,74	2,0	88,123	0,0	207	149
192,261	2,0	338,325	0,0	218	149
728,711	0,0	1056,1198	2,0	298	149
48,17	4,10	26,38	1,6	191	149
68,46	175,157	116,84	251,169	201	149
174,209	175,157	304,284	251,169	214	149
125,159	9,8	179,187	2,8	214	149
2,11	2,6	6,8	0,0	171	149
45,28	6,0	54,48	2,0	182	149
137,89	0,0	177,158	2,0	272	149
211,200	2,4	226,266	3,0	259	149
88,97	0,2	115,125	0,0	298	149
356,320	0,2	392,436	0,0	231	149
202,159	12,13	256,256	10,2	185	149
2,0	0,4	0,0	2,0	218	149
133,115	2,0	100,173	4,2	264	149
359,302	26,6	315,357	15,9	298	149
2599,2247	3,0	2557,2921	4,2	197	149
0,5	14,24	2,2	19,6	197	149
2,0	0,0	4,6	0,2	266	149
42,27	0,0	40,82	4,4	259	149
9,4	115,140	9,2	127,127	298	149
4,4	115,140	6,2	127,127	298	149
4,2	115,140	0,2	127,127	229	149
0,0	0,4	0,2	0,0	178	149
0,8	8,22	3,2	16,15	298	149
149,154	2,2	311,234	0,2	189	149
