IncLevel1	IncLevel2	IncLevelDifference
0.705,0.842	0.867,0.806	-0.063
0.418,0.601	0.413,0.257	0.174
0.161,0.184	0.17,0.257	-0.041
0.404,0.349	0.216,0.326	0.105
0.862,0.909	0.904,0.856	0.005
0.409,0.485	0.596,0.425	-0.064
0.642,0.567	0.64,0.557	0.006
0.357,0.403	0.328,0.371	0.03
0.285,0.39	0.351,0.328	-0.002
0.353,0.418	0.447,0.364	-0.02
0.273,0.32	0.14,0.093	0.18
0.405,0.526	0.417,0.497	0.009
0.334,0.443	0.349,0.373	0.028
0.362,0.33	0.315,0.284	0.046
0.396,0.433	0.413,0.375	0.02
0.542,0.496	0.543,0.394	0.05
0.352,0.43	0.35,0.452	-0.01
0.632,0.625	0.636,0.641	-0.01
0.578,0.628	0.596,0.53	0.04
0.535,0.484	0.51,0.51	-0.0
0.463,0.42	0.489,0.323	0.035
0.473,0.482	0.445,0.437	0.036
0.622,0.574	1.0,0.512	-0.158
0.424,0.444	1.0,0.462	-0.297
0.977,0.944	0.963,0.935	0.011
0.4,0.357	0.8,0.4	-0.222
0.507,0.443	0.49,0.535	-0.037
0.036,0.102	0.064,0.08	-0.003
0.088,0.099	0.187,0.129	-0.065
0.106,0.049	0.181,0.198	-0.112
0.552,0.475	0.468,0.512	0.024
0.314,0.331	0.35,0.345	-0.025
0.59,0.592	0.529,0.589	0.032
0.515,0.496	0.565,0.524	-0.039
0.379,0.34	0.264,0.23	0.113
0.396,0.459	0.428,0.456	-0.015
0.95,0.93	0.926,0.964	-0.005
0.95,0.93	0.926,0.964	-0.005
0.95,0.929	0.925,0.963	-0.004
0.174,0.278	0.159,0.144	0.075
0.438,0.413	0.471,0.32	0.03
0.382,0.39	0.401,0.423	-0.026
0.377,0.487	0.471,0.287	0.053
0.034,0.02	0.0,0.032	0.011
0.719,0.677	0.539,0.583	0.137
0.771,0.724	0.715,0.597	0.092
0.555,0.569	0.605,0.68	-0.081
0.441,0.445	0.411,0.457	0.009
0.519,0.511	0.398,0.517	0.057
0.652,0.469	0.714,0.857	-0.225
0.731,0.798	0.917,0.688	-0.038
0.454,0.43	0.456,0.404	0.012
0.434,0.426	0.442,0.417	0.001
0.0,0.587	0.151,NA	0.142
0.374,0.404	0.341,0.526	-0.044
0.492,0.526	0.549,0.69	-0.11
0.218,0.147	0.185,0.221	-0.021
0.712,0.722	0.881,NA	-0.164
0.8,0.713	0.839,0.755	-0.04
0.499,0.546	0.501,0.521	0.011
0.346,0.388	0.366,0.399	-0.016
0.935,0.92	0.921,0.938	-0.002
0.439,0.428	0.443,0.45	-0.013
0.458,0.472	0.451,0.462	0.008
0.627,0.628	0.602,0.63	0.011
0.0,0.078	0.057,0.0	0.01
