ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	69,80	23,12	49,26	6,5	212	169	1
1	34,48	49,33	19,9	28,27	139	144	0.410462660192
2	19,14	99,62	9,9	44,26	180	180	1
5	7,5	10,9	2,3	7,6	210	203	0.695816481307
6	691,538	78,38	334,177	25,21	166	117	1
8	38,50	62,60	34,17	26,26	138	156	1
9	304,204	146,134	149,79	72,54	200	172	1
10	143,133	247,189	59,40	116,65	177	170	1
11	33,52	121,119	31,22	84,66	151	221	1
12	64,78	134,124	60,30	85,60	147	168	1
13	32,21	109,57	12,4	94,50	119	152	0.108415879718
14	204,180	266,144	87,70	108,63	197	175	1
15	106,128	298,227	73,53	192,126	170	240	1
16	56,31	133,85	29,10	85,34	158	213	1
18	1071,1344	1635,1757	1407,834	2002,1388	525	525	1
19	127,112	121,128	76,37	72,64	223	251	1
20	36,39	100,78	15,12	42,22	143	216	1
21	931,764	573,486	522,332	317,197	170	180	1
22	112,117	59,50	80,47	39,30	247	178	1
23	461,398	424,450	377,234	384,238	203	215	1
25	57,50	66,69	46,21	48,44	159	159	1
26	4412,4297	4963,4662	2270,1421	2856,1849	366	369	1
27	11,9	7,7	3,1	0,1	144	151	0.00754836138127
28	12,13	7,7	6,2	0,1	351	151	0.00452425245512
29	522,353	10,17	385,230	12,13	304	249	1
30	4,5	6,9	4,4	1,6	192	192	0.559870695736
31	155,107	168,150	76,61	88,59	159	177	1
32	4,9	184,136	4,3	101,59	133	228	1
33	26,27	218,198	28,14	98,76	201	162	1
34	31,13	317,307	33,26	182,128	133	162	0.743046634651
35	164,133	125,138	91,76	97,68	162	152	1
36	126,103	269,203	52,33	94,61	202	197	1
37	391,335	145,123	318,207	151,77	345	184	1
38	392,340	360,337	385,218	289,193	354	345	1
39	175,131	281,250	82,38	224,125	162	159	0.740163660687
40	1782,1667	3276,2373	914,581	1474,838	159	192	1
41	5453,4225	17,19	2297,1333	11,3	1796	107	1
42	5474,4228	17,19	2308,1344	11,3	1799	107	1
43	5495,4270	17,19	2326,1355	11,3	1836	107	1
44	53,64	372,246	26,10	203,88	128	189	1
46	192,168	355,344	127,48	206,147	167	241	1
47	853,678	2070,1592	581,309	1300,633	166	249	1
48	46,42	103,60	25,11	38,37	135	183	1
49	3,1	103,60	0,1	38,37	150	183	1
50	151,101	49,40	52,32	37,19	207	172	0.404636555973
51	81,66	21,22	23,17	8,10	165	144	1
52	88,74	54,43	40,25	20,9	180	138	1
53	193,162	302,250	114,88	202,129	161	199	1
54	59,41	64,46	26,21	46,23	140	164	1
56	15,15	8,17	5,6	2,1	288	288	0.122171361271
57	78,70	21,13	30,24	2,8	180	132	1
58	1745,1594	2894,2908	785,491	1290,996	183	252	1
59	849,785	1624,1549	700,424	1294,868	137	201	1
61	0,4	4,3	1,0	6,0	487	520	1
62	113,83	216,140	38,33	84,34	141	161	1
63	88,94	93,87	51,26	43,12	238	244	1
65	54,30	154,138	28,15	98,42	242	192	1
66	8,14	3,5	8,0	1,0	164	152	1
67	239,175	34,40	183,103	20,19	336	191	1
68	557,747	560,621	416,241	414,222	147	147	1
69	432,529	815,833	304,195	526,294	147	147	1
70	433,526	30,46	302,197	26,13	147	147	1
71	429,527	548,705	302,195	379,238	147	147	1
72	613,798	726,891	449,275	546,320	165	165	1
74	2415,2488	672,689	1517,962	470,265	284	133	1
75	0,3	38,47	1,0	22,14	158	210	1
