ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	36,68,54,49,65,67	112,132,138,124,132,133	73,25,63,63,87,28	110,93,101,139,163,51	230	218	1	1.0	0.234,0.328,0.271,0.272,0.318,0.323	0.386,0.203,0.372,0.3,0.336,0.342	-0.032
1	1,0,0,0,1,0	49,72,57,63,111,79	0,0,0,0,0,0	56,41,49,73,73,26	283	298	1	1.0	0.021,0.0,0.0,0.0,0.009,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.005
2	10,6,5,13,14,8	49,72,57,63,111,79	7,2,14,7,13,2	56,41,49,73,73,26	262	298	1	1.0	0.188,0.087,0.091,0.19,0.125,0.103	0.124,0.053,0.245,0.098,0.168,0.08	0.003
3	17,32,17,17,29,34	13,18,24,17,24,24	24,3,16,20,19,9	24,9,30,25,31,10	189	194	0.463852862969	1.0	0.573,0.646,0.421,0.507,0.554,0.593	0.507,0.255,0.354,0.451,0.386,0.48	0.143
4	3,7,2,5,4,4	23,67,58,44,60,24	10,5,4,12,9,1	39,31,27,71,59,12	230	230	1	1.0	0.115,0.095,0.033,0.102,0.062,0.143	0.204,0.139,0.129,0.145,0.132,0.077	-0.046
5	176,356,215,184,243,235	61,103,79,64,74,86	258,145,183,246,221,69	69,32,62,95,74,33	239	203	1	1.0	0.71,0.746,0.698,0.709,0.736,0.699	0.761,0.794,0.715,0.687,0.717,0.64	-0.003
7	27,41,20,31,21,45	16,33,30,16,25,29	24,21,19,27,38,13	27,10,21,24,42,11	235	234	1	1.0	0.627,0.553,0.399,0.659,0.455,0.607	0.47,0.676,0.474,0.528,0.474,0.541	0.023
9	0,4,2,2,1,4	2,8,9,4,6,1	0,0,0,0,2,2	7,5,5,2,10,6	260	253	0.22672104437	1.0	0.0,0.327,0.178,0.327,0.14,0.796	0.0,0.0,0.0,0.0,0.163,0.245	0.227
10	254,391,340,228,372,331	5,18,30,9,20,11	268,206,236,307,401,122	7,6,15,10,9,12	216	167	1	1.0	0.975,0.944,0.898,0.951,0.935,0.959	0.967,0.964,0.924,0.96,0.972,0.887	-0.002
11	158,224,215,166,286,229	130,219,141,140,201,160	166,162,166,281,233,94	172,118,95,180,210,72	224	197	1	1.0	0.517,0.474,0.573,0.51,0.556,0.557	0.459,0.547,0.606,0.579,0.494,0.534	-0.005
