IncLevel1	IncLevel2	IncLevelDifference
0.234,0.328,0.271,0.272,0.318,0.323	0.386,0.203,0.372,0.3,0.336,0.342	-0.032
0.021,0.0,0.0,0.0,0.009,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.005
0.188,0.087,0.091,0.19,0.125,0.103	0.124,0.053,0.245,0.098,0.168,0.08	0.003
0.573,0.646,0.421,0.507,0.554,0.593	0.507,0.255,0.354,0.451,0.386,0.48	0.143
0.115,0.095,0.033,0.102,0.062,0.143	0.204,0.139,0.129,0.145,0.132,0.077	-0.046
0.71,0.746,0.698,0.709,0.736,0.699	0.761,0.794,0.715,0.687,0.717,0.64	-0.003
0.627,0.553,0.399,0.659,0.455,0.607	0.47,0.676,0.474,0.528,0.474,0.541	0.023
0.0,0.327,0.178,0.327,0.14,0.796	0.0,0.0,0.0,0.0,0.163,0.245	0.227
0.975,0.944,0.898,0.951,0.935,0.959	0.967,0.964,0.924,0.96,0.972,0.887	-0.002
0.517,0.474,0.573,0.51,0.556,0.557	0.459,0.547,0.606,0.579,0.494,0.534	-0.005
0.468,0.293,0.534,0.377,0.198,0.376	0.331,0.389,0.357,0.426,0.726,0.616	-0.1
0.589,0.59,0.583,0.609,0.577,0.598	0.604,0.582,0.585,0.588,0.581,0.614	-0.001
0.544,0.699,0.561,0.639,0.613,0.566	0.62,0.662,0.541,0.508,0.505,0.537	0.041
0.651,0.623,0.65,0.553,0.645,0.644	0.615,0.646,0.619,0.62,0.67,0.638	-0.007
0.0,0.0,0.035,0.022,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.009
0.523,0.294,0.331,0.565,0.408,0.399	0.151,0.538,0.273,0.347,0.523,0.291	0.066
0.54,0.502,0.517,0.515,0.507,0.511	0.55,0.521,0.55,0.518,0.542,0.54	-0.021
0.603,0.639,0.602,0.618,0.678,0.64	0.427,0.541,0.618,0.573,0.59,0.541	0.082
0.761,0.715,0.71,0.729,0.764,0.749	0.736,0.66,0.686,0.696,0.653,0.661	0.056
0.654,0.646,0.69,0.666,0.662,0.707	0.673,0.677,0.666,0.661,0.685,0.644	0.003
0.519,0.541,0.609,0.513,0.626,0.574	0.589,0.428,0.575,0.493,0.559,0.442	0.049
0.745,0.763,0.762,0.718,0.577,0.749	0.662,0.561,0.71,0.606,0.761,0.867	0.024
0.457,0.41,0.407,0.447,0.489,0.525	0.222,0.648,0.376,0.269,0.356,0.486	0.063
0.436,0.43,0.441,0.394,0.466,0.465	0.464,0.436,0.354,0.49,0.497,0.394	-0.001
0.445,0.367,0.507,0.48,0.436,0.551	0.496,0.562,0.454,0.465,0.484,0.434	-0.018
0.333,0.366,0.379,0.408,0.32,0.35	0.298,0.262,0.276,0.369,0.278,0.13	0.091
0.04,0.08,0.08,0.083,0.087,0.107	0.129,0.067,0.071,0.081,0.091,0.116	-0.013
0.583,0.468,0.499,0.438,0.511,0.564	0.405,0.518,0.393,0.428,0.473,0.385	0.077
0.322,0.29,0.285,0.389,0.3,0.43	0.342,0.325,0.364,0.368,0.322,0.426	-0.022
0.475,0.38,0.494,0.454,0.422,0.465	0.382,0.401,0.404,0.365,0.458,0.522	0.026
0.498,0.423,0.468,0.364,0.434,0.35	0.263,0.343,0.336,0.466,0.392,0.271	0.078
0.542,0.681,0.569,0.603,0.571,0.529	0.553,0.564,0.457,0.549,0.607,0.573	0.032
0.395,0.446,0.39,0.356,0.346,0.378	0.35,0.46,0.348,0.311,0.469,0.4	-0.004
0.503,0.494,0.471,0.492,0.478,0.454	0.464,0.46,0.461,0.445,0.485,0.458	0.02
0.305,0.336,0.334,0.299,0.364,0.353	0.395,0.419,0.388,0.377,0.356,0.365	-0.051
0.414,0.393,0.469,0.404,0.514,0.524	0.435,0.343,0.426,0.45,0.553,0.341	0.028
0.489,0.394,0.506,0.441,0.46,0.45	0.431,0.383,0.41,0.474,0.441,0.416	0.031
0.617,0.611,0.605,0.563,0.597,0.595	0.636,0.58,0.644,0.622,0.59,0.61	-0.016
0.611,0.468,0.549,0.392,0.482,0.441	0.334,0.401,0.448,0.478,0.582,0.472	0.038
0.336,0.391,0.245,0.447,0.374,0.43	0.378,0.387,0.434,0.269,0.58,0.346	-0.028
0.132,0.188,0.168,0.158,0.203,0.148	0.179,0.208,0.226,0.124,0.117,0.168	-0.004
0.781,0.816,0.83,0.868,0.793,0.822	0.813,0.788,0.784,0.772,0.787,0.794	0.029
0.339,0.467,0.471,0.37,0.463,0.543	0.524,0.342,0.344,0.582,0.544,0.434	-0.019
0.376,0.479,0.456,0.461,0.441,0.395	0.425,0.427,0.354,0.385,0.456,0.526	0.006
0.673,0.421,0.694,0.399,0.358,0.486	0.469,0.243,0.888,0.403,0.59,0.553	-0.019
0.444,0.344,0.352,0.238,0.354,0.423	0.441,0.388,0.27,0.369,0.391,0.5	-0.034
0.39,0.379,0.316,0.213,0.338,0.5	0.455,0.409,0.231,0.38,0.333,0.429	-0.017
0.493,0.476,0.469,0.48,0.468,0.495	0.455,0.452,0.449,0.517,0.468,0.44	0.017
0.992,0.976,0.994,0.993,0.959,0.966	0.958,0.963,0.984,0.986,0.968,0.958	0.01
0.333,0.429,0.333,0.0,0.0,0.0	1.0,0.75,0.5,0.429,0.714,0.0	-0.383
0.496,0.476,0.522,0.491,0.507,0.476	0.528,0.452,0.516,0.49,0.532,0.467	-0.003
