IncLevel1	IncLevel2	IncLevelDifference
1.0,0.939,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.01
1.0,1.0,1.0,0.92,1.0,1.0	1.0,1.0,1.0,1.0,0.966,1.0	-0.008
0.037,0.014,0.0,0.0,0.006,0.005	0.0,0.012,0.047,0.019,0.007,0.053	-0.013
0.0,1.0,NA,0.589,0.193,1.0	1.0,1.0,0.0,NA,0.489,NA	-0.066
0.0,0.0,0.149,0.226,0.0,0.0	0.0,0.0,0.0,0.0,0.0,NA	0.062
0.0,0.0,0.051,0.0,0.0,0.085	0.0,0.0,0.0,0.0,0.0,0.0	0.023
0.885,0.812,0.739,0.847,0.829,0.666	0.85,0.821,0.856,0.81,0.78,0.683	-0.004
1.0,1.0,0.959,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.84	0.02
0.007,0.004,0.008,0.009,0.003,0.0	0.005,0.021,0.027,0.016,0.029,0.014	-0.014
0.007,0.002,0.003,0.003,0.004,0.002	0.002,0.0,0.0,0.003,0.002,0.0	0.002
NA,NA,NA,0.0,NA,NA	NA,NA,1.0,1.0,1.0,NA	-1.0
1.0,0.99,1.0,1.0,0.977,0.989	1.0,1.0,1.0,0.981,0.989,0.964	0.004
0.5,0.913,1.0,1.0,1.0,1.0	NA,NA,NA,NA,NA,1.0	-0.098
0.381,0.48,0.35,0.235,0.291,0.17	0.133,0.17,0.235,0.291,0.552,0.381	0.024
0.0,0.333,0.2,0.222,0.176,0.059	0.0,0.5,0.25,0.029,0.143,0.0	0.011
0.0,1.0,0.333,NA,1.0,1.0	NA,1.0,1.0,NA,1.0,NA	-0.333
0.119,0.0,0.288,0.316,0.104,0.0	0.0,0.447,0.0,0.045,0.083,0.0	0.042
0.043,0.0,0.011,0.087,0.03,0.0	0.034,0.031,0.0,0.0,0.047,0.0	0.01
0.863,0.875,0.896,0.871,0.905,0.882	0.854,0.758,0.86,0.819,0.837,0.858	0.051
0.351,0.438,0.431,0.448,0.387,0.342	0.326,0.318,0.437,0.24,0.411,0.321	0.057
0.042,0.012,0.023,0.035,0.0,0.02	0.013,0.046,0.026,0.02,0.035,0.026	-0.006
1.0,1.0,0.957,0.9,1.0,1.0	0.929,0.926,1.0,0.961,0.951,1.0	0.015
1.0,1.0,0.661,NA,0.907,1.0	0.565,1.0,0.745,0.493,1.0,0.745	0.156
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.981,1.0	0.003
0.03,0.0,0.0,0.0,0.0,0.022	0.0,0.0,0.0,0.0,0.0,0.0	0.009
0.966,1.0,0.981,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.009
0.997,0.998,0.992,0.995,1.0,0.995	1.0,1.0,1.0,0.995,1.0,1.0	-0.003
0.204,0.349,0.182,0.053,0.254,0.405	0.081,0.1,0.049,0.21,0.04,0.217	0.125
0.009,0.007,0.005,0.019,0.014,0.006	0.0,0.0,0.0,0.007,0.008,0.0	0.007
0.132,0.064,0.026,0.027,0.08,0.02	0.105,0.108,0.094,0.139,0.095,0.126	-0.053
0.029,0.016,0.028,0.02,0.032,0.057	0.018,0.267,0.021,0.05,0.017,0.0	-0.032
0.009,0.005,0.007,0.0,0.004,0.0	0.011,0.0,0.0,0.011,0.029,0.036	-0.01
0.0,0.382,0.125,0.0,0.134,0.0	0.0,0.0,0.0,0.171,0.125,0.0	0.057
0.827,0.859,0.867,0.912,0.835,0.838	0.857,0.793,0.833,0.85,0.857,0.862	0.014
0.005,0.018,0.018,0.005,0.012,0.005	0.013,0.006,0.019,0.025,0.012,0.0	-0.002
0.591,1.0,0.8,0.735,1.0,0.754	1.0,1.0,1.0,0.942,0.796,1.0	-0.143
0.933,0.902,0.99,0.925,0.968,0.945	0.975,1.0,0.974,0.925,0.956,1.0	-0.028
0.04,0.052,0.04,0.045,0.043,0.078	0.049,0.057,0.035,0.075,0.049,0.042	-0.002
0.027,0.052,0.018,0.053,0.019,0.023	0.026,0.037,0.032,0.017,0.061,0.095	-0.013
0.151,0.17,0.223,0.121,0.167,0.143	0.179,0.191,0.161,0.186,0.226,0.22	-0.031
0.025,0.006,0.026,0.011,0.011,0.012	0.015,0.034,0.0,0.024,0.023,0.015	-0.003
0.333,1.0,0.143,1.0,1.0,1.0	1.0,0.5,1.0,0.636,0.556,1.0	-0.036
1.0,1.0,1.0,1.0,1.0,1.0	0.966,1.0,1.0,1.0,1.0,1.0	0.006
1.0,0.978,0.952,1.0,0.953,0.98	1.0,1.0,1.0,1.0,1.0,1.0	-0.023
1.0,1.0,1.0,1.0,1.0,1.0	0.965,1.0,0.978,1.0,1.0,1.0	0.01
1.0,0.971,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
1.0,1.0,0.911,1.0,0.98,1.0	0.962,1.0,1.0,1.0,0.979,1.0	-0.008
0.156,0.132,0.194,0.083,0.131,0.196	0.159,0.118,0.103,0.12,0.181,0.061	0.025
0.843,0.943,1.0,0.942,0.961,0.985	0.812,0.804,0.909,0.88,0.856,0.958	0.076
0.017,0.018,0.019,0.004,0.021,0.007	0.0,0.0,0.008,0.003,0.0,0.0	0.013
1.0,1.0,1.0,1.0,0.989,1.0	1.0,1.0,1.0,1.0,0.994,1.0	-0.001
0.088,0.015,0.009,0.036,0.012,0.006	0.015,0.056,0.02,0.031,0.006,0.028	0.002
0.122,0.187,0.019,0.023,0.068,0.162	0.053,0.299,0.092,0.03,0.116,0.046	-0.009
0.46,0.646,0.226,0.422,0.226,0.378	0.493,0.493,0.094,0.094,0.186,0.127	0.145
0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.003,0.0,0.0	-0.001
1.0,0.944,1.0,1.0,0.804,1.0	0.688,0.306,0.726,0.248,0.227,1.0	0.426
1.0,0.661,0.745,1.0,1.0,0.854	0.872,1.0,1.0,1.0,1.0,1.0	-0.102
0.0,1.0,1.0,1.0,1.0,1.0	0.872,1.0,1.0,1.0,1.0,1.0	-0.145
0.481,0.416,0.607,0.447,0.56,0.217	0.052,0.0,0.0,0.254,0.162,0.481	0.297
0.904,1.0,0.662,0.846,0.904,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.114
0.158,0.216,0.164,0.177,0.194,0.148	0.089,0.076,0.028,0.056,0.043,0.041	0.121
0.014,0.011,0.026,0.0,0.016,0.02	0.019,0.01,0.025,0.013,0.005,0.013	0.0
0.102,0.091,0.029,0.167,0.077,0.053	0.125,0.032,0.062,0.059,0.094,0.045	0.017
0.138,0.041,0.215,0.138,0.309,0.39	0.0,0.0,0.084,0.113,0.39,0.561	0.014
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
1.0,0.576,0.333,0.684,0.455,0.429	0.5,0.5,1.0,0.538,1.0,0.5	-0.094
0.962,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
1.0,0.889,0.667,1.0,0.724,0.826	1.0,0.429,1.0,1.0,1.0,1.0	-0.054
1.0,0.941,0.793,1.0,0.833,0.871	1.0,0.75,1.0,1.0,1.0,1.0	-0.052
0.867,0.852,0.689,0.826,0.837,0.935	0.692,0.44,1.0,0.636,0.7,1.0	0.09
0.016,0.028,0.034,0.026,0.014,0.017	0.048,0.041,0.037,0.057,0.035,0.036	-0.02
0.099,0.061,0.0,0.24,0.026,0.101	0.123,0.0,0.042,0.042,0.115,0.0	0.034
0.552,0.491,0.531,0.277,0.412,0.488	0.349,0.373,0.459,0.544,0.349,0.641	0.006
0.359,0.0,0.0,0.0,0.061,0.296	0.0,0.0,0.0,0.107,0.174,0.0	0.073
1.0,1.0,0.984,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.003
0.354,1.0,0.767,1.0,1.0,1.0	NA,0.452,0.0,0.215,0.093,NA	0.663
1.0,1.0,1.0,1.0,0.99,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
