ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	0,2	182,291	1,2	156,223	283	391	1	1.0	0.0,0.009	0.009,0.012	-0.006
1	18,29	182,291	22,18	156,223	262	391	1	1.0	0.129,0.129	0.174,0.108	-0.012
2	14,17	131,149	12,20	51,115	230	230	1	1.0	0.097,0.102	0.19,0.148	-0.069
3	0,1	8,2	2,1	0,8	263	342	0.126299344176	1.0	0.0,0.394	1.0,0.14	-0.373
5	54,69	141,175	61,63	119,197	194	257	1	1.0	0.337,0.343	0.404,0.298	-0.011
6	42,36	66,72	32,38	42,69	197	196	1	1.0	0.388,0.332	0.431,0.354	-0.032
8	3,3	13,19	1,8	15,11	260	253	1	1.0	0.183,0.133	0.061,0.414	-0.079
9	626,775	54,51	476,788	31,25	216	167	1	1.0	0.9,0.922	0.922,0.961	-0.03
10	3777,4803	4675,5640	4286,5950	4977,7700	215	227	1	1.0	0.46,0.473	0.476,0.449	0.004
11	344,399	156,249	255,461	150,222	199	183	1	1.0	0.67,0.596	0.61,0.656	0.0
12	35,31	66,67	19,33	61,43	188	206	1	1.0	0.368,0.336	0.254,0.457	-0.004
13	160,237	51,94	146,246	58,89	611	285	1	1.0	0.594,0.54	0.54,0.563	0.015
14	1343,2088	422,607	1812,2620	534,730	1227	482	1	1.0	0.556,0.575	0.571,0.585	-0.012
17	309,434	212,235	296,436	169,240	251	215	1	1.0	0.555,0.613	0.6,0.609	-0.02
18	47,68	22,31	66,113	5,33	251	260	0.295407759917	1.0	0.689,0.694	0.932,0.78	-0.165
19	1190,1598	298,356	968,1398	226,422	566	234	1	1.0	0.623,0.65	0.639,0.578	0.028
20	70,90	83,95	60,114	91,135	197	218	1	1.0	0.483,0.512	0.422,0.483	0.045
21	43,60	103,128	44,62	108,164	169	202	1	1.0	0.333,0.359	0.327,0.311	0.027
22	95,119	226,342	94,165	269,427	220	290	1	1.0	0.357,0.314	0.315,0.337	0.01
24	29,19	33,34	22,13	40,36	204	256	0.882415326092	1.0	0.524,0.412	0.408,0.312	0.108
25	1172,1782	1552,2322	1632,2280	2381,3210	575	575	1	1.0	0.43,0.434	0.407,0.415	0.021
26	107,156	132,146	124,159	115,160	203	215	1	1.0	0.462,0.531	0.533,0.513	-0.026
27	30,40	81,103	41,64	64,87	193	266	0.356403745523	1.0	0.338,0.349	0.469,0.503	-0.142
28	123,114	529,687	108,107	447,682	220	230	1	1.0	0.196,0.148	0.202,0.141	0.001
