ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	396,546	224,344	500,558	311,363	180	168	1	1.0	0.623,0.597	0.6,0.589	0.015
1	0,2	152,217	0,0	149,183	198	198	1	1.0	0.0,0.009	0.0,0.0	0.004
2	87,100	152,217	83,85	149,183	198	198	1	1.0	0.364,0.315	0.358,0.317	0.002
3	10,19	92,190	27,17	135,148	180	180	1	1.0	0.098,0.091	0.167,0.103	-0.041
5	131,184	172,302	52,154	100,222	176	198	1	1.0	0.461,0.407	0.369,0.438	0.031
6	375,464	292,403	533,477	367,422	198	166	1	1.0	0.518,0.491	0.549,0.487	-0.014
7	325,543	378,618	785,1053	824,1043	181	168	1	1.0	0.444,0.449	0.469,0.484	-0.03
9	597,1024	52,87	722,964	68,91	166	117	1	1.0	0.89,0.892	0.882,0.882	0.009
10	106,160	154,257	110,145	204,235	178	198	1	1.0	0.434,0.409	0.375,0.407	0.03
11	550,953	462,660	857,860	548,725	174	147	1	1.0	0.501,0.55	0.569,0.501	-0.009
12	23,39	62,32	37,52	77,46	151	198	1	1.0	0.327,0.615	0.387,0.597	-0.021
14	50,67	49,99	67,76	102,83	138	156	1	1.0	0.536,0.433	0.426,0.509	0.017
15	42,68	94,130	74,73	144,171	151	198	1	1.0	0.369,0.407	0.403,0.359	0.007
16	469,709	292,397	545,680	268,394	198	165	1	1.0	0.572,0.598	0.629,0.59	-0.024
17	77,92	113,192	122,149	190,238	147	168	1	1.0	0.438,0.354	0.423,0.417	-0.024
18	28,44	101,138	36,60	128,189	119	152	1	1.0	0.262,0.289	0.264,0.289	-0.001
19	185,272	230,280	246,254	309,280	197	175	1	1.0	0.417,0.463	0.414,0.446	0.01
20	128,172	228,396	233,241	365,496	170	198	1	1.0	0.395,0.336	0.426,0.361	-0.028
22	67,91	105,162	115,142	173,142	148	198	1	1.0	0.461,0.429	0.471,0.572	-0.076
23	1925,2758	1970,2789	1950,2496	2058,2648	173	159	1	1.0	0.473,0.476	0.465,0.464	0.01
