ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	1,7	11,20	0,2	8,6	175	99	1	1.0	0.049,0.165	0.0,0.159	0.028
1	93,162	239,354	179,151	463,457	198	99	1	1.0	0.163,0.186	0.162,0.142	0.022
2	59,78	245,445	73,109	348,461	198	99	1	1.0	0.107,0.081	0.095,0.106	-0.007
3	15,8	38,27	18,7	50,39	177	99	1	1.0	0.181,0.142	0.168,0.091	0.032
4	47,62	160,202	59,40	174,216	198	99	1	1.0	0.128,0.133	0.145,0.085	0.016
5	11,20	151,184	24,29	157,149	196	99	1	1.0	0.035,0.052	0.072,0.09	-0.037
6	35,31	13,11	68,31	20,18	198	99	1	1.0	0.574,0.585	0.63,0.463	0.033
7	51,39	5,10	36,49	12,10	191	99	0.975385479087	1.0	0.841,0.669	0.609,0.717	0.092
8	649,941	140,182	595,661	132,185	188	99	1	1.0	0.709,0.731	0.704,0.653	0.041
9	10,16	0,0	18,24	2,0	192	99	1	1.0	1.0,1.0	0.823,1.0	0.089
10	160,293	566,816	205,217	757,822	178	99	1	1.0	0.136,0.166	0.131,0.128	0.022
11	246,353	3963,6046	273,443	3656,6664	162	99	1	1.0	0.037,0.034	0.044,0.039	-0.006
12	47,69	54,119	82,65	101,91	198	99	1	1.0	0.303,0.225	0.289,0.263	-0.012
13	90,142	436,611	142,161	634,758	175	99	1	1.0	0.105,0.116	0.112,0.107	0.001
14	4,7	37,53	5,5	66,68	182	99	1	1.0	0.056,0.067	0.04,0.038	0.022
15	12,31	67,97	47,53	61,71	196	99	0.0737465452043	1.0	0.083,0.139	0.28,0.274	-0.166
16	18,15	65,85	18,25	89,96	197	99	1	1.0	0.122,0.081	0.092,0.116	-0.003
17	140,213	20,40	184,175	44,20	198	99	1	1.0	0.778,0.727	0.676,0.814	0.007
18	0,0	97,115	8,2	106,97	198	99	1	1.0	0.0,0.0	0.036,0.01	-0.023
19	53,87	144,160	94,81	118,136	182	99	1	1.0	0.167,0.228	0.302,0.245	-0.076
20	8,10	85,108	7,28	98,113	198	99	1	1.0	0.045,0.044	0.034,0.11	-0.028
21	2,4	28,28	3,4	31,26	175	99	1	1.0	0.039,0.075	0.052,0.08	-0.009
22	6,15	170,242	19,25	168,260	198	99	1	1.0	0.017,0.03	0.054,0.046	-0.027
23	2,11	8,13	7,2	9,8	194	99	1	1.0	0.113,0.302	0.284,0.113	0.009
24	11,18	15,13	14,12	29,15	165	99	0.836985230383	1.0	0.306,0.454	0.225,0.324	0.105
26	139,136	92,145	124,183	118,112	198	99	1	1.0	0.43,0.319	0.344,0.45	-0.023
27	8,12	319,447	20,31	452,466	181	99	1	1.0	0.014,0.014	0.024,0.035	-0.016
28	21,23	0,0	42,38	0,1	191	99	1	1.0	1.0,1.0	1.0,0.952	0.024
29	48,107	2587,4008	42,85	2961,3822	174	99	1	1.0	0.01,0.015	0.008,0.012	0.003
30	51,67	2504,4114	32,46	2953,3767	190	99	1	1.0	0.011,0.008	0.006,0.006	0.003
31	13,16	231,360	13,23	264,287	187	99	1	1.0	0.029,0.023	0.025,0.041	-0.007
32	111,223	0,0	195,219	6,0	198	99	1	1.0	1.0,1.0	0.942,1.0	0.029
33	8,18	23,35	122,75	23,25	198	99	5.21668019893e-09	1.2356079671179916e-06	0.148,0.205	0.726,0.6	-0.487
34	97,119	444,784	123,157	615,751	180	99	1	1.0	0.107,0.077	0.099,0.103	-0.009
35	6,16	48,68	9,8	77,85	198	99	1	1.0	0.059,0.105	0.055,0.045	0.032
36	9,10	95,141	3,1	128,113	171	99	1	1.0	0.052,0.039	0.013,0.005	0.036
39	30,60	262,393	53,33	296,355	170	99	1	1.0	0.063,0.082	0.094,0.051	0.0
40	172,290	9,30	209,316	24,36	177	99	1	1.0	0.914,0.844	0.83,0.831	0.048
42	14,14	11,13	11,32	21,15	196	99	1	1.0	0.391,0.352	0.209,0.519	0.008
43	15,10	10,12	15,17	18,20	172	99	1	1.0	0.463,0.324	0.324,0.329	0.067
44	4,2	2,5	0,2	0,0	177	99	1	1.0	0.528,0.183	NA,1.0	-0.644
45	4,2	0,11	0,2	1,3	189	99	0.185305995826	1.0	1.0,0.087	0.0,0.259	0.414
46	0,6	7,14	0,1	2,1	198	99	1	1.0	0.0,0.176	0.0,0.333	-0.079
47	0,14	0,1	0,4	0,0	198	99	1	1.0	NA,0.875	NA,1.0	-0.125
48	0,14	10,20	0,4	3,5	198	99	1	1.0	0.0,0.259	0.0,0.286	-0.013
49	106,153	565,653	76,88	568,629	198	99	1	1.0	0.086,0.105	0.063,0.065	0.032
50	361,483	1,4	607,460	2,7	190	99	1	1.0	0.995,0.984	0.994,0.972	0.007
51	17,16	0,4	17,33	0,0	198	99	1	1.0	1.0,0.667	1.0,1.0	-0.166
52	13,15	15,15	15,21	26,21	198	99	1	1.0	0.302,0.333	0.224,0.333	0.039
53	11,8	6,4	7,12	5,7	198	99	1	1.0	0.478,0.5	0.412,0.462	0.052
55	163,216	0,0	240,249	2,0	195	99	1	1.0	1.0,1.0	0.984,1.0	0.008
58	28,22	43,41	29,48	17,35	197	99	0.0835098656107	1.0	0.247,0.212	0.462,0.408	-0.206
59	61,107	490,645	103,134	509,590	198	99	1	1.0	0.059,0.077	0.092,0.102	-0.029
60	37,59	207,306	88,128	226,260	197	99	1	1.0	0.082,0.088	0.164,0.198	-0.096
61	14,30	27,76	33,22	60,54	198	99	1	1.0	0.206,0.165	0.216,0.169	-0.007
63	28,50	33,115	34,38	19,88	198	99	1	1.0	0.298,0.179	0.472,0.178	-0.086
64	27,34	76,153	133,129	69,70	191	99	9.03721542045e-14	4.086464500119845e-11	0.156,0.103	0.5,0.489	-0.365
65	3,14	51,54	8,14	68,48	198	99	1	1.0	0.029,0.115	0.056,0.127	-0.019
66	8,10	11,20	5,10	10,14	165	99	1	1.0	0.304,0.231	0.231,0.3	0.002
67	10,21	58,64	9,15	100,86	177	99	1	1.0	0.088,0.155	0.048,0.089	0.053
68	50,72	45,96	45,66	64,61	198	99	1	1.0	0.357,0.273	0.26,0.351	0.01
69	36,42	40,48	34,28	80,32	198	99	1	1.0	0.31,0.304	0.175,0.304	0.068
70	5,6	1,0	16,2	0,0	198	99	1	1.0	0.714,1.0	1.0,1.0	-0.143
73	85,87	30,24	126,108	88,71	198	99	0.0691383235163	1.0	0.586,0.644	0.417,0.432	0.191
74	32,35	222,279	72,59	336,233	198	99	1	1.0	0.067,0.059	0.097,0.112	-0.042
76	10,17	146,154	25,15	237,196	198	99	1	1.0	0.033,0.052	0.05,0.037	-0.001
77	12,34	107,141	29,27	115,122	194	99	1	1.0	0.054,0.11	0.114,0.101	-0.026
78	10,39	141,233	34,25	116,151	178	99	1	1.0	0.038,0.085	0.14,0.084	-0.051
79	0,2	146,240	0,1	116,167	180	99	1	1.0	0.0,0.005	0.0,0.003	0.001
80	21,56	39,75	25,18	46,56	198	99	1	1.0	0.212,0.272	0.214,0.138	0.066
81	43,65	171,260	75,96	194,238	197	99	1	1.0	0.112,0.112	0.163,0.169	-0.054
83	41,97	249,431	152,167	289,382	185	99	0.69395633841	1.0	0.081,0.107	0.22,0.19	-0.111
84	576,800	213,377	645,859	272,355	178	99	1	1.0	0.601,0.541	0.569,0.574	-0.0
85	9,10	45,61	11,11	83,80	198	99	1	1.0	0.091,0.076	0.062,0.064	0.02
88	1,0	6,8	0,3	6,11	198	99	1	1.0	0.077,0.0	0.0,0.12	-0.021
89	11,14	52,91	23,48	98,156	194	99	1	1.0	0.097,0.073	0.107,0.136	-0.037
90	16,14	79,137	20,41	81,160	198	99	1	1.0	0.092,0.049	0.11,0.114	-0.041
91	14,26	64,87	16,10	89,81	198	99	1	1.0	0.099,0.13	0.082,0.058	0.044
92	16,26	0,4	16,22	1,2	173	99	1	1.0	1.0,0.788	0.902,0.863	0.011
93	18,32	187,381	14,32	297,374	177	99	1	1.0	0.051,0.045	0.026,0.046	0.012
94	1,0	4,0	0,0	8,13	198	99	1	1.0	0.111,NA	0.0,0.0	0.111
95	1,1	0,0	7,7	0,1	198	99	1	1.0	1.0,1.0	1.0,0.778	0.111
96	135,199	159,214	135,127	192,161	198	99	1	1.0	0.298,0.317	0.26,0.283	0.036
97	10,4	150,197	11,21	48,24	198	99	0.136539269854	1.0	0.032,0.01	0.103,0.304	-0.182
98	7,14	178,263	5,4	235,229	198	99	1	1.0	0.019,0.026	0.011,0.009	0.013
99	21,43	28,48	24,31	46,36	198	99	1	1.0	0.273,0.309	0.207,0.301	0.037
100	284,485	5058,8011	269,433	5058,6340	176	99	1	1.0	0.031,0.033	0.029,0.037	-0.001
101	650,889	29,41	987,952	15,19	184	99	1	1.0	0.923,0.921	0.973,0.964	-0.046
103	24,50	85,152	70,76	93,159	198	99	1	1.0	0.124,0.141	0.273,0.193	-0.101
104	3061,3143	38,41	4608,3967	43,30	152	99	1	1.0	0.981,0.98	0.986,0.989	-0.007
105	1295,2010	255,408	1890,1845	431,420	189	99	1	1.0	0.727,0.721	0.697,0.697	0.027
106	16,39	122,260	35,28	172,204	198	99	1	1.0	0.062,0.07	0.092,0.064	-0.012
107	14,27	4,7	26,25	22,18	198	99	0.0673909847067	1.0	0.636,0.659	0.371,0.41	0.257
108	0,4	14,15	1,2	21,13	179	99	1	1.0	0.0,0.129	0.026,0.078	0.013
109	25,39	6,21	31,32	17,22	188	99	0.874576968655	1.0	0.687,0.494	0.49,0.434	0.129
111	155,252	171,256	109,232	247,308	198	99	1	1.0	0.312,0.33	0.181,0.274	0.093
112	2,1	10,14	1,0	15,15	198	99	1	1.0	0.091,0.034	0.032,0.0	0.046
113	20,35	40,63	26,36	51,82	178	99	1	1.0	0.218,0.236	0.221,0.196	0.018
114	5,6	41,85	5,11	67,45	198	99	1	1.0	0.057,0.034	0.036,0.109	-0.027
115	43,44	20,21	51,69	17,15	196	99	0.563893837747	1.0	0.521,0.514	0.602,0.699	-0.133
116	6,11	53,76	9,6	86,73	190	99	1	1.0	0.056,0.07	0.052,0.041	0.017
117	11,11	236,307	16,10	368,347	198	99	1	1.0	0.023,0.018	0.021,0.014	0.003
118	10,18	65,125	11,13	91,123	172	99	1	1.0	0.081,0.077	0.065,0.057	0.018
119	71,110	90,113	101,132	106,107	198	99	1	1.0	0.283,0.327	0.323,0.382	-0.048
120	73,109	104,158	59,64	93,141	198	99	1	1.0	0.26,0.256	0.241,0.185	0.045
121	67,90	12,19	59,64	12,17	198	99	1	1.0	0.736,0.703	0.711,0.653	0.038
122	43,68	81,126	39,54	106,129	198	99	1	1.0	0.21,0.212	0.155,0.173	0.047
123	39,59	3,2	55,63	0,1	197	99	1	1.0	0.867,0.937	1.0,0.969	-0.082
124	228,359	49,82	398,359	37,44	178	99	0.410502217051	1.0	0.721,0.709	0.857,0.819	-0.123
125	13,7	49,64	10,12	54,47	198	99	1	1.0	0.117,0.052	0.085,0.113	-0.014
126	12,18	17,45	35,22	26,29	198	99	0.482702020071	1.0	0.261,0.167	0.402,0.275	-0.124
127	1,0	9,3	7,0	88,12	181	99	1	1.0	0.057,0.0	0.042,0.0	0.007
128	61,115	51,91	127,104	126,128	198	99	1	1.0	0.374,0.387	0.335,0.289	0.069
129	25,48	124,149	85,122	194,174	198	99	0.910024895404	1.0	0.092,0.139	0.18,0.26	-0.104
131	166,231	37,71	299,244	27,15	198	99	0.00126477777462	0.06167651618588117	0.692,0.619	0.847,0.891	-0.214
132	119,154	424,635	149,157	596,539	194	99	1	1.0	0.125,0.11	0.113,0.129	-0.004
133	18,28	38,60	37,27	31,57	198	99	1	1.0	0.191,0.189	0.374,0.191	-0.092
134	18,28	26,28	37,27	66,43	198	99	1	1.0	0.257,0.333	0.219,0.239	0.066
135	68,83	214,397	35,125	335,347	198	99	1	1.0	0.137,0.095	0.05,0.153	0.014
136	6,3	14,6	18,6	8,18	198	99	0.799198195073	1.0	0.176,0.2	0.529,0.143	-0.148
137	13,16	5,4	47,37	5,3	198	99	0.251939298568	1.0	0.565,0.667	0.825,0.86	-0.227
138	15,21	0,0	32,21	1,1	198	99	1	1.0	1.0,1.0	0.941,0.913	0.073
139	17,26	4,3	45,39	4,6	198	99	1	1.0	0.68,0.812	0.849,0.765	-0.061
140	0,4	23,22	13,11	11,12	183	99	0.000408176708122	0.025943238832295556	0.0,0.09	0.39,0.332	-0.316
143	27,53	12,19	30,27	18,21	198	99	0.560883543655	1.0	0.529,0.582	0.455,0.391	0.132
144	9,6	28,21	14,12	29,22	198	99	1	1.0	0.138,0.125	0.194,0.214	-0.073
145	7,12	40,45	21,20	34,50	198	99	1	1.0	0.08,0.118	0.236,0.167	-0.103
146	8,23	55,49	32,24	23,31	177	99	0.0374274486153	0.8273961307222321	0.075,0.208	0.438,0.302	-0.229
147	4,12	13,28	6,2	59,60	177	99	0.434711410578	1.0	0.147,0.193	0.054,0.018	0.134
148	8,30	44,45	8,17	36,44	168	99	1	1.0	0.097,0.282	0.116,0.185	0.039
149	0,15	8,32	26,34	13,14	198	99	0.000452196584204	0.027429583046715802	0.0,0.19	0.5,0.548	-0.429
150	2,16	22,60	11,5	81,93	198	99	1	1.0	0.043,0.118	0.064,0.026	0.035
155	16,20	149,284	29,18	239,255	174	99	1	1.0	0.058,0.039	0.065,0.039	-0.004
157	5,2	7,19	10,5	34,16	198	99	1	1.0	0.263,0.05	0.128,0.135	0.025
158	6,5	18,27	6,3	47,23	198	99	1	1.0	0.143,0.085	0.06,0.061	0.053
159	14,17	9,10	59,9	13,16	198	99	1	1.0	0.438,0.459	0.694,0.22	-0.008
161	168,196	387,381	182,214	411,449	198	99	1	1.0	0.178,0.205	0.181,0.192	0.005
162	2,0	0,5	0,1	0,3	165	99	1	1.0	1.0,0.0	NA,0.167	0.333
163	10,21	88,251	23,32	150,256	181	99	1	1.0	0.059,0.044	0.077,0.064	-0.019
164	67,108	351,421	108,99	441,512	198	99	1	1.0	0.087,0.114	0.109,0.088	0.002
166	15,29	1,3	15,25	1,0	198	99	0.912664246578	1.0	0.882,0.829	0.882,1.0	-0.086
167	26,33	0,5	33,47	6,3	198	99	1	1.0	1.0,0.767	0.733,0.887	0.073
168	13,30	2,8	33,33	4,4	181	99	1	1.0	0.78,0.672	0.819,0.819	-0.093
169	82,129	268,458	143,139	588,648	198	99	1	1.0	0.133,0.123	0.108,0.097	0.025
170	71,99	5,6	171,134	5,13	198	99	1	1.0	0.877,0.892	0.945,0.837	-0.006
171	46,49	57,132	94,87	89,113	198	99	0.966991794012	1.0	0.287,0.157	0.346,0.278	-0.09
172	43,68	0,5	109,87	0,1	198	99	1	1.0	1.0,0.872	1.0,0.978	-0.053
173	41,57	88,148	108,78	118,135	198	99	1	1.0	0.189,0.161	0.314,0.224	-0.094
174	92,146	3,10	143,220	14,15	198	99	1	1.0	0.939,0.88	0.836,0.88	0.051
175	938,1398	11,19	1435,1734	15,16	198	99	1	1.0	0.977,0.974	0.98,0.982	-0.005
176	943,1436	12,31	1473,1753	27,33	198	99	1	1.0	0.975,0.959	0.965,0.964	0.003
177	21,16	96,97	39,46	108,111	198	99	1	1.0	0.099,0.076	0.153,0.172	-0.075
178	11,14	8,12	27,20	17,24	198	99	1	1.0	0.407,0.368	0.443,0.294	0.019
179	18,38	59,119	36,35	58,80	178	99	1	1.0	0.145,0.151	0.257,0.196	-0.079
180	65,56	153,285	198,185	289,277	198	99	0.224844395065	1.0	0.175,0.089	0.255,0.25	-0.12
181	28,51	166,250	175,168	245,287	192	99	0.0037103301408	0.14531639464834015	0.08,0.095	0.269,0.232	-0.163
182	3,2	118,182	10,4	150,149	195	99	1	1.0	0.013,0.006	0.033,0.013	-0.013
183	2,0	9,6	1,4	15,15	189	99	1	1.0	0.104,0.0	0.034,0.123	-0.027
184	7,18	61,86	9,6	68,75	196	99	1	1.0	0.055,0.096	0.063,0.039	0.024
185	62,96	130,245	91,91	212,226	182	99	1	1.0	0.206,0.176	0.189,0.18	0.007
186	62,87	27,52	62,88	77,62	198	99	0.499772142204	1.0	0.534,0.455	0.287,0.415	0.144
187	37,65	123,175	38,50	164,163	198	99	1	1.0	0.131,0.157	0.104,0.133	0.026
188	13,32	157,300	27,98	230,626	185	99	1	1.0	0.042,0.054	0.059,0.077	-0.02
189	8,15	80,99	7,1	27,70	186	99	1	1.0	0.051,0.075	0.121,0.008	-0.002
190	5,11	76,135	18,14	124,166	187	99	1	1.0	0.034,0.041	0.071,0.043	-0.019
191	26,10	0,0	21,22	7,3	195	99	0.0128023441954	0.37679798833088524	1.0,1.0	0.604,0.788	0.304
192	15,27	86,116	27,32	113,143	198	99	1	1.0	0.08,0.104	0.107,0.101	-0.012
195	21,35	56,76	34,72	89,63	189	99	1	1.0	0.164,0.194	0.167,0.374	-0.092
196	12,46	45,66	32,79	105,52	191	99	1	1.0	0.121,0.265	0.136,0.441	-0.095
197	1,8	35,21	28,8	78,85	192	99	1	1.0	0.015,0.164	0.156,0.046	-0.012
198	18,25	33,52	14,19	55,60	198	99	1	1.0	0.214,0.194	0.113,0.137	0.079
199	50,74	17,16	51,65	23,26	189	99	0.851506724229	1.0	0.606,0.708	0.537,0.567	0.105
200	2,7	93,149	11,15	135,142	172	99	1	1.0	0.012,0.026	0.045,0.057	-0.032
201	114,186	6,9	188,181	9,4	183	99	1	1.0	0.911,0.918	0.919,0.961	-0.025
203	0,2	0,4	0,0	1,3	190	99	1	1.0	NA,0.207	0.0,0.0	0.207
204	5,9	2,6	19,18	7,11	198	99	1	1.0	0.556,0.429	0.576,0.45	-0.02
205	0,7	5,5	9,14	8,17	174	99	0.615503599896	1.0	0.0,0.443	0.39,0.319	-0.133
207	5,0	97,204	8,2	126,98	171	99	1	1.0	0.029,0.0	0.035,0.012	-0.009
208	7,29	148,225	20,15	181,234	198	99	1	1.0	0.023,0.061	0.052,0.031	0.001
209	1,0	88,1	14,0	888,4	198	99	1	1.0	0.006,0.0	0.008,0.0	-0.001
210	4,3	53,82	5,9	51,62	186	99	1	1.0	0.039,0.019	0.05,0.072	-0.032
211	17,50	44,92	15,48	46,85	197	99	1	1.0	0.163,0.215	0.141,0.221	0.008
212	5,8	8,23	2,6	17,11	189	99	1	1.0	0.247,0.154	0.058,0.222	0.06
213	7,14	12,16	20,14	16,18	168	99	1	1.0	0.256,0.34	0.424,0.314	-0.071
215	23,22	4,15	27,24	18,15	198	99	0.758500898181	1.0	0.742,0.423	0.429,0.444	0.146
216	28,34	426,597	32,41	456,457	198	99	1	1.0	0.032,0.028	0.034,0.043	-0.009
217	8,8	96,178	7,6	147,147	198	99	1	1.0	0.04,0.022	0.023,0.02	0.01
218	20,33	281,433	42,52	333,298	196	99	1	1.0	0.035,0.037	0.06,0.081	-0.035
219	370,562	114,145	541,519	162,179	168	99	1	1.0	0.657,0.695	0.663,0.631	0.029
220	138,174	0,0	157,179	0,1	198	99	1	1.0	1.0,1.0	1.0,0.989	0.006
221	40,41	1031,1375	45,71	1413,1409	198	99	1	1.0	0.019,0.015	0.016,0.025	-0.003
222	28,27	33,49	9,17	6,24	198	99	1	1.0	0.298,0.216	0.429,0.262	-0.089
223	3,17	87,148	5,6	68,56	198	99	1	1.0	0.017,0.054	0.035,0.051	-0.007
224	110,166	5107,7485	130,255	5819,8025	198	99	1	1.0	0.011,0.011	0.011,0.016	-0.003
225	23,12	3,1	11,10	2,4	198	99	0.606303754845	1.0	0.793,0.857	0.733,0.556	0.18
226	17,15	13,13	8,13	14,18	198	99	0.632952641465	1.0	0.395,0.366	0.222,0.265	0.137
227	10,10	99,201	7,9	102,114	173	99	1	1.0	0.055,0.028	0.038,0.043	0.001
228	7,12	75,141	4,8	87,94	198	99	1	1.0	0.045,0.041	0.022,0.041	0.011
229	8,18	63,109	6,5	86,84	187	99	1	1.0	0.063,0.08	0.036,0.031	0.038
230	26,30	57,85	29,20	64,61	198	99	1	1.0	0.186,0.15	0.185,0.141	0.005
231	24,36	34,59	23,34	41,59	187	99	1	1.0	0.272,0.244	0.229,0.234	0.026
232	80,81	10,3	105,88	2,6	198	99	1	1.0	0.8,0.931	0.963,0.88	-0.056
233	102,207	2,3	259,213	2,3	198	99	1	1.0	0.962,0.972	0.985,0.973	-0.012
235	155,247	31,35	339,249	35,21	195	99	1	1.0	0.717,0.782	0.831,0.858	-0.095
236	278,389	18,25	518,436	26,14	168	99	1	1.0	0.901,0.902	0.922,0.948	-0.034
237	109,123	1124,1260	115,109	1198,1384	198	99	1	1.0	0.046,0.047	0.046,0.038	0.005
238	2,0	27,44	0,2	27,31	186	99	1	1.0	0.038,0.0	0.0,0.033	0.002
239	14,11	11,17	22,18	14,1	185	99	0.101610699677	1.0	0.405,0.257	0.457,0.906	-0.35
240	8,17	506,750	58,46	464,521	198	99	1	1.0	0.008,0.011	0.059,0.042	-0.041
241	8,23	56,68	19,16	66,59	198	99	1	1.0	0.067,0.145	0.126,0.119	-0.017
242	16,36	42,90	130,87	77,69	168	99	5.33230302667e-05	0.00442047920910943	0.183,0.191	0.499,0.426	-0.276
243	7,7	29,28	14,29	40,27	185	99	0.536197409278	1.0	0.114,0.118	0.158,0.365	-0.146
244	4,8	30,46	6,7	40,49	186	99	1	1.0	0.066,0.085	0.074,0.071	0.003
245	29,79	0,1	35,30	0,0	198	99	1	1.0	1.0,0.975	1.0,1.0	-0.012
246	11,16	70,98	16,8	65,64	195	99	1	1.0	0.074,0.077	0.111,0.06	-0.01
247	8,6	76,156	6,3	98,116	192	99	1	1.0	0.051,0.019	0.031,0.013	0.013
248	49,54	0,1	68,58	0,2	198	99	1	1.0	1.0,0.964	1.0,0.935	0.014
