ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	7,18,18,14,23,29	28,31,28,22,33,38	19,15,11,18,20,4	20,13,8,11,18,8	210	238	0.318276838572	1.0
1	26,61,51,35,51,44	20,31,36,26,28,48	53,41,38,47,59,21	34,36,32,33,60,19	217	196	1	1.0
2	66,55,88,53,62,55	33,71,78,46,73,64	99,77,67,88,87,30	81,72,64,116,112,32	293	255	1	1.0
4	6,5,6,16,13,5	60,109,52,56,120,68	10,5,9,13,9,1	65,50,55,74,84,18	262	298	1	1.0
5	15,21,22,11,30,34	24,33,23,17,11,24	19,12,22,20,9,7	16,7,24,25,43,9	189	194	1	1.0
6	1,12,5,1,7,3	35,57,57,41,74,50	9,3,6,7,11,4	33,24,37,54,58,12	230	230	1	1.0
7	55,87,57,53,82,60	30,35,26,19,33,34	60,34,33,53,69,21	16,8,12,20,24,7	229	202	1	1.0
9	29,41,29,20,42,30	56,91,66,78,82,104	27,15,20,42,37,11	46,53,62,95,91,30	194	257	1	1.0
11	0,5,1,1,0,0	1,7,8,4,6,4	1,0,1,4,4,0	2,6,4,0,3,3	260	253	1	1.0
12	249,405,313,214,394,319	10,20,20,11,22,7	255,201,244,279,424,98	11,5,15,13,17,7	216	167	1	1.0
13	150,234,197,164,294,236	105,220,156,151,225,141	189,158,150,279,243,102	142,117,95,151,216,65	224	197	1	1.0
14	14,19,22,13,14,16	28,38,29,20,22,37	4,7,4,16,26,10	15,21,21,35,22,13	201	298	1	1.0
16	46,83,64,43,80,55	70,144,118,93,127,130	71,62,56,68,83,25	118,91,95,155,158,42	198	264	1	1.0
17	2,8,4,0,1,3	74,101,64,66,104,73	3,1,5,6,3,2	68,42,64,63,103,27	256	232	1	1.0
18	43,87,48,35,64,63	74,101,64,66,104,73	50,23,32,36,64,27	68,42,64,63,103,27	217	232	1	1.0
19	17,25,14,14,24,21	27,27,44,15,26,35	17,13,21,14,23,6	29,15,32,28,22,11	188	206	1	1.0
20	121,182,143,163,197,196	43,73,68,73,79,62	100,94,111,112,151,69	44,62,62,61,95,35	298	197	1	1.0
21	82,118,91,107,144,104	40,73,40,64,85,58	100,63,86,86,127,31	61,33,39,45,61,22	250	222	1	1.0
22	93,112,90,91,161,125	53,65,48,61,61,80	39,68,76,110,84,37	18,27,29,64,50,13	298	234	1	1.0
23	18,26,19,18,26,22	46,63,49,55,80,59	25,10,28,33,38,8	58,32,53,82,89,27	201	271	1	1.0
24	23,30,24,24,23,42	112,192,125,113,179,92	20,8,16,24,17,13	98,87,71,127,137,39	298	249	1	1.0
25	23,45,39,39,47,41	112,192,125,113,179,92	37,27,16,38,41,16	98,87,71,127,137,39	298	249	1	1.0
26	3,7,4,0,7,3	112,192,125,113,179,92	1,1,2,2,10,1	98,87,71,127,137,39	298	249	1	1.0
27	851,1578,966,863,1289,980	428,784,390,428,655,416	1317,931,1204,965,1994,671	627,466,660,502,884,336	176	173	1	1.0
28	46,67,51,47,52,63	18,22,17,12,25,16	36,20,22,27,43,16	5,7,7,13,14,3	248	202	1	1.0
29	15,30,27,17,46,41	27,40,44,30,44,39	5,3,4,8,11,3	10,5,11,20,31,7	202	223	0.241833318761	1.0
30	11,30,23,19,42,33	14,35,11,11,19,24	44,18,19,51,41,14	8,3,5,6,6,3	251	260	9.76090414091e-05	0.014738965252774102
31	10,42,25,27,49,50	35,59,40,26,49,38	44,38,33,47,59,19	54,19,49,47,72,28	197	218	1	1.0
32	15,26,19,14,28,15	50,54,46,31,56,43	30,16,22,29,33,4	69,59,41,54,76,32	169	202	1	1.0
33	8,23,26,17,21,37	167,257,240,195,261,282	30,15,22,17,35,12	232,171,188,242,318,102	244	234	1	1.0
34	75,103,89,83,100,106	59,145,74,67,94,74	60,44,40,81,98,37	84,44,63,92,83,31	247	225	1	1.0
35	34,45,33,37,65,74	105,137,113,105,177,129	44,43,53,71,72,18	118,93,117,143,196,55	220	290	1	1.0
36	23,32,45,30,34,36	28,51,47,32,41,45	25,26,23,47,45,19	28,46,40,69,63,30	193	201	1	1.0
37	16,38,15,25,23,20	25,54,39,56,52,46	23,18,12,33,34,9	43,41,37,43,62,23	208	263	1	1.0
39	13,7,16,7,15,19	16,14,16,9,17,13	4,5,14,21,6,2	17,8,13,25,13,1	204	256	1	1.0
40	538,860,657,669,947,771	505,831,730,672,959,812	587,484,498,673,851,294	674,482,609,735,887,321	223	209	1	1.0
41	20,25,27,9,19,22	19,43,29,14,42,28	21,17,12,26,28,9	25,10,22,21,37,4	248	271	1	1.0
42	123,194,187,198,319,238	167,261,261,257,389,264	292,225,318,499,394,130	379,329,381,523,445,178	298	298	1	1.0
43	39,63,83,39,81,69	5,4,2,2,9,11	52,36,52,79,125,19	1,2,0,2,2,1	274	298	1	1.0
44	43,50,43,27,56,40	29,52,35,43,69,43	33,29,27,46,56,23	38,47,38,65,57,28	273	298	1	1.0
45	16,20,8,20,30,25	35,49,38,31,45,37	9,8,23,13,26,7	32,35,30,43,46,14	193	266	1	1.0
46	48,84,65,50,56,53	247,324,282,200,328,326	51,28,63,39,51,14	240,156,208,288,382,141	220	230	1	1.0
47	369,579,424,350,545,438	83,123,81,52,97,68	457,332,314,442,561,242	96,65,76,87,142,43	230	193	1	1.0
48	143,247,184,188,242,218	143,211,185,225,229,243	244,211,225,282,314,103	234,191,203,237,324,100	253	265	1	1.0
49	10,17,9,10,18,18	6,14,17,10,22,24	10,12,10,16,27,5	6,9,6,19,14,1	250	221	0.591179156705	1.0
50	20,22,38,16,29,22	27,40,28,28,43,35	29,11,19,28,25,8	35,31,27,60,50,11	209	209	1	1.0
51	795,1154,831,840,1324,1103	786,1319,928,917,1329,1185	991,579,720,683,1121,374	1147,797,860,658,1180,506	298	298	1	1.0
52	4,15,3,9,9,7	0,3,1,1,1,3	6,4,3,2,6,0	0,1,1,1,1,0	194	201	1	1.0
53	6,12,3,8,11,2	0,3,1,1,1,3	2,1,4,3,8,0	0,1,1,1,1,0	298	201	1	1.0
54	130,211,144,113,215,171	2,6,2,1,13,7	153,158,207,204,304,119	6,8,4,7,14,6	298	298	1	1.0
55	0,0,1,1,0,1	129,210,179,167,187,156	0,0,2,2,0,1	165,120,163,211,202,53	298	253	1	1.0
56	4,5,2,1,0,2	2,3,4,5,0,11	1,3,4,6,6,1	3,3,2,3,2,1	242	242	1	1.0
57	33,43,43,52,64,52	127,182,160,181,177,145	50,41,29,36,63,24	135,120,117,155,168,70	205	280	1	1.0
58	0,0,0,0,0,0	32,41,41,52,63,33	0,0,2,0,0,0	41,22,30,34,37,11	175	255	1	1.0
59	15,23,22,15,23,28	28,52,37,27,44,56	14,13,11,28,24,1	31,12,18,34,37,20	217	238	1	1.0
60	58,107,63,65,85,55	58,86,71,62,68,78	52,55,59,92,101,41	54,35,55,81,82,43	209	227	1	1.0
61	17,12,11,6,16,7	77,111,99,52,95,100	11,1,7,6,4,3	60,35,45,89,72,24	229	298	1	1.0
62	7,1,5,4,8,13	6,7,6,4,10,13	6,2,2,10,7,1	1,5,8,9,3,2	215	210	1	1.0
63	22,35,19,26,38,44	17,42,21,19,35,34	15,14,21,24,38,19	12,18,12,26,25,12	214	199	1	1.0
64	10,18,8,8,14,16	6,15,17,4,14,6	9,3,4,10,3,6	5,4,13,17,14,7	250	220	0.269404326155	1.0
65	270,442,282,297,417,330	279,575,365,353,430,361	365,289,338,472,476,160	412,321,350,567,528,169	218	203	1	1.0
66	42,65,39,39,57,43	17,30,26,18,39,29	32,33,45,45,33,15	7,15,18,17,42,13	298	226	1	1.0
67	30,25,22,25,26,32	49,98,59,45,81,72	15,26,27,32,23,13	67,57,69,102,97,23	183	278	1	1.0
68	114,182,144,119,203,179	132,181,141,132,184,177	127,68,104,110,141,64	119,61,112,112,161,47	220	206	1	1.0
69	10,13,12,9,22,17	104,157,107,106,127,122	25,23,19,37,33,5	96,64,105,103,135,45	251	212	1	1.0
70	7,32,15,23,25,22	159,227,147,171,255,208	31,29,19,39,41,21	176,107,143,204,269,75	183	212	1	1.0
71	41,46,54,46,64,38	82,146,102,72,127,93	26,24,25,40,54,18	67,50,44,92,96,21	252	247	1	1.0
72	1,2,0,0,0,0	13,18,15,12,8,15	1,1,4,1,3,2	6,3,6,7,12,4	298	298	0.40610190262	1.0
73	167,270,235,209,294,251	97,168,129,111,186,130	229,176,202,276,310,97	108,110,129,163,179,75	252	204	1	1.0
74	3,1,2,5,8,3	383,568,498,446,780,678	8,0,2,2,2,0	436,374,350,490,585,218	187	298	1	1.0
75	85,91,74,75,146,104	41,75,68,65,83,61	113,102,120,138,166,47	73,65,72,78,145,35	298	234	1	1.0
76	70,110,69,87,140,90	77,106,58,55,101,95	108,82,123,148,191,52	115,90,89,101,139,53	298	298	1	1.0
77	37,87,65,47,78,69	68,117,82,56,135,72	46,42,39,52,74,21	101,112,94,95,156,52	212	209	0.653044663255	1.0
78	31,57,39,36,61,70	11,23,22,28,39,35	30,38,22,55,29,18	22,23,22,34,25,7	298	298	1	1.0
79	5,2,3,1,1,4	6,3,2,4,1,2	6,0,0,1,6,2	1,2,2,1,3,2	209	209	1	1.0
80	32,44,25,25,63,52	57,95,56,55,98,52	38,20,29,45,58,21	44,35,37,68,65,27	215	291	1	1.0
81	569,916,728,702,1051,888	1016,1803,1275,1156,1818,1343	613,439,529,606,879,303	1195,810,1019,1002,1471,471	209	242	1	1.0
82	31,51,26,42,37,52	8,12,11,6,11,16	12,6,15,31,35,10	12,4,8,8,11,4	298	157	0.664656204007	1.0
83	43,42,46,23,71,38	8,12,11,6,11,16	24,14,30,45,46,13	12,4,8,8,11,4	298	157	1	1.0
84	38,54,53,38,63,35	8,12,11,6,11,16	38,25,30,47,46,19	12,4,8,8,11,4	298	157	1	1.0
85	142,220,151,138,144,101	70,99,91,65,91,88	139,112,137,224,181,37	71,77,65,118,127,33	231	227	1	1.0
86	1,4,2,2,7,3	19,22,24,15,21,23	1,3,2,3,2,5	10,19,10,11,17,7	218	218	1	1.0
87	6,11,6,8,7,5	7,9,3,1,7,3	7,7,2,10,20,0	5,3,3,3,5,2	270	224	1	1.0
88	52,65,86,55,98,96	155,216,175,169,214,192	47,57,46,83,96,23	112,101,137,220,241,55	203	254	1	1.0
89	377,677,506,473,643,515	73,104,119,87,125,105	501,371,405,615,634,162	106,70,113,148,163,49	244	182	1	1.0
90	58,84,81,60,98,78	191,306,263,254,334,326	48,26,44,67,74,37	163,93,140,206,246,80	171	206	1	1.0
91	0,1,0,0,0,0	416,594,499,538,828,792	0,0,0,0,0,0	415,262,356,500,615,193	298	231	1	1.0
92	332,484,390,429,549,610	416,594,499,538,828,792	309,179,226,369,466,139	415,262,356,500,615,193	206	231	1	1.0
93	13,23,36,17,32,27	18,19,23,31,36,26	18,13,21,18,25,16	20,14,15,26,31,8	211	231	1	1.0
95	131,188,141,141,164,110	194,281,214,191,248,243	142,112,121,191,205,49	233,187,208,295,286,88	206	233	1	1.0
96	79,106,77,64,143,103	110,162,173,110,259,177	107,69,65,75,129,35	152,106,140,206,211,70	217	291	1	1.0
97	14,8,16,4,12,7	15,10,10,8,13,11	10,1,5,5,13,2	14,6,9,16,31,3	298	231	0.34182144566	1.0
98	538,756,687,563,866,776	277,436,367,297,421,398	593,408,457,589,837,230	372,289,318,362,497,140	281	198	1	1.0
99	46,33,45,33,48,45	114,151,113,112,159,164	15,17,26,50,48,9	77,61,86,122,95,27	174	206	1	1.0
100	167,211,167,155,224,208	342,586,342,355,489,430	106,85,139,206,149,46	245,234,301,474,402,103	224	257	1	1.0
101	0,0,0,0,0,0	18,15,13,10,10,24	0,2,0,1,0,0	11,10,13,14,26,6	244	231	1	1.0
102	8,20,8,12,17,4	18,15,13,10,10,24	2,10,12,8,18,7	11,10,13,14,26,6	231	231	1	1.0
103	195,334,215,209,343,251	572,964,716,712,1085,736	265,208,229,301,319,124	976,623,654,872,991,274	216	298	1	1.0
104	46,77,70,78,99,83	58,87,89,59,104,94	65,53,61,99,82,39	94,50,50,93,90,32	219	237	1	1.0
105	154,225,234,195,266,250	303,442,401,325,484,485	295,221,280,344,401,135	622,453,529,616,792,285	209	252	1	1.0
