IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
36,26	37,47	13,7	35,14	232	149
11,14	128,169	3,3	93,53	178	149
517,448	36,33	374,192	17,9	158	149
544,583	16,35	390,227	29,4	155	149
250,236	0,6	146,79	0,0	155	149
94,116	0,2	51,36	0,0	152	149
206,214	0,0	120,58	1,0	159	149
962,1303	0,0	621,319	4,1	153	149
46,45	7,16	18,9	5,0	182	149
72,86	0,1	39,21	0,0	200	149
28,16	207,227	15,16	182,78	160	149
9,1	234,282	7,2	132,84	298	149
470,452	0,1	385,179	4,2	154	149
734,788	5,8	652,369	6,1	156	149
20,14	87,71	3,1	49,27	152	149
124,100	20,21	52,28	14,10	157	149
301,297	12,5	185,96	12,2	167	149
205,234	0,1	125,93	2,1	152	149
5,3	4,0	0,2	0,0	161	149
14,13	2,0	0,1	0,0	295	149
3358,4025	444,604	3655,1862	833,446	155	149
17,7	10,19	8,1	5,1	158	149
27,19	95,72	13,5	57,24	161	149
17,14	97,112	22,23	72,43	170	149
39,50	33,27	41,34	28,20	298	149
40,53	201,176	42,34	92,51	298	149
34,30	201,176	31,22	92,51	161	149
5,8	173,184	3,4	124,66	298	149
51,41	39,58	30,9	29,15	156	149
143,176	10,5	93,54	6,4	152	149
14,28	83,98	29,3	140,53	186	149
195,262	6,7	134,84	4,2	152	149
24,25	20,16	11,4	8,10	169	149
84,102	373,479	67,40	280,180	236	149
148,169	9,6	63,27	9,3	180	149
4,2	16,13	5,0	11,9	159	149
10,12	34,58	13,3	24,13	164	149
2,1	56,39	0,0	27,23	166	149
17,12	33,34	7,10	23,16	167	149
130,161	7,9	67,59	6,6	298	149
46,42	7,9	19,22	6,6	298	149
10,8	84,119	11,8	51,38	190	149
105,77	0,0	67,30	5,0	152	149
237,160	1,0	189,72	0,0	298	149
28,46	24,39	46,11	37,17	152	149
22,23	3,1	19,9	1,0	298	149
