IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
17,16,12,12,17,17	11,30,22,16,26,25	12,7,12,13,17,2	16,16,26,27,13,7	232	149
19,21,17,13,10,18	0,0,0,0,0,1	17,6,21,26,18,3	0,0,0,2,0,0	293	149
2,7,5,6,4,9	51,78,70,94,92,90	5,1,1,7,8,1	82,59,47,96,102,31	178	149
210,303,254,252,309,226	17,16,25,26,40,21	275,140,200,234,283,112	11,14,15,16,24,5	158	149
194,359,273,242,369,317	5,13,3,18,19,15	224,172,195,246,296,102	20,12,9,14,12,4	155	149
1551,2429,1810,1620,2064,2125	1,0,0,0,0,0	1866,1256,1684,2343,2658,890	0,0,0,1,0,0	154	149
78,154,141,87,144,126	0,0,0,0,0,2	87,74,81,107,105,45	0,0,0,0,0,0	155	149
40,64,56,51,60,72	0,0,0,1,0,1	27,25,21,59,40,18	0,0,0,0,1,0	152	149
80,95,98,59,73,113	0,1,0,0,0,0	59,34,53,128,79,21	0,0,0,1,0,0	159	149
458,667,463,375,590,654	2,0,1,0,0,0	366,238,336,378,496,159	1,1,5,2,2,0	153	149
18,19,17,10,30,15	5,6,2,7,2,8	10,6,9,13,20,3	1,4,3,5,6,0	182	149
17,31,39,25,46,48	0,0,0,0,0,2	26,14,17,30,30,12	0,0,0,0,0,0	200	149
11,14,9,2,9,16	83,143,121,92,131,138	10,4,8,19,17,7	130,59,88,125,152,44	160	149
1,1,4,4,5,0	67,132,117,109,148,130	3,3,2,6,6,4	91,47,62,114,106,39	298	149
133,255,236,195,241,244	1,1,1,0,2,0	185,179,177,247,265,90	0,0,2,1,0,0	154	149
297,497,377,317,562,376	4,3,3,3,6,5	454,301,355,361,478,175	3,1,3,3,4,1	156	149
7,13,9,1,15,10	25,29,55,28,54,37	4,0,3,8,0,0	17,17,20,54,44,15	152	149
49,37,70,42,46,40	12,13,4,8,10,8	27,18,33,36,33,15	10,4,8,7,12,2	157	149
112,145,162,146,175,156	5,0,6,1,4,8	127,63,73,147,169,62	11,2,5,6,2,1	167	149
69,106,98,85,118,124	0,0,1,0,1,0	83,71,60,111,106,45	2,1,2,1,0,0	152	149
1,2,3,1,3,2	5,10,5,0,3,0	0,0,2,0,0,0	1,0,0,0,1,0	161	149
8,17,11,6,11,5	1,2,1,0,0,0	0,4,0,0,2,1	0,1,0,0,1,0	295	149
1343,2166,1722,1594,2542,2065	214,350,230,262,351,284	2033,1590,1717,2500,2903,937	463,331,374,618,610,222	155	149
7,10,4,4,5,1	8,9,8,5,14,8	0,3,0,4,4,0	7,6,3,8,5,3	158	149
7,21,14,8,13,14	29,45,39,32,31,36	5,4,3,7,7,3	31,28,38,48,45,22	161	149
10,10,11,3,18,2	43,61,60,44,67,52	21,9,16,12,24,12	34,24,35,44,62,18	170	149
25,30,18,14,35,26	17,10,8,9,9,14	19,12,21,28,34,16	23,15,15,31,29,13	298	149
26,32,18,14,38,27	49,103,89,65,92,81	19,12,22,30,35,16	49,40,61,83,85,26	298	149
18,13,8,9,12,15	49,103,89,65,92,81	23,17,18,34,30,13	49,40,61,83,85,26	161	149
0,1,0,0,0,0	0,1,0,2,3,1	0,0,0,0,0,0	0,0,0,2,0,0	152	149
4,5,1,3,1,5	89,96,95,67,88,82	0,1,2,7,7,3	92,56,62,139,126,33	298	149
17,34,26,18,40,20	29,27,23,19,28,39	15,6,11,13,18,7	16,7,12,29,21,1	156	149
88,101,99,67,114,82	0,0,0,0,0,0	87,67,71,117,85,36	0,1,0,0,0,0	298	149
99,145,133,100,169,136	0,0,0,0,0,0	126,101,102,138,172,75	1,0,0,0,0,0	298	149
50,81,74,51,96,91	1,5,4,9,5,4	43,36,43,44,66,30	6,4,3,3,8,1	152	149
3,14,10,3,12,8	38,70,41,33,52,58	13,12,13,12,16,2	80,50,71,65,84,29	186	149
72,122,105,80,141,123	2,6,1,5,3,7	94,57,68,115,106,41	3,3,2,7,3,1	152	149
6,16,10,13,17,7	14,12,7,11,6,11	21,2,8,3,8,2	10,1,2,7,4,7	169	149
39,64,36,40,60,47	148,304,202,177,246,219	50,40,37,68,69,20	182,137,155,239,254,93	236	149
