ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	3358,3823	3,6	2435,3824	3,4	188	99	1	1.0
3	396,556	2,4	391,500	1,2	296	99	1	1.0
4	414,556	0,1	326,488	0,0	187	99	1	1.0
5	6547,7680	1,0	6399,9973	0,0	177	99	1	1.0
6	192,193	0,0	122,144	3,0	140	99	1	1.0
7	49,60	0,0	25,47	1,0	149	99	1	1.0
8	928,1079	0,0	832,1329	0,1	235	99	1	1.0
9	945,1041	1,0	752,1194	0,0	160	99	1	1.0
10	811,998	0,1	690,1071	0,0	179	99	1	1.0
11	925,1135	0,1	789,1140	0,0	180	99	1	1.0
12	4,5	48,47	1,4	28,28	120	99	1	1.0
13	1433,1894	0,1	926,1562	0,0	163	99	1	1.0
14	197,243	116,131	63,124	95,146	157	99	0.00666568301939	1.0
16	1142,1704	12,6	784,1160	6,9	219	99	1	1.0
17	13,13	6,7	29,36	3,9	229	99	0.172534640455	1.0
18	98,89	0,0	30,71	0,1	171	99	1	1.0
19	287,293	1,0	139,269	0,0	182	99	1	1.0
20	3001,3345	2,0	1933,3195	0,0	2955	99	1	1.0
21	607,677	1,2	418,571	0,5	212	99	1	1.0
22	408,566	0,0	355,581	0,2	175	99	1	1.0
25	524,541	0,1	303,477	0,0	247	99	1	1.0
26	2,0	6,13	0,1	4,14	229	99	1	1.0
28	292,351	4,8	239,336	2,2	169	99	1	1.0
29	55,62	0,0	36,84	2,0	235	99	1	1.0
31	96,111	1,4	61,103	1,2	152	99	1	1.0
32	109,125	1,4	89,124	1,2	155	99	1	1.0
33	9,8	0,4	1,3	0,0	181	99	0.650073222812	1.0
34	16,29	5,2	2,2	0,0	161	99	0.370959957988	1.0
35	17,27	0,1	0,5	0,0	141	99	1	1.0
36	14,19	0,0	8,26	1,1	363	99	1	1.0
37	10,11	0,0	7,16	1,1	147	99	1	1.0
38	65,109	1,3	34,72	0,0	136	99	1	1.0
39	10252,14021	1,0	7667,11963	0,0	173	99	1	1.0
40	845,1152	0,0	697,998	0,1	154	99	1	1.0
41	720,1076	0,1	670,1122	0,0	145	99	1	1.0
42	278,340	0,2	229,403	1,0	146	99	1	1.0
43	156,156	0,3	83,163	0,1	186	99	1	1.0
44	299,339	1,1	184,238	0,1	188	99	1	1.0
45	5159,5439	2,1	3392,6086	0,0	142	99	1	1.0
46	6,8	93,114	7,8	69,125	128	99	1	1.0
47	14,16	93,114	13,23	69,125	132	99	1	1.0
48	215,242	0,0	196,264	3,0	197	99	1	1.0
49	744,904	1,4	462,740	0,2	167	99	1	1.0
50	412,478	1,4	216,421	0,2	173	99	1	1.0
51	1189,1526	1,0	836,1249	0,0	148	99	1	1.0
52	5109,5527	0,1	3922,5683	0,0	733	99	1	1.0
53	692,723	0,1	526,676	0,1	170	99	1	1.0
