IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2,1	9,15	0,0	11,6	225	149
139,106	289,332	47,34	229,162	252	149
71,36	389,473	50,14	262,195	251	149
7,10	26,23	16,4	12,14	227	149
42,53	168,174	27,9	121,85	273	149
20,20	135,181	14,12	94,46	246	149
26,38	11,17	39,18	8,7	296	149
24,41	10,3	18,19	2,3	241	149
558,469	133,115	330,163	67,58	238	149
17,2	0,0	7,3	1,2	242	149
158,237	631,640	111,113	530,284	228	149
213,245	4334,4599	223,187	4047,2518	212	149
53,44	100,119	31,39	72,31	255	149
103,94	421,433	74,28	391,164	225	149
1,6	52,67	0,1	33,20	232	149
27,26	81,82	16,8	48,26	246	149
10,13	109,69	8,4	53,28	247	149
173,185	40,42	103,52	27,13	272	149
2,1	102,123	1,1	50,43	251	149
57,48	177,163	45,26	105,48	232	149
10,14	86,76	8,7	54,29	298	149
1,1	47,37	0,2	14,12	225	149
25,31	269,241	8,13	162,76	298	149
4,0	19,11	2,2	5,4	244	149
5,10	30,13	1,1	3,3	215	149
90,80	97,104	74,48	83,38	287	149
14,9	523,545	10,2	412,193	231	149
9,18	0,0	28,12	0,1	241	149
77,68	3152,3762	34,23	2370,1329	224	149
81,102	2518,3075	52,28	1905,1060	240	149
13,12	231,228	9,8	196,75	237	149
119,128	4,5	128,119	4,4	259	149
174,170	1,1	178,158	0,2	294	149
9,11	35,22	68,65	15,5	298	149
52,68	493,564	78,56	404,230	230	149
16,18	98,86	6,4	61,27	277	149
6,4	101,108	2,0	110,40	221	149
1,0	0,0	2,2	2,0	238	149
30,41	358,310	22,7	236,131	220	149
145,255	27,29	167,72	34,12	227	149
15,12	22,16	19,5	3,5	246	149
9,14	26,19	12,5	2,2	222	149
6,1	5,3	0,0	0,2	227	149
4,5	14,13	0,0	0,1	298	149
0,2	12,11	0,0	0,1	253	149
69,113	666,715	18,16	449,218	251	149
236,271	0,5	244,107	6,5	240	149
4,6	0,2	11,4	0,0	267	149
8,1	10,11	7,2	10,5	298	149
1,2	2,3	6,1	0,1	253	149
167,148	1,1	143,88	0,0	245	149
17,17	39,37	17,7	23,11	247	149
81,69	449,536	50,47	337,172	277	149
42,41	247,265	50,36	192,119	247	149
25,8	50,41	17,12	31,14	298	149
24,26	41,49	16,31	46,10	293	149
22,21	98,76	63,31	45,20	241	149
12,9	71,39	3,5	37,16	254	149
10,2	18,13	3,2	5,2	215	149
19,8	95,72	11,5	57,24	227	149
40,64	78,114	42,19	38,26	259	149
33,45	41,32	25,11	26,9	298	149
39,55	28,34	35,16	27,13	298	149
24,33	171,249	23,8	167,85	298	149
15,12	184,180	8,4	136,62	298	149
17,9	120,120	24,13	71,41	244	149
23,40	150,168	8,6	92,50	228	149
0,1	161,175	0,0	102,39	230	149
43,30	39,58	20,10	29,15	298	149
68,55	206,206	52,27	177,99	247	149
159,67	0,2	67,15	0,0	298	149
66,55	298,347	56,46	222,134	235	149
589,606	249,254	424,219	254,91	228	149
7,12	95,72	14,5	52,44	298	149
0,2	23,16	0,0	6,1	281	149
11,9	52,64	13,15	70,34	244	149
15,17	83,98	15,9	140,53	298	149
23,22	116,68	10,4	53,25	298	149
11,30	8,1	6,2	0,0	223	149
14,8	222,282	10,4	251,129	227	149
0,0	4,3	1,1	6,0	279	149
127,85	249,260	62,42	203,97	298	149
17,9	176,146	14,2	43,23	298	149
12,18	214,217	7,1	125,62	295	149
24,35	30,33	12,4	26,4	298	149
263,307	5367,5757	253,147	4887,2409	226	149
601,644	41,14	570,305	10,5	234	149
52,36	113,80	51,30	83,62	298	149
3365,1973	17,3	2128,1127	8,0	202	149
1271,1155	172,185	876,400	120,61	239	149
16,19	277,296	28,8	178,84	298	149
19,19	6,10	23,6	11,5	298	149
2,0	21,18	0,0	4,11	229	149
25,19	12,17	11,8	16,2	238	149
145,140	197,132	112,42	135,64	258	149
3,1	13,17	2,0	10,8	253	149
18,27	35,57	23,12	30,19	228	149
7,6	29,57	6,7	32,23	298	149
56,42	24,16	38,24	13,7	246	149
4,11	63,88	3,3	42,29	240	149
11,13	318,331	9,5	206,111	282	149
7,2	85,80	5,0	48,29	222	149
68,80	133,123	61,53	83,19	272	149
78,84	115,116	25,29	80,47	298	149
68,79	7,9	38,34	6,6	298	149
47,57	84,119	37,25	51,38	288	149
37,49	0,0	30,18	3,1	247	149
220,279	44,65	209,126	18,20	228	149
4,7	41,64	7,5	33,21	298	149
16,12	38,34	27,13	21,7	298	149
1,0	35,25	0,0	15,6	231	149
110,86	101,107	83,30	147,67	298	149
89,73	1,0	88,50	0,0	298	149
29,42	165,108	55,56	130,57	271	149
71,62	15,25	55,38	7,3	298	149
93,82	399,486	51,36	288,141	244	149
15,12	24,39	4,5	37,17	298	149
15,12	28,46	4,6	46,11	298	149
73,41	223,346	38,18	260,141	275	149
5,12	9,8	3,6	9,1	298	149
23,26	5,6	16,10	0,2	298	149
14,24	3,1	11,11	1,0	298	149
