ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	2772,2417	0,4	1225,827	2,0	188	99	1	1.0	1.0,0.997	0.997,1.0	0.0
1	44,24	0,1	10,10	0,0	165	99	1	1.0	1.0,0.935	1.0,1.0	-0.032
2	139,106	1,0	63,35	1,0	140	99	1	1.0	0.99,1.0	0.978,1.0	0.006
3	145,157	1,1	64,48	1,0	188	99	1	1.0	0.987,0.988	0.971,1.0	0.002
4	689,587	2,0	400,216	0,1	179	99	1	1.0	0.995,1.0	1.0,0.992	0.002
5	776,625	3,0	402,285	0,0	180	99	1	1.0	0.993,1.0	1.0,1.0	-0.004
6	5,0	47,29	0,1	17,10	120	99	1	1.0	0.081,0.0	0.0,0.076	0.003
7	1356,1288	0,1	459,282	0,0	163	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
8	176,158	81,64	52,22	66,39	157	99	0.000109719215098	0.04177167260516714	0.578,0.609	0.332,0.262	0.296
9	113,75	4,0	51,28	0,0	193	99	1	1.0	0.935,1.0	1.0,1.0	-0.032
11	982,672	5,0	454,204	4,0	198	99	1	1.0	0.99,1.0	0.983,1.0	0.003
12	15,5	7,0	6,2	6,9	198	99	0.0332104501974	1.0	0.517,1.0	0.333,0.1	0.542
13	198,166	1,0	91,58	0,0	198	99	1	1.0	0.99,1.0	1.0,1.0	-0.005
14	425,325	4,6	182,104	1,1	198	99	1	1.0	0.982,0.964	0.989,0.981	-0.012
15	152,105	0,0	55,20	1,0	133	99	1	1.0	1.0,1.0	0.976,1.0	0.012
18	176,147	0,0	138,61	1,0	198	99	1	1.0	1.0,1.0	0.986,1.0	0.007
19	0,0	3,10	1,0	1,0	198	99	1	1.0	0.0,0.0	0.333,NA	-0.333
21	228,192	5,1	121,85	1,0	169	99	1	1.0	0.964,0.991	0.986,1.0	-0.015
23	378,271	0,1	151,90	0,0	198	99	1	1.0	1.0,0.993	1.0,1.0	-0.004
24	87,57	5,0	31,14	0,2	152	99	1	1.0	0.919,1.0	1.0,0.82	0.05
25	91,69	5,0	27,21	0,2	155	99	1	1.0	0.921,1.0	1.0,0.87	0.025
26	35,15	9,1	0,1	3,0	161	99	0.0169596908549	1.0	0.705,0.902	0.0,1.0	0.303
27	26,7	3,0	3,1	0,0	141	99	1	1.0	0.859,1.0	1.0,1.0	-0.071
28	1,3	1,0	0,0	0,1	198	99	1	1.0	0.333,1.0	NA,0.0	0.666
29	8,4	1,0	3,2	0,1	147	99	1	1.0	0.843,1.0	1.0,0.574	0.135
30	323,298	1,0	187,98	0,0	140	99	1	1.0	0.996,1.0	1.0,1.0	-0.002
31	63,67	0,1	19,8	0,0	136	99	1	1.0	1.0,0.98	1.0,1.0	-0.01
32	845,878	1,0	430,308	0,0	198	99	1	1.0	0.998,1.0	1.0,1.0	-0.001
33	629,597	5,1	390,220	0,0	145	99	1	1.0	0.988,0.998	1.0,1.0	-0.007
34	128,113	0,1	47,42	1,0	186	99	1	1.0	1.0,0.984	0.962,1.0	0.011
35	174,198	1,1	86,67	1,0	188	99	1	1.0	0.989,0.991	0.978,1.0	0.001
36	4236,3496	0,0	1917,1210	1,0	142	99	1	1.0	1.0,1.0	0.999,1.0	0.0
37	1,4	81,56	6,3	31,23	128	99	1	1.0	0.009,0.052	0.13,0.092	-0.081
38	14,8	81,56	13,8	31,23	132	99	0.824315599982	1.0	0.115,0.097	0.239,0.207	-0.117
39	573,538	7,5	271,196	0,1	167	99	1	1.0	0.98,0.985	1.0,0.991	-0.013
40	298,274	7,5	130,108	0,1	173	99	1	1.0	0.961,0.969	1.0,0.984	-0.027
41	1082,711	3,0	517,301	0,0	198	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
42	1249,1057	2,0	853,526	0,0	169	99	1	1.0	0.997,1.0	1.0,1.0	-0.002
43	530,381	0,1	276,147	0,0	170	99	1	1.0	1.0,0.996	1.0,1.0	-0.002
