IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
79,76	12,12	61,23	6,5	198	169
9,14	109,62	12,9	48,26	180	180
66,94	148,178	47,16	108,51	144	198
63,50	46,46	46,24	40,16	147	146
519,538	62,38	403,177	34,21	166	117
65,69	99,58	30,28	55,31	180	180
59,60	88,90	28,15	57,32	180	180
5,7	139,157	6,4	134,55	198	182
79,100	139,157	60,29	134,55	167	182
14,15	46,55	10,5	41,25	198	198
172,202	88,134	178,79	78,54	198	172
37,52	62,59	35,22	61,30	151	198
50,67	20,41	56,35	9,6	198	198
66,78	101,124	51,30	106,60	147	168
18,21	69,57	12,4	83,50	119	152
153,180	154,144	81,70	117,62	197	175
81,128	181,174	99,53	173,91	170	198
33,31	67,72	33,10	60,29	158	198
255,304	318,379	346,146	528,265	198	198
92,82	63,72	65,29	39,32	198	198
26,39	65,71	28,12	51,19	143	198
331,379	333,408	389,213	372,214	198	198
66,50	69,69	46,21	62,44	159	159
164,186	7,12	249,125	7,7	198	198
5,5	2,9	4,4	3,6	192	192
1,0	56,58	1,0	37,14	125	198
111,107	132,150	95,61	106,59	159	177
25,52	52,71	39,26	40,13	198	176
36,24	190,198	34,14	160,76	198	162
15,13	237,307	34,26	229,128	133	162
111,132	133,138	118,76	135,68	162	152
105,89	178,203	50,29	97,61	198	197
125,112	106,123	145,73	124,77	198	184
102,131	90,114	173,72	118,59	198	198
155,131	253,250	83,38	246,125	162	159
4,13	3,13	1,2	2,2	159	159
1417,1666	2232,2370	1139,581	1814,836	159	192
28,42	7,19	13,8	10,3	198	107
37,36	7,19	28,15	10,3	198	107
47,53	7,19	25,16	10,3	198	107
182,212	391,374	108,46	281,106	153	198
144,168	192,203	127,48	187,93	167	198
35,42	89,60	24,11	47,37	135	183
1,1	89,60	1,1	47,37	150	183
70,74	44,43	49,25	26,9	180	138
44,41	72,46	42,21	52,23	140	164
12,10	1,4	7,3	3,0	198	198
1491,1590	1534,1868	985,489	1112,617	183	198
713,784	1220,1495	702,424	1374,840	137	198
0,0	0,2	4,0	0,0	198	198
78,101	72,80	90,69	34,23	139	146
93,83	145,140	60,33	108,34	141	161
38,61	73,65	32,15	32,6	198	198
28,19	118,138	8,6	95,42	198	192
12,14	0,5	4,0	1,0	164	152
746,889	760,908	753,290	675,347	147	147
907,1136	955,1099	815,414	857,425	165	168
457,526	0,0	365,196	1,0	147	147
459,529	712,833	365,194	697,293	147	147
456,526	609,765	365,194	560,273	147	147
456,527	458,660	365,194	449,225	147	147
682,798	700,889	586,275	671,320	165	165
419,472	160,221	479,173	161,88	198	156
2,3	27,44	0,0	21,13	158	198
