IncLevel1	IncLevel2	IncLevelDifference
0.849,0.844	0.897,0.797	-0.0
0.076,0.184	0.2,0.257	-0.099
0.38,0.421	0.374,0.301	0.063
0.576,0.519	0.533,0.598	-0.018
0.855,0.909	0.893,0.856	0.007
0.396,0.543	0.353,0.475	0.056
0.401,0.4	0.329,0.319	0.077
0.032,0.039	0.04,0.063	-0.016
0.382,0.41	0.328,0.365	0.049
0.233,0.214	0.196,0.167	0.042
0.629,0.567	0.665,0.56	-0.015
0.439,0.536	0.429,0.49	0.028
0.714,0.62	0.862,0.854	-0.191
0.428,0.418	0.355,0.364	0.064
0.25,0.32	0.156,0.093	0.161
0.469,0.526	0.381,0.501	0.056
0.343,0.461	0.4,0.404	0.0
0.382,0.35	0.408,0.302	0.011
0.445,0.445	0.396,0.355	0.07
0.594,0.532	0.625,0.475	0.013
0.356,0.432	0.432,0.467	-0.055
0.498,0.482	0.511,0.499	-0.015
0.489,0.42	0.426,0.323	0.08
0.959,0.939	0.973,0.947	-0.011
0.714,0.357	0.571,0.4	0.05
0.028,0.0	0.041,0.0	-0.007
0.483,0.443	0.499,0.535	-0.054
0.299,0.394	0.464,0.64	-0.206
0.134,0.09	0.148,0.131	-0.028
0.072,0.049	0.153,0.198	-0.115
0.439,0.473	0.451,0.512	-0.026
0.37,0.304	0.339,0.321	0.007
0.523,0.458	0.521,0.468	-0.004
0.531,0.535	0.595,0.55	-0.039
0.376,0.34	0.249,0.23	0.118
0.571,0.5	0.333,0.5	0.119
0.434,0.459	0.431,0.456	0.003
0.684,0.544	0.413,0.59	0.113
0.741,0.506	0.602,0.73	-0.042
0.784,0.601	0.575,0.742	0.034
0.376,0.423	0.332,0.36	0.053
0.471,0.495	0.446,0.38	0.07
0.348,0.487	0.409,0.287	0.07
0.014,0.02	0.025,0.032	-0.011
0.549,0.569	0.591,0.68	-0.077
0.417,0.511	0.486,0.517	-0.038
0.923,0.714	0.7,1.0	-0.031
0.513,0.479	0.489,0.462	0.02
0.458,0.431	0.425,0.422	0.021
NA,0.0	1.0,NA	-1.0
0.532,0.57	0.735,0.759	-0.196
0.423,0.404	0.388,0.526	-0.044
0.342,0.484	0.5,0.714	-0.194
0.187,0.118	0.075,0.122	0.054
1.0,0.722	0.788,NA	0.073
0.495,0.495	0.527,0.455	0.004
0.492,0.513	0.492,0.498	0.007
1.0,1.0	0.997,1.0	0.002
0.392,0.388	0.344,0.398	0.019
0.428,0.407	0.395,0.415	0.012
0.499,0.444	0.448,0.463	0.016
0.493,0.473	0.466,0.462	0.019
0.674,0.627	0.701,0.608	-0.004
0.085,0.079	0.0,0.0	0.082
