IncLevel1	IncLevel2	IncLevelDifference
0.429,0.396	0.142,0.353	0.165
0.044,0.033	0.026,0.058	-0.004
0.912,0.919	0.935,0.932	-0.018
0.965,0.943	0.944,0.951	0.006
1.0,1.0	1.0,0.996	0.002
1.0,0.991	1.0,1.0	-0.004
0.99,1.0	1.0,1.0	-0.005
0.983,1.0	1.0,1.0	-0.008
0.392,0.536	0.901,0.724	-0.348
1.0,1.0	0.994,0.995	0.006
0.715,0.879	0.747,0.667	0.09
0.958,1.0	1.0,1.0	-0.021
0.08,0.082	0.082,0.099	-0.009
0.014,0.02	0.034,0.02	-0.01
0.99,0.992	0.997,0.998	-0.007
0.995,0.988	0.997,0.989	-0.001
0.244,0.218	0.084,0.076	0.151
0.718,0.788	0.735,0.719	0.026
0.98,0.973	0.983,0.973	-0.002
1.0,0.996	0.986,1.0	0.005
0.258,0.252	1.0,0.0	-0.245
0.716,0.932	0.716,0.669	0.132
0.862,0.871	0.815,0.818	0.05
0.468,0.329	0.485,0.485	-0.086
0.22,0.285	0.13,0.15	0.112
0.107,0.167	0.218,0.242	-0.093
0.532,0.569	0.311,0.347	0.222
0.14,0.154	0.208,0.176	-0.045
0.151,0.128	0.359,0.284	-0.182
0.013,0.007	0.011,0.024	-0.008
0.532,0.561	0.341,0.359	0.197
0.977,1.0	0.989,1.0	-0.006
0.912,0.971	0.914,0.9	0.034
0.145,0.113	0.119,0.124	0.008
0.963,0.956	0.979,0.982	-0.021
0.489,0.583	0.581,0.626	-0.067
0.129,0.12	0.145,0.137	-0.017
0.872,0.901	0.783,0.857	0.067
0.294,0.067	0.0,0.369	-0.004
0.043,0.118	0.168,0.326	-0.167
0.015,0.015	0.032,0.0	-0.001
0.122,0.199	0.326,0.313	-0.159
0.828,0.806	0.796,0.771	0.033
0.717,0.672	0.705,0.544	0.07
0.133,0.127	0.026,0.069	0.083
0.989,1.0	1.0,1.0	-0.006
0.985,0.958	1.0,1.0	-0.028
0.427,0.372	0.532,0.473	-0.103
1.0,1.0	0.853,0.893	0.127
0.811,0.871	0.479,0.615	0.294
0.864,0.932	1.0,1.0	-0.102
0.14,0.076	0.495,0.416	-0.348
0.0,0.01	0.0,0.0	0.005
0.534,0.651	0.656,0.532	-0.002
0.999,1.0	0.999,1.0	0.0
0.364,0.312	0.375,0.249	0.026
0.987,0.969	0.967,0.989	0.0
0.864,0.884	0.884,0.841	0.011
0.919,0.745	0.858,1.0	-0.097
