ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3	1,4	184,249	5,0	150,188	180	99	1	1.0	0.003,0.009	0.018,0.0	-0.003
4	2,6	1,9	6,13	4,8	158	99	0.551741637796	1.0	0.556,0.295	0.485,0.505	-0.07
5	1,0	7,17	0,0	4,14	120	99	1	1.0	0.105,0.0	0.0,0.0	0.052
7	0,1	23,26	1,0	11,23	150	99	1	1.0	0.0,0.025	0.057,0.0	-0.016
8	128,188	13,17	119,170	14,18	134	99	1	1.0	0.879,0.891	0.863,0.875	0.016
9	118,177	0,0	109,145	1,0	134	99	1	1.0	1.0,1.0	0.988,1.0	0.006
10	13,13	339,372	20,35	187,277	309	99	1	1.0	0.012,0.011	0.033,0.039	-0.025
11	2,3	746,1103	1,1	676,1071	106	99	1	1.0	0.002,0.003	0.001,0.001	0.002
14	298,409	1,4	295,428	1,2	233	99	1	1.0	0.992,0.978	0.992,0.989	-0.005
15	21,33	0,1	0,6	0,0	408	99	1	1.0	1.0,0.889	NA,1.0	-0.055
16	9,8	10,9	5,13	10,12	192	99	1	1.0	0.317,0.314	0.205,0.358	0.034
17	15,20	14,15	11,25	16,21	315	99	1	1.0	0.252,0.295	0.178,0.272	0.048
19	2,2	14,15	2,1	16,21	134	99	1	1.0	0.095,0.09	0.085,0.034	0.033
20	52,54	2,0	30,57	0,1	105	99	1	1.0	0.961,1.0	1.0,0.982	-0.011
21	13,21	124,92	23,23	51,116	684	99	1	1.0	0.015,0.032	0.061,0.028	-0.021
22	263,335	31,24	226,285	37,71	120	99	0.967414133072	1.0	0.875,0.92	0.834,0.768	0.097
23	44,63	31,24	47,69	37,71	186	99	0.532239535588	1.0	0.43,0.583	0.403,0.341	0.134
24	5,7	224,279	4,17	183,233	165	99	1	1.0	0.013,0.015	0.013,0.042	-0.014
25	97,123	0,3	66,119	0,1	686	99	1	1.0	1.0,0.855	1.0,0.945	-0.045
26	9,12	1,4	7,16	1,1	103	99	1	1.0	0.896,0.742	0.871,0.939	-0.086
27	83,77	5,0	55,89	0,0	102	99	1	1.0	0.942,1.0	1.0,1.0	-0.029
28	6,3	83,67	0,0	60,59	243	99	1	1.0	0.029,0.018	0.0,0.0	0.024
29	0,1	2,6	0,0	1,5	114	99	1	1.0	0.0,0.126	0.0,0.0	0.063
30	267,252	1,1	73,124	0,0	371	99	1	1.0	0.986,0.985	1.0,1.0	-0.014
31	892,941	8,6	634,980	0,0	111	99	1	1.0	0.99,0.993	1.0,1.0	-0.008
32	14,16	41,55	7,12	23,66	129	99	1	1.0	0.208,0.183	0.189,0.122	0.04
33	11,23	265,381	4,7	178,297	309	99	1	1.0	0.013,0.019	0.007,0.007	0.009
34	14,25	147,260	17,24	113,204	138	99	1	1.0	0.064,0.065	0.097,0.078	-0.023
35	5,7	87,110	12,9	61,78	258	99	1	1.0	0.022,0.024	0.07,0.042	-0.033
36	2,13	168,226	6,20	124,185	345	99	1	1.0	0.003,0.016	0.014,0.03	-0.012
37	4,1	36,20	0,2	7,17	111	99	1	1.0	0.09,0.043	0.0,0.095	0.019
38	188,231	7,19	125,209	6,17	324	99	1	1.0	0.891,0.788	0.864,0.79	0.013
39	3,3	409,491	3,5	326,498	138	99	1	1.0	0.005,0.004	0.007,0.007	-0.002
40	93,85	7,0	25,53	0,6	218	99	1	1.0	0.858,1.0	1.0,0.8	0.029
41	213,194	8,8	176,195	5,8	111	99	1	1.0	0.96,0.956	0.969,0.956	-0.004
42	45,45	0,2	16,56	0,0	105	99	1	1.0	1.0,0.955	1.0,1.0	-0.022
43	37,75	281,425	41,71	309,399	266	99	1	1.0	0.047,0.062	0.047,0.062	0.0
44	33,14	293,302	17,26	161,265	127	99	1	1.0	0.081,0.035	0.076,0.071	-0.015
45	73,81	221,204	42,83	125,169	309	99	1	1.0	0.096,0.113	0.097,0.136	-0.012
46	2,4	187,299	1,13	197,358	107	99	1	1.0	0.01,0.012	0.005,0.033	-0.008
47	67,45	2,0	26,60	0,1	934	99	1	1.0	0.78,1.0	1.0,0.864	-0.042
49	350,508	0,2	277,472	0,0	1859	99	1	1.0	1.0,0.931	1.0,1.0	-0.034
50	111,125	5,1	86,156	0,0	117	99	1	1.0	0.949,0.991	1.0,1.0	-0.03
53	131,110	0,0	81,92	3,0	120	99	1	1.0	1.0,1.0	0.957,1.0	0.022
54	129,187	1,5	106,189	0,1	289	99	1	1.0	0.978,0.928	1.0,0.985	-0.039
55	42,31	82,97	25,67	48,111	218	99	1	1.0	0.189,0.127	0.191,0.215	-0.045
56	461,453	5,7	472,838	29,22	665	99	0.358324863493	1.0	0.932,0.906	0.708,0.85	0.14
57	12,16	258,324	4,1	163,229	261	99	1	1.0	0.017,0.018	0.009,0.002	0.012
58	276,357	0,2	241,327	0,1	107	99	1	1.0	1.0,0.994	1.0,0.997	-0.001
59	3,3	245,315	3,6	233,326	101	99	1	1.0	0.012,0.009	0.012,0.018	-0.005
60	28,19	84,60	8,18	62,109	154	99	1	1.0	0.176,0.169	0.077,0.096	0.086
61	17,10	16,19	5,9	10,20	154	99	1	1.0	0.406,0.253	0.243,0.224	0.096
62	1,2	359,354	2,2	267,457	323	99	1	1.0	0.001,0.002	0.002,0.001	0.0
63	24,26	2,3	10,9	3,9	119	99	0.0535648034334	0.6123343356523209	0.909,0.878	0.735,0.454	0.299
