IncLevel1	IncLevel2	IncLevelDifference
0.42,0.465	0.377,0.393	0.057
0.579,0.522	0.57,0.521	0.005
0.009,0.0	0.0,0.0	0.004
0.783,0.852	0.829,0.909	-0.051
0.131,0.092	0.179,0.06	-0.008
0.099,0.071	0.137,0.046	-0.007
0.095,0.148	0.212,0.118	-0.043
0.632,0.526	0.367,0.42	0.185
0.972,0.964	0.939,0.888	0.054
0.476,0.433	0.385,0.458	0.033
0.409,0.402	0.419,0.462	-0.035
0.469,0.376	0.473,0.395	-0.012
0.039,0.066	0.024,0.08	0.001
0.419,0.426	0.409,0.56	-0.062
0.625,0.535	0.587,0.5	0.037
0.647,0.648	0.708,0.785	-0.099
0.359,0.36	0.317,0.423	-0.011
0.753,0.666	0.679,0.685	0.027
0.656,0.696	0.674,0.648	0.015
0.454,0.603	0.495,0.459	0.051
0.346,0.289	0.289,0.15	0.098
0.532,0.542	0.4,0.525	0.075
0.331,0.384	0.308,0.348	0.03
0.423,0.355	0.34,0.218	0.11
0.442,0.403	0.364,0.344	0.069
0.435,0.446	0.411,0.384	0.043
0.552,0.499	0.431,0.447	0.087
0.401,0.441	0.36,0.371	0.056
0.775,0.828	0.808,0.817	-0.011
0.358,0.467	0.522,0.388	-0.043
0.492,0.492	0.466,0.442	0.038
0.975,0.965	0.947,0.953	0.02
0.5,0.2	0.5,0.333	-0.067
0.568,0.574	0.548,0.43	0.082
0.647,0.62	0.638,0.612	0.008
0.091,0.086	0.176,0.114	-0.056
0.075,0.082	0.166,0.257	-0.133
0.507,0.471	0.466,0.5	0.006
0.284,0.36	0.293,0.276	0.037
0.12,0.074	0.107,0.082	0.003
0.652,0.633	0.579,0.613	0.047
0.496,0.478	0.526,0.486	-0.019
0.474,0.461	0.366,0.242	0.164
0.388,0.423	0.382,0.4	0.014
0.954,0.923	0.917,0.919	0.02
0.955,0.923	0.917,0.919	0.021
0.954,0.923	0.917,0.918	0.021
0.482,0.466	0.462,0.414	0.036
0.264,0.252	0.251,0.315	-0.025
0.419,0.377	0.405,0.371	0.01
0.448,0.434	0.464,0.372	0.023
0.018,0.024	0.033,0.0	0.004
0.397,0.315	0.197,0.212	0.151
0.03,0.0	0.0,0.0	0.015
0.34,0.25	0.37,0.429	-0.104
0.492,0.478	0.656,0.378	-0.032
0.433,0.435	0.437,0.44	-0.005
0.355,0.45	0.502,0.572	-0.134
0.449,0.574	0.567,0.496	-0.02
0.8,0.5	0.875,1.0	-0.287
0.436,0.415	0.442,0.417	-0.004
0.593,0.679	0.63,0.646	-0.002
NA,0.68	0.233,NA	0.447
0.529,0.597	0.764,0.716	-0.177
0.491,0.42	0.623,0.255	0.017
0.539,0.397	0.416,0.27	0.125
0.151,0.168	0.032,0.056	0.116
0.895,0.869	1.0,NA	-0.118
0.228,0.245	0.288,0.21	-0.013
0.488,0.469	0.496,0.504	-0.022
0.365,0.354	0.303,0.343	0.036
0.351,0.379	0.328,0.336	0.033
0.451,0.423	0.426,0.428	0.01
0.414,0.409	0.389,0.416	0.009
0.121,0.078	0.068,0.063	0.034
0.743,0.8	0.759,0.911	-0.063
0.171,0.224	0.101,0.159	0.068
0.039,0.041	0.0,0.05	0.015
0.062,0.0	0.0,0.0	0.031
