UniqueCount	AmbigCount
1082	0
8	876
0	578
56	630
16	605
47	642
1	134
25	118
0	118
387	3911
31	3911
1824	1770
0	1770
0	228
0	213
0	200
2	215
0	168
0	167
0	211
0	184
138	350
3	350
20	2063
0	1545
100	1658
17957	4
12	5367
1747	7920
47	3983
1	5378
1	342
43	342
4587	0
12	0
2	4380
1	3705
0	3942
0	1
0	1
0	0
951	1699
2	1699
2635	2544
100	2544
2511	0
7	58
9	58
63	0
5	461
0	346
53	331
0	1692
0	1576
0	1615
0	1605
0	1567
2	1633
16	1635
1	1565
106	0
2059	2
406	2266
8	2295
43	2379
7	2253
0	2361
50	0
248	1623
52	1568
74	1623
0	0
62	649
120	649
2743	1
0	0
0	0
0	20729
6	20652
1	21645
0	0
2	521
67	521
1745	1
0	4
2	4
0	4
1127	0
0	66
6	63
0	49
7	63
17	18
4	18
0	17
0	81
0	81
0	0
0	0
0	596
55	596
9389	1
2227	0
5	0
76	285
4	285
0	0
3947	0
54	232
0	232
909	9447
202	9468
147	8406
6	8378
1705	0
4722	0
0	9
0	7
0	7
2	9
0	2
0	0
77	8235
1618	8235
1575	8867
145	8867
0	11
0	15
0	13
0	13
0	146
40	146
0	1105
5	1105
0	0
333	0
6174	2
29109	36311
1	36307
3975	2
148	367
7	367
385	2627
9	2345
18	2350
0	2637
1	204
127	204
18	105
0	105
0	65
4	0
5	151
11	148
2	136
26	0
0	25
0	23
1	22
0	18
0	23
3110	0
8	107
0	107
7819	0
656	0
2085	0
0	257
27	302
8	295
0	246
31	214
596	361
8	361
22	324
51	319
0	343
0	324
6248	12
2194	12
138	2665
1	2665
1307	4360
2	4360
31	0
7371	5
0	984
73	1023
11	1023
22	0
203	465
0	381
0	335
0	420
1	280
3	148
0	126
0	133
0	110
229	0
5	3546
0	4166
0	3471
21	3582
0	2422
4	861
0	1401
23	1245
1	1217
13	1169
2072	1
619	0
0	1792
0	1547
0	1588
0	1616
11599	1
1322	0
4	0
2620	0
1043	2
0	625
0	438
21	550
7	593
0	573
0	505
29	1336
8	1225
20	1134
27	0
8	0
997	5
1489	5
57	156
13	156
1	0
83	0
17	13145
25	13770
64	13401
332	1420
114	1361
108	1353
502	4127
11	4071
255	4746
2780	0
883	7291
119	7324
80	7044
2797	0
7361	2
2	1627
0	871
150	1730
0	1639
8924	2
685	392
111	392
3696	0
133	0
0	4
0	4
0	960
0	1049
1	857
8	945
24	808
0	0
897	1
242	0
10	0
96	1700
77	1700
185	1081
0	1081
1146	5802
221	5802
726	0
3400	4
15367	11
6	82
0	82
0	0
2315	0
743	0
200	916
3	916
26	0
0	2156
0	2157
0	2154
516	0
239	0
40	0
108	472
13	472
7	0
120	861
27	862
0	862
235	0
3	13
0	13
1	1
0	1
0	0
51	0
38	71
0	71
1825	0
0	0
5268	26714
297	26713
0	0
27	1917
0	1917
0	1906
1	10
0	10
0	0
0	0
10779	1
171	0
42	0
30	79
0	79
0	0
35	1913
69	1611
7	688
330	1
5	13
0	13
17226	0
37	258
0	258
10645	4
1	232
0	357
0	385
0	239
0	347
0	375
2	273
1021	0
90	574
0	574
26	0
49	0
0	0
155	350
4	350
1132	0
625	1
717	448
