IncLevel1	IncLevel2	IncLevelDifference
0.546,0.502	0.563,0.581	-0.048
0.819,0.877	0.895,0.806	-0.003
0.089,0.171	0.196,0.217	-0.077
0.25,0.6	1.0,0.0	-0.075
0.385,0.389	0.397,0.36	0.009
0.561,0.516	0.551,0.586	-0.03
0.864,0.907	0.889,0.858	0.012
0.672,0.64	0.647,0.668	-0.001
0.414,0.518	0.362,0.46	0.055
0.429,0.433	0.339,0.353	0.085
0.022,0.028	0.036,0.067	-0.027
0.371,0.424	0.329,0.378	0.044
0.397,0.516	0.374,0.469	0.035
0.2,0.205	0.221,0.204	-0.01
0.622,0.54	0.663,0.574	-0.038
0.527,0.533	0.541,0.55	-0.016
0.424,0.457	0.469,0.494	-0.041
0.708,0.623	0.88,0.833	-0.191
0.377,0.405	0.405,0.369	0.004
0.424,0.417	0.374,0.408	0.029
0.215,0.274	0.18,0.116	0.097
0.469,0.52	0.383,0.525	0.04
0.354,0.446	0.398,0.439	-0.018
0.37,0.343	0.418,0.299	-0.002
0.451,0.434	0.385,0.373	0.064
0.629,0.547	0.621,0.527	0.014
0.356,0.405	0.397,0.386	-0.011
0.483,0.474	0.522,0.51	-0.038
0.476,0.488	0.527,0.697	-0.13
0.495,0.392	0.433,0.391	0.031
0.97,0.94	0.974,0.951	-0.007
0.429,0.294	0.6,0.5	-0.189
0.017,0.019	0.028,0.0	0.004
0.497,0.465	0.519,0.549	-0.053
0.561,0.5	0.386,0.548	0.063
0.502,0.6	0.432,0.499	0.085
0.323,0.389	0.48,0.64	-0.204
0.39,0.445	0.429,0.459	-0.027
0.145,0.088	0.141,0.165	-0.037
0.081,0.052	0.165,0.185	-0.108
0.449,0.498	0.476,0.502	-0.015
0.375,0.31	0.372,0.339	-0.013
0.0,0.077	0.333,0.167	-0.211
0.489,0.499	0.527,0.477	-0.008
0.55,0.533	0.6,0.565	-0.041
0.38,0.329	0.246,0.242	0.111
0.471,0.431	0.58,0.455	-0.067
0.333,0.531	0.375,0.4	0.045
0.431,0.461	0.425,0.426	0.021
0.552,0.527	0.532,0.709	-0.081
0.61,0.494	0.699,0.785	-0.19
0.671,0.567	0.694,0.791	-0.123
0.376,0.433	0.353,0.358	0.049
0.451,0.518	0.462,0.422	0.043
0.372,0.418	0.378,0.26	0.076
0.009,0.012	0.018,0.043	-0.02
0.529,0.561	0.615,0.628	-0.076
0.442,0.506	0.459,0.445	0.022
0.938,0.8	0.7,1.0	0.019
0.426,0.433	0.422,0.456	-0.01
0.554,0.552	0.559,0.537	0.005
0.511,0.478	0.497,0.472	0.01
0.45,0.434	0.441,0.42	0.012
NA,0.2	1.0,NA	-0.8
0.519,0.59	0.725,0.769	-0.193
0.425,0.406	0.386,0.547	-0.051
0.378,0.492	0.52,0.545	-0.097
0.208,0.12	0.062,0.078	0.094
1.0,0.773	0.699,1.0	0.037
0.593,0.591	0.533,0.582	0.034
0.492,0.488	0.52,0.467	-0.004
0.492,0.503	0.494,0.493	0.004
0.999,1.0	0.998,1.0	0.001
0.391,0.382	0.358,0.397	0.009
0.414,0.403	0.402,0.419	-0.002
0.489,0.451	0.453,0.47	0.008
0.494,0.466	0.459,0.47	0.015
0.671,0.635	0.687,0.621	-0.001
0.056,0.087	0.0,0.0	0.071
0.478,0.477	0.473,0.464	0.009
