IncLevel1	IncLevel2	IncLevelDifference
0.385,0.262	0.193,0.243	0.106
0.067,0.065	0.026,0.045	0.031
0.931,0.928	0.954,0.953	-0.024
0.97,0.941	0.928,0.982	0.0
1.0,0.974	1.0,1.0	-0.013
1.0,0.983	1.0,1.0	-0.008
1.0,1.0	0.991,1.0	0.004
1.0,1.0	0.993,0.997	0.005
0.843,0.697	0.747,1.0	-0.103
1.0,0.985	1.0,1.0	-0.008
0.112,0.062	0.071,0.16	-0.028
0.018,0.002	0.032,0.022	-0.017
1.0,0.998	0.989,0.989	0.01
0.993,0.989	0.99,0.997	-0.003
0.184,0.162	0.057,0.035	0.127
0.855,0.819	0.779,0.727	0.084
0.957,0.981	0.932,0.977	0.014
1.0,0.996	0.984,0.989	0.012
0.536,1.0	NA,1.0	-0.232
0.78,1.0	NA,1.0	-0.11
0.879,0.865	0.808,0.801	0.068
0.616,0.258	0.601,0.485	-0.106
0.208,0.196	0.174,0.162	0.034
0.133,0.099	0.211,0.319	-0.149
0.359,0.488	0.439,0.443	-0.018
0.083,0.129	0.196,0.241	-0.112
0.135,0.136	0.238,0.285	-0.126
0.013,0.019	0.011,0.026	-0.002
0.555,0.403	0.497,0.364	0.049
0.933,0.972	0.938,0.93	0.019
0.119,0.186	0.142,0.043	0.06
0.97,0.973	0.97,0.976	-0.001
0.514,0.579	0.548,0.261	0.142
0.126,0.119	0.131,0.123	-0.005
0.932,0.959	0.853,0.882	0.078
0.19,0.126	0.299,0.0	0.009
0.211,0.158	0.33,0.173	-0.067
0.031,0.022	0.0,0.0	0.026
0.315,0.239	0.214,0.358	-0.009
0.899,0.887	0.827,0.798	0.081
0.829,0.777	0.696,0.66	0.125
0.085,0.05	0.145,0.142	-0.076
1.0,1.0	0.929,1.0	0.035
0.989,1.0	1.0,1.0	-0.006
0.534,0.536	0.549,0.388	0.067
0.772,0.925	0.881,1.0	-0.092
0.741,1.0	0.682,1.0	0.03
0.831,1.0	0.81,0.855	0.083
0.213,0.101	0.62,0.246	-0.276
0.752,0.619	0.602,0.581	0.094
1.0,1.0	0.998,1.0	0.001
0.468,0.521	0.334,0.601	0.027
0.243,0.284	0.242,0.259	0.013
0.979,0.964	0.979,0.952	0.006
0.856,0.846	0.901,0.873	-0.036
0.888,0.819	1.0,1.0	-0.147
0.447,0.85	0.136,0.654	0.253
0.569,0.191	0.239,0.0	0.261
0.907,0.863	0.951,1.0	-0.091
0.821,0.908	0.864,1.0	-0.067
0.621,0.702	0.543,0.635	0.073
0.939,1.0	1.0,0.954	-0.007
0.728,0.71	0.785,0.603	0.025
0.978,0.976	0.831,0.86	0.132
0.187,0.162	0.347,0.131	-0.065
0.053,0.038	0.054,0.098	-0.03
0.776,0.766	0.806,0.765	-0.015
0.799,0.763	0.793,0.776	-0.003
0.758,0.783	0.792,0.707	0.021
1.0,0.901	1.0,1.0	-0.049
0.004,0.004	0.048,0.055	-0.048
