ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	2,7	9,30	0,0	11,7	225	149	0.670753779376	1.0	0.128,0.134	0.0,0.0	0.131
1	139,134	289,313	47,139	229,415	252	149	1	1.0	0.221,0.202	0.108,0.165	0.075
2	71,42	389,484	50,97	262,520	251	149	1	1.0	0.098,0.049	0.102,0.1	-0.027
3	7,6	26,26	16,6	12,40	227	149	1	1.0	0.15,0.132	0.467,0.09	-0.138
4	42,42	168,166	27,36	121,221	273	149	1	1.0	0.12,0.121	0.109,0.082	0.025
5	20,14	135,179	14,31	94,145	246	149	1	1.0	0.082,0.045	0.083,0.115	-0.036
6	26,22	11,14	39,19	8,19	296	149	1	1.0	0.543,0.442	0.71,0.335	-0.03
7	25,21	10,8	18,36	2,8	241	149	0.413535874819	1.0	0.607,0.619	0.848,0.736	-0.179
8	560,666	133,138	330,491	67,132	238	149	1	1.0	0.725,0.751	0.755,0.7	0.01
9	17,12	0,0	7,16	1,2	242	149	0.416131144562	1.0	1.0,1.0	0.812,0.831	0.178
10	158,253	631,754	111,174	530,717	228	149	1	1.0	0.141,0.18	0.12,0.137	0.032
11	213,358	4334,5982	223,361	4047,6533	212	149	1	1.0	0.033,0.04	0.037,0.037	-0.0
12	53,52	100,109	31,58	72,118	255	149	1	1.0	0.236,0.218	0.201,0.223	0.015
13	103,120	421,513	74,137	391,612	225	149	1	1.0	0.139,0.134	0.111,0.129	0.017
14	1,9	52,42	0,10	33,64	232	149	1	1.0	0.012,0.121	0.0,0.091	0.021
15	27,26	81,78	16,41	48,78	246	149	1	1.0	0.168,0.168	0.168,0.241	-0.037
16	10,10	109,75	8,13	53,92	247	149	1	1.0	0.052,0.074	0.083,0.079	-0.018
17	174,234	40,48	104,208	27,44	272	149	1	1.0	0.704,0.728	0.678,0.721	0.016
18	2,0	102,107	1,1	50,87	251	149	1	1.0	0.012,0.0	0.012,0.007	-0.003
19	57,83	177,167	45,76	105,139	232	149	1	1.0	0.171,0.242	0.216,0.26	-0.031
20	10,9	86,95	8,28	54,109	335	149	1	1.0	0.049,0.04	0.062,0.103	-0.038
21	1,2	47,31	0,1	14,28	225	149	1	1.0	0.014,0.041	0.0,0.023	0.016
22	34,45	269,233	20,35	162,275	457	149	1	1.0	0.04,0.059	0.039,0.04	0.01
23	4,8	19,16	2,0	5,5	244	149	0.39804213498	1.0	0.114,0.234	0.196,0.0	0.076
24	5,11	30,12	1,10	3,19	215	149	1	1.0	0.104,0.388	0.188,0.267	0.018
26	90,133	97,110	74,150	83,110	287	149	1	1.0	0.325,0.386	0.316,0.415	-0.01
27	14,1	523,581	10,13	412,623	231	149	1	1.0	0.017,0.001	0.015,0.013	-0.005
28	9,17	0,0	28,32	0,4	241	149	1	1.0	1.0,1.0	1.0,0.832	0.084
29	77,88	3152,4309	34,71	2370,4138	224	149	1	1.0	0.016,0.013	0.009,0.011	0.005
30	81,111	2518,3652	52,122	1905,3300	240	149	1	1.0	0.02,0.019	0.017,0.022	0.0
31	13,21	231,335	9,19	196,247	237	149	1	1.0	0.034,0.038	0.028,0.046	-0.001
32	121,222	4,2	129,224	4,0	259	149	1	1.0	0.946,0.985	0.949,1.0	-0.009
33	179,321	1,0	185,302	0,0	294	149	1	1.0	0.989,1.0	1.0,1.0	-0.006
34	10,18	35,45	75,89	15,32	319	149	5.48503575892e-10	1.508080109494171e-07	0.118,0.157	0.7,0.565	-0.495
35	52,86	493,698	78,115	404,609	230	149	1	1.0	0.064,0.074	0.111,0.109	-0.041
36	16,12	98,80	6,7	61,91	277	149	1	1.0	0.081,0.075	0.05,0.04	0.033
37	6,11	101,170	2,2	110,100	221	149	1	1.0	0.039,0.042	0.012,0.013	0.028
39	1,0	0,0	2,0	2,0	238	149	1	1.0	1.0,NA	0.385,NA	0.615
40	30,52	358,362	22,30	236,326	220	149	1	1.0	0.054,0.089	0.059,0.059	0.012
