IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
57,55	2,0	81,71,75,116	1,0,0,2	291	149
2,4	0,0	4,0,1,4	1,0,2,0	208	149
0,0	18,11	0,2,0,0	13,11,22,22	200	149
5,13	2,0	13,17,13,19	4,0,1,1	184	149
0,2	55,70	8,6,3,4	38,38,66,88	359	149
0,1	1,0	2,0,5,0	3,0,1,0	220	149
75,73	3,4	83,63,94,119	2,0,1,2	283	149
22,14	1,7	2,7,2,4	0,2,2,0	458	149
2,0	1,0	0,1,4,2	4,0,0,3	242	149
0,0	1,0	0,0,1,1	3,1,3,3	365	149
0,0	1,0	0,0,1,1	3,1,3,3	184	149
19,15	1,0	28,30,14,24	0,0,0,0	155	149
8,11	73,45	14,19,23,15	42,57,63,91	734	149
192,209	21,19	189,178,233,260	28,24,43,56	170	149
38,54	21,19	52,49,40,54	28,24,43,56	236	149
3,3	157,158	7,5,0,14	144,134,193,220	215	149
4,7	1,0	16,7,3,12	1,1,5,5	153	149
99,136	0,1	111,117,129,166	0,3,0,0	152	149
1,0	47,45	0,4,0,0	71,44,43,74	293	149
311,314	1,4	231,242,378,430	0,0,0,0	161	149
14,12	26,22	6,3,4,2	34,31,31,67	179	149
2,0	153,108	2,1,2,0	79,97,105,109	359	149
12,14	156,115	14,12,6,20	79,102,114,102	188	149
0,0	15,23	2,7,2,1	24,15,21,14	308	149
6,11	93,107	2,7,11,6	69,86,94,107	395	149
2,3	38,27	5,3,4,2	33,50,50,52	161	149
49,42	4,1	26,21,42,68	6,2,5,1	374	149
2,1	287,272	0,4,1,3	289,279,300,404	188	149
32,28	2,5	21,22,35,54	0,1,4,6	268	149
60,82	4,3	78,51,64,117	4,1,3,3	161	149
0,0	29,33	0,4,5,7	23,42,82,86	316	149
2,3	84,127	13,8,8,12	70,59,96,96	177	149
15,29	73,65	24,17,23,36	38,51,59,87	359	149
7,2	108,112	5,1,7,1	111,122,99,135	157	149
5,6	2,2	11,18,16,22	0,1,0,0	984	149
73,67	0,0	36,59,62,70	2,0,0,0	1909	149
57,69	0,0	80,48,58,74	0,1,0,0	170	149
94,88	2,5	106,106,125,151	0,0,0,4	339	149
31,30	49,50	26,22,27,46	36,35,27,72	268	149
326,370	6,5	351,433,415,453	21,22,28,19	715	149
0,0	52,62	3,1,0,0	22,28,37,108	311	149
120,126	0,0	87,88,91,160	0,0,1,0	157	149
2,4	105,99	1,1,0,0	90,75,86,147	151	149
15,24	71,53	20,5,13,7	84,93,72,111	204	149
11,12	6,9	18,7,12,6	7,15,17,26	204	149
2,2	249,262	8,4,1,2	277,278,199,369	373	149
22,17	4,1	7,11,20,21	7,0,4,15	169	149
2,4	0,2	8,5,4,3	0,0,0,0	153	149
10,6	5,9	3,0,1,2	15,20,21,15	161	149
15,12	0,2	17,17,21,25	0,0,0,0	190	149
13,6	61,64	4,1,10,5	47,54,82,114	167	149
0,0	121,136	3,0,2,3	111,80,131,141	157	149
14,17	30,36	3,14,5,12	36,30,38,47	525	149
