ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	3,15	194,286	6,6	151,223	233	341	1	1.0
1	50,70	194,286	43,62	151,223	212	341	1	1.0
2	9,13	109,129	12,13	48,98	180	180	1	1.0
4	86,123	158,255	48,93	132,186	176	222	1	1.0
5	250,323	208,271	236,322	206,282	205	166	1	1.0
6	66,87	163,191	47,71	114,177	144	207	1	1.0
8	4,6	14,11	1,9	6,9	210	203	1	1.0
9	519,664	62,51	403,634	34,59	166	117	1	1.0
11	66,71	99,119	30,62	55,92	180	180	1	1.0
12	59,90	89,123	28,55	57,95	180	180	1	1.0
13	35,38	64,65	29,49	47,58	138	156	1	1.0
14	189,277	59,106	160,270	54,84	561	235	1	1.0
15	37,40	105,141	35,52	106,190	151	221	1	1.0
16	371,493	226,261	311,471	154,255	201	165	1	1.0
17	54,66	26,28	56,95	17,45	201	210	1	1.0
18	66,61	101,123	51,104	106,169	147	168	1	1.0
19	18,34	69,90	12,38	83,116	119	152	1	1.0
20	81,123	231,313	99,166	237,432	170	240	1	1.0
22	1177,1782	1572,2407	1669,2294	2496,3316	525	525	1	1.0
23	26,46	74,87	28,50	56,78	143	216	1	1.0
24	759,979	429,562	623,984	344,601	170	180	1	1.0
25	387,500	232,289	389,523	213,328	180	143	1	1.0
26	68,85	0,0	46,84	1,0	159	159	1	1.0
27	69,83	69,78	46,83	63,81	159	159	1	1.0
28	340,448	9,19	491,701	10,27	304	249	1	1.0
29	5,0	2,1	4,8	3,6	192	192	0.851004037371	1.0
30	1,0	64,89	1,1	44,83	125	205	1	1.0
31	17,13	12,25	6,8	13,10	165	160	1	1.0
32	153,202	52,66	124,157	40,66	351	176	1	1.0
33	145,213	434,583	138,208	349,545	131	231	1	1.0
34	38,54	191,257	35,77	160,221	201	162	1	1.0
35	15,24	237,350	34,53	229,405	133	162	1	1.0
36	110,133	179,266	53,111	97,192	202	197	1	1.0
37	25,25	272,282	24,39	231,342	654	825	1	1.0
38	300,482	292,454	438,672	359,518	354	345	1	1.0
39	216,208	62,73	162,199	45,55	184	143	1	1.0
40	140,211	86,100	142,247	55,61	143	162	0.768467332652	1.0
41	155,151	253,343	83,109	246,387	162	159	0.829639442974	1.0
42	168,204	56,85	125,180	44,60	346	261	1	1.0
43	4,2	3,5	1,4	2,16	159	159	0.466113227826	1.0
44	38,48	117,189	35,40	70,156	165	241	1	1.0
45	1418,2158	2237,3286	1140,1638	1818,2600	159	192	1	1.0
46	4146,5105	7,16	2955,4275	10,10	1796	107	1	1.0
47	4162,5128	7,16	2973,4289	10,10	1799	107	1	1.0
48	4197,5159	7,16	2989,4320	10,10	1836	107	1	1.0
49	1669,2639	931,1286	1405,2074	741,1195	612	204	1	1.0
50	2764,4384	931,1286	2296,3313	741,1195	421	204	1	1.0
51	141,160	153,168	128,173	121,222	181	177	1	1.0
52	147,154	117,139	63,142	95,149	174	177	1	1.0
53	218,249	110,158	143,226	68,109	151	138	1	1.0
55	145,241	315,433	130,229	283,433	167	241	1	1.0
56	35,55	89,127	24,41	47,90	135	183	1	1.0
57	1,0	89,127	1,1	47,90	150	183	1	1.0
58	70,85	44,31	49,63	26,25	180	138	1	1.0
59	44,32	72,42	42,48	52,90	140	164	1	1.0
61	21,17	8,17	10,8	8,2	288	288	1	1.0
62	317,346	383,425	214,330	280,420	224	245	1	1.0
63	1494,1885	2482,3188	988,1586	1872,2825	183	252	1	1.0
65	609,602	76,93	392,688	53,77	491	160	1	1.0
66	3,1	11,2	6,13	0,3	487	520	6.31590210328e-05	0.0050527216826239995
67	47,65	217,251	37,72	192,271	199	343	1	1.0
68	78,103	72,98	90,209	34,68	139	146	0.00208062479262	0.08322499170480001
69	67,89	100,87	66,115	46,89	238	244	0.679636441152	1.0
71	55,62	119,124	18,28	95,155	242	192	0.120978340747	1.0
72	12,8	0,0	4,10	1,0	164	152	1	1.0
73	749,1096	760,963	753,1050	676,1066	147	147	1	1.0
74	908,1370	956,1205	815,1190	857,1282	165	168	1	1.0
75	693,1072	546,768	638,1046	423,754	147	147	1	1.0
76	14,47	1,1	32,43	2,4	147	147	1	1.0
77	457,615	1,1	366,511	2,4	147	147	1	1.0
78	459,612	713,1046	366,510	698,1017	147	147	1	1.0
79	456,608	609,900	366,512	560,846	147	147	1	1.0
80	457,615	14,47	366,511	32,43	147	147	1	1.0
81	682,904	700,1081	586,860	671,961	165	165	1	1.0
82	19,15	49,77	9,14	39,33	197	148	1	1.0
84	517,880	160,271	576,770	161,268	234	156	1	1.0
85	235,306	174,211	168,248	115,178	189	165	1	1.0
86	21,27	83,118	8,7	67,90	160	162	0.771215700166	1.0
87	10,17	83,118	2,3	67,90	204	162	1	1.0
88	2,3	29,58	0,0	24,29	158	210	1	1.0
