IncLevel1	IncLevel2	IncLevelDifference
0.022,0.071	0.055,0.038	0.0
0.293,0.282	0.314,0.309	-0.024
0.076,0.092	0.2,0.117	-0.075
0.407,0.378	0.314,0.387	0.042
0.493,0.491	0.481,0.48	0.012
0.368,0.396	0.372,0.366	0.013
0.216,0.345	0.139,0.492	-0.035
0.855,0.902	0.893,0.883	-0.009
0.4,0.374	0.353,0.403	0.009
0.399,0.423	0.329,0.367	0.063
0.382,0.398	0.411,0.488	-0.059
0.573,0.523	0.554,0.574	-0.016
0.34,0.293	0.326,0.286	0.011
0.574,0.608	0.624,0.603	-0.022
0.685,0.711	0.775,0.688	-0.034
0.428,0.362	0.355,0.413	0.011
0.25,0.325	0.156,0.295	0.062
0.331,0.357	0.371,0.352	-0.018
0.428,0.425	0.401,0.409	0.021
0.347,0.444	0.43,0.492	-0.066
0.652,0.648	0.657,0.634	0.005
0.57,0.579	0.592,0.559	-0.001
1.0,1.0	0.979,1.0	0.01
0.5,0.516	0.422,0.506	0.044
0.969,0.951	0.976,0.955	-0.006
0.714,0.0	0.571,0.571	-0.214
0.025,0.0	0.036,0.019	-0.015
0.579,0.335	0.309,0.437	0.084
0.596,0.605	0.609,0.544	0.024
0.371,0.392	0.411,0.402	-0.025
0.138,0.145	0.15,0.219	-0.043
0.072,0.077	0.153,0.137	-0.071
0.375,0.328	0.348,0.361	-0.003
0.104,0.101	0.116,0.126	-0.018
0.5,0.509	0.543,0.558	-0.046
0.73,0.689	0.737,0.738	-0.028
0.648,0.705	0.745,0.821	-0.106
0.376,0.302	0.249,0.217	0.106
0.694,0.644	0.682,0.694	-0.019
0.571,0.286	0.333,0.2	0.162
0.322,0.271	0.422,0.272	-0.05
0.434,0.442	0.431,0.432	0.007
0.972,0.95	0.946,0.962	0.007
0.972,0.95	0.946,0.962	0.007
0.972,0.949	0.946,0.962	0.006
0.374,0.406	0.387,0.366	0.014
0.59,0.623	0.6,0.573	0.02
0.474,0.482	0.508,0.432	0.008
0.561,0.53	0.403,0.492	0.098
0.644,0.59	0.658,0.655	-0.04
0.399,0.445	0.399,0.433	0.006
0.348,0.37	0.409,0.382	-0.036
0.014,0.0	0.025,0.013	-0.012
0.549,0.678	0.591,0.659	-0.011
0.417,0.472	0.486,0.385	0.009
0.724,0.5	0.556,0.8	-0.066
0.475,0.471	0.455,0.462	0.014
0.453,0.449	0.421,0.436	0.023
0.723,0.678	0.707,0.744	-0.025
0.226,0.348	1.0,0.822	-0.624
0.272,0.309	0.249,0.314	0.009
0.532,0.525	0.735,0.763	-0.221
0.407,0.512	0.595,0.57	-0.123
0.268,0.284	0.131,0.125	0.148
1.0,1.0	0.788,1.0	0.106
0.496,0.532	0.527,0.496	0.002
0.492,0.537	0.492,0.486	0.025
0.559,0.583	0.601,0.581	-0.02
0.933,0.979	0.941,0.915	0.028
0.998,0.998	0.995,0.992	0.004
0.392,0.369	0.344,0.334	0.042
0.428,0.403	0.395,0.377	0.029
0.97,0.929	0.92,0.922	0.028
0.493,0.455	0.466,0.472	0.005
0.226,0.128	0.148,0.242	-0.018
0.683,0.684	0.705,0.657	0.002
0.541,0.559	0.561,0.549	-0.005
0.204,0.188	0.108,0.073	0.106
0.087,0.103	0.023,0.026	0.071
0.084,0.064	0.0,0.0	0.074
