IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0,3,0,0,5,1	6,11,8,14,17,10	0,0,1,1,1,0	10,4,9,4,4,0	225	149
46,83,59,35,63,55	129,190,143,112,173,177	28,25,19,70,64,13	147,155,125,217,227,82	252	149
18,36,33,17,21,17	148,246,187,150,243,237	37,22,24,32,32,13	177,152,142,209,281,86	251	149
5,2,1,4,1,8	20,31,12,15,13,14	8,5,6,15,2,0	18,7,7,30,19,7	227	149
8,29,20,14,29,29	82,89,76,81,109,81	15,16,6,22,15,8	71,43,65,80,102,30	273	149
12,12,11,4,13,17	66,110,64,68,69,88	7,4,10,6,10,5	55,53,38,85,69,18	246	149
5,12,12,10,14,24	6,4,2,8,7,15	12,6,18,18,7,6	2,1,6,10,4,3	296	149
12,24,15,17,17,21	6,0,1,0,3,4	13,10,14,21,20,11	2,1,0,5,3,1	241	149
253,330,271,227,325,242	52,61,56,46,64,69	223,150,163,215,251,75	55,44,39,52,84,29	238	149
6,8,8,3,9,1	0,0,0,0,0,0	3,6,1,13,7,1	0,2,1,1,0,0	242	149
85,106,75,69,132,126	245,347,303,257,362,329	66,58,50,90,64,59	291,226,264,308,326,150	228	149
86,156,122,111,174,125	1561,2728,2207,1943,3001,2267	193,138,135,139,178,77	2874,2017,2085,1959,3206,1248	212	149
36,32,29,18,27,22	39,47,56,28,60,59	26,20,16,29,41,18	32,30,39,43,60,18	255	149
36,68,54,43,59,29	168,222,211,145,272,200	43,34,33,55,85,19	207,170,171,258,298,100	225	149
0,2,0,1,3,1	32,29,28,22,29,40	1,2,5,2,1,2	22,31,16,30,45,11	232	149
13,12,9,7,19,14	39,36,40,36,47,51	8,5,3,15,20,3	27,17,23,30,46,10	246	149
9,2,8,7,4,7	30,47,47,35,46,40	2,2,2,6,6,1	32,27,20,42,55,11	247	149
78,126,93,92,128,91	22,16,11,24,20,24	85,48,48,113,95,32	14,15,15,25,20,2	272	149
1,0,0,0,0,1	34,35,39,38,50,58	0,0,0,2,2,0	33,31,27,46,43,20	251	149
27,31,31,28,41,28	52,62,86,50,78,78	26,14,24,47,37,12	47,46,53,61,76,20	232	149
7,5,6,4,6,8	26,47,46,37,54,34	7,0,3,7,10,4	41,24,40,38,45,22	335	149
0,0,1,0,2,1	24,22,14,14,12,20	1,0,0,0,1,0	11,8,7,15,8,12	225	149
28,16,22,13,25,25	85,155,118,86,146,109	13,4,13,26,18,7	104,86,76,82,148,42	457	149
1,3,2,2,5,0	5,9,11,4,11,3	4,1,1,2,0,0	2,6,2,7,3,0	244	149
6,2,1,6,4,0	8,8,11,5,8,6	0,2,0,9,6,0	4,6,3,15,13,1	215	149
