ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	6,3	11,11	0,0	5,1	175	99	0.408380742387
1	180,147	411,378	78,55	330,184	198	99	1
2	77,56	440,436	42,27	273,176	198	99	1
3	9,14	47,20	12,4	14,7	177	99	0.790116502739
4	78,51	204,168	37,11	119,76	198	99	1
5	25,26	230,183	10,17	115,58	196	99	1
6	20,46	10,22	24,15	9,9	198	99	1
7	54,45	4,8	26,20	2,5	191	99	1
8	965,614	190,162	442,201	127,75	188	99	1
9	26,3	0,1	22,4	2,2	192	99	0.488232831001
10	260,286	726,725	114,120	521,339	178	99	1
11	322,287	5409,4792	275,161	4030,2524	162	99	1
12	71,57	85,135	40,30	67,33	198	99	1
13	176,100	678,546	87,33	425,222	175	99	1
14	6,5	75,80	8,1	37,17	182	99	1
15	39,37	76,87	19,15	37,23	196	99	1
16	5,19	92,75	6,6	46,26	197	99	1
17	219,174	13,29	77,52	23,10	198	99	0.318862353801
18	0,3	103,127	0,1	69,37	198	99	1
19	70,54	140,156	36,28	74,43	182	99	1
20	4,12	108,83	3,10	69,39	198	99	1
21	5,0	37,31	5,3	18,15	175	99	1
22	28,22	266,219	11,14	145,79	198	99	1
23	6,0	26,15	2,3	9,5	194	99	1
24	7,10	18,14	7,1	11,2	165	99	1
26	131,97	126,118	102,52	61,50	198	99	1
27	15,16	425,444	15,7	288,154	181	99	1
28	12,22	0,0	33,15	0,1	191	99	1
29	88,78	3639,3295	55,25	1829,1189	174	99	1
30	53,41	3560,3448	13,15	1833,1185	190	99	1
31	9,21	284,205	4,8	176,92	187	99	1
32	185,147	7,5	108,106	1,5	198	99	1
33	304,198	1,0	188,141	0,0	198	99	1
34	9,12	47,26	60,68	20,7	198	99	4.51345549823e-09
35	105,96	756,655	91,69	401,250	180	99	1
36	20,18	88,75	11,1	36,26	198	99	1
37	10,3	122,123	3,1	60,40	171	99	1
40	33,54	403,332	22,9	238,138	170	99	1
41	312,314	30,33	133,88	9,12	177	99	1
43	24,11	21,18	9,10	15,8	196	99	1
44	22,15	22,13	19,7	30,5	172	99	1
45	11,2	7,5	0,0	2,2	177	99	0.0154073597593
47	17,5	26,9	0,0	5,1	198	99	0.00558267733749
48	15,3	6,0	0,0	1,0	198	99	1
49	12,2	36,9	0,0	5,1	198	99	0.823652701257
50	143,109	683,665	43,19	358,212	198	99	1
51	452,381	2,6	288,149	6,4	190	99	1
52	25,9	1,3	11,5	0,0	198	99	0.768966132946
53	18,3	14,12	10,3	7,5	198	99	1
54	11,3	2,0	5,4	3,0	198	99	0.749042257916
56	223,190	0,1	122,110	0,0	195	99	1
59	45,24	50,35	24,6	27,15	197	99	1
60	82,76	631,596	85,51	310,186	198	99	1
61	78,60	390,295	67,49	164,119	197	99	1
62	23,9	59,55	10,11	58,22	198	99	1
64	34,37	62,67	17,28	52,20	198	99	1
65	23,19	121,98	73,44	45,15	191	99	1.35947653135e-09
66	9,11	91,43	25,6	35,17	198	99	0.275149562028
67	24,4	14,15	3,2	8,5	165	99	0.770211945683
68	36,13	87,70	4,5	63,30	177	99	1
69	75,75	53,83	28,19	22,29	198	99	1
70	31,35	50,46	14,11	21,10	198	99	1
73	2,0	2,0	0,0	0,3	175	99	1
74	86,69	49,38	52,29	45,14	198	99	1
75	47,37	262,314	36,13	159,95	198	99	1
76	55,51	3,0	32,11	0,0	198	99	1
77	10,10	170,192	3,8	107,70	198	99	1
78	20,10	186,131	26,11	61,31	194	99	0.501737977263
79	44,46	166,177	18,8	74,41	178	99	1
80	0,1	234,189	0,0	63,58	180	99	1
81	52,47	63,60	21,10	31,15	198	99	1
82	91,72	214,202	35,25	133,105	197	99	1
83	215,83	0,2	66,24	0,0	198	99	1
84	99,71	357,370	56,56	152,143	185	99	1
85	757,715	277,249	415,242	190,97	178	99	1
86	7,7	69,58	5,5	18,29	198	99	1
89	0,5	4,10	0,0	2,2	198	99	1
90	16,12	77,59	14,12	76,36	194	99	1
91	29,11	111,79	24,16	123,47	198	99	1
92	32,21	100,58	12,7	36,25	198	99	1
93	27,31	4,4	20,2	0,0	173	99	0.366001114066
94	32,13	290,266	21,10	182,116	177	99	1
96	0,1	0,0	5,4	1,1	198	99	1
97	217,115	171,169	115,45	119,78	198	99	1
98	9,12	138,133	4,1	27,18	198	99	1
99	8,12	282,226	2,1	99,75	198	99	1
100	30,42	31,48	25,6	1,7	198	99	0.193556253384
101	460,266	6872,5643	284,165	3703,2399	176	99	1
102	914,764	23,16	510,383	7,5	184	99	1
104	24,36	125,94	30,35	80,58	198	99	1
105	3810,2511	35,18	2829,1335	22,10	152	99	1
106	1870,1429	419,311	1086,496	247,91	189	99	1
107	34,21	168,187	26,12	98,64	198	99	1
108	29,17	18,13	19,10	17,1	198	99	0.838201840813
109	2,1	32,16	0,0	8,9	179	99	1
110	45,15	10,16	24,9	8,3	188	99	1
