UniqueCount	AmbigCount
135	0
0	190
6	91
4	154
7	154
35	180
1	41
8	35
0	35
47	728
1	728
809	476
0	474
0	81
0	79
0	64
2	77
0	54
0	54
2	79
0	62
54	163
0	163
1	2196
2	1956
45	1710
4017	1
3	3122
848	4172
19	1481
0	3128
0	74
4	74
1481	1
14	0
0	822
0	687
0	681
1	0
0	0
1	0
131	330
1	330
660	728
19	727
230	0
12	56
10	56
28	0
0	269
0	244
9	165
0	866
0	864
0	858
0	858
0	864
0	873
1	847
0	839
87	0
460	0
71	399
0	401
6	412
0	402
0	413
36	0
43	246
2	235
3	246
0	0
31	139
46	139
1557	0
0	0
1	0
0	9892
0	9644
0	10129
0	0
0	189
16	189
413	0
0	1
0	0
0	1
167	0
0	147
13	143
0	82
2	142
6	5
1	5
0	3
0	32
0	32
0	0
0	0
0	64
2	64
1007	0
528	0
59	0
1	6
0	6
0	0
2232	0
2	12
0	12
102	732
10	732
12	686
3	684
356	0
680	0
0	11
0	9
0	9
0	9
0	7
1	0
19	1679
355	1679
186	1582
39	1582
0	9
6	9
0	11
0	7
0	47
17	47
0	1769
6	1769
3	0
143	0
1083	0
3876	10556
0	10555
966	1
29	96
0	96
46	567
0	536
0	536
0	569
0	21
6	21
5	50
0	50
0	36
4	0
2	151
10	148
13	138
5	0
0	15
0	16
1	8
0	12
0	13
320	0
24	18
0	18
582	0
108	0
492	0
0	77
3	80
8	84
6	79
3	61
55	44
6	44
7	62
2	59
0	65
0	62
712	0
351	2
89	3374
8	3374
231	929
0	929
5	0
1532	2
0	263
16	267
0	267
18	8
112	228
0	143
0	147
0	224
0	152
0	89
0	86
1	89
0	69
316	0
45	956
0	1164
0	955
38	967
0	659
5	195
0	293
6	252
1	261
2	221
324	0
284	0
0	379
0	337
0	341
0	313
1941	0
712	1
5	0
309	0
280	0
1	174
0	122
3	155
0	162
2	166
0	151
1	344
2	297
0	304
12	0
0	0
163	0
123	0
28	29
4	29
0	0
6	0
1	2016
3	2029
6	1996
112	378
25	355
57	375
82	391
0	373
21	460
875	0
144	1297
33	1306
8	1270
882	0
2249	1
0	330
1	215
51	352
0	342
3156	1
380	104
47	104
549	1
103	0
0	20
0	20
1	1001
0	1094
0	838
4	1031
2	924
0	0
106	0
7	0
3	0
25	327
10	327
48	361
0	361
314	2501
43	2501
147	0
485	1
1842	2
1	7
1	7
0	0
552	0
324	0
21	102
0	102
15	0
0	286
0	286
0	285
142	0
210	0
31	0
4	69
0	69
4	0
39	294
0	294
0	294
51	0
1	10
0	10
2	0
2	0
4	0
44	0
3	5
0	4
1231	0
2	0
799	5852
43	5852
0	0
6	408
0	408
1	406
0	6
0	6
0	0
0	0
6507	0
8	0
6	0
3	3
0	3
0	0
0	265
21	202
0	100
67	0
3	12
1	12
2049	1
8	64
1	64
1017	0
0	36
0	53
0	50
0	32
0	56
0	53
0	38
239	0
49	439
0	439
41	0
19	21
0	21
63	146
1	146
1346	1
198	0
92	110
0	110
34	0
14166	8
0	0
72	0
127	0
0	0
425	0
40	0
0	0
619	2228
9	2380
115	2096
0	2455
50	2233
37	697
9	710
35	639
4	581
0	778
127	307
2	307
2	235
381	0
5	220
0	254
12	259
17	234
5	221
1	216
264	1428
1	1428
526	0
253	1224
10	1224
1083	0
440	1006
0	1006
0	13
3	14
0	14
0	12
0	119
3	86
0	84
0	63
0	119
15	260
18	269
1	246
10	254
0	249
3	273
0	0
82	0
0	1
0	1
0	383
0	414
0	426
0	434
5	416
0	426
940	0
0	8
0	8
0	8
50	0
61	284
13	284
1	701
3	626
11	568
3	0
25	17
1	17
0	918
0	926
0	918
0	911
1	9
0	9
1	9
16	1096
3	1096
2	1095
3	1725
152	1725
94	10
0	0
3	0
314	0
5	5
1	5
8620	3
1059	0
357	0
0	537
1	487
7	488
0	491
9	0
5	0
0	67
0	64
0	61
3	55
0	64
1	53
8	220
0	220
36	0
72	251
14	251
4077	2
1194	2
2	0
0	501
2	381
0	370
2	366
227	0
58	0
34	684
9	685
1	685
18	620
0	646
7	449
0	620
0	429
3	420
0	134
0	747
109	747
15	0
0	0
689	0
57	0
758	0
207	0
13	292
1	292
45	575
5	575
1066	0
0	0
0	0
37	233
7	233
613	38
0	38
112	160
15	160
258	0
1	3
0	3
27	484
41	470
1	405
15	300
33	297
13	301
1	301
5067	2
0	0
71	4
51	0
93	161
2	161
324	0
27	0
13	113
0	94
0	100
0	60
0	56
0	47
0	43
235	0
525	0
6445	1
110	515
20	515
0	60
0	51
0	51
0	38
0	47
0	52
0	50
2	49
0	50
0	50
0	58
0	49
0	49
459	1903
18	1903
138	0
20	27
4	27
0	0
5495	1
153	169
3	169
22	0
3	3
0	3
0	0
0	0
221	1
87	594
17	594
153	0
207	0
5	124
1	82
0	129
2	119
0	118
0	107
7	231
33	473
0	396
