IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
44,69,53,45,60,83	96,157,123,100,164,149	64,19,60,68,65,27	119,96,114,154,177,49	230	218
0,1,0,0,1,0	84,137,104,86,135,113	0,1,0,0,0,0	83,58,86,121,138,38	283	391
5,10,10,15,8,5	84,137,104,86,135,113	13,8,8,12,5,1	83,58,86,121,138,38	262	391
2,8,5,3,8,9	30,52,56,35,76,31	7,5,5,9,8,3	31,32,29,50,69,9	230	230
13,26,28,20,19,15	18,32,32,28,33,26	32,9,18,20,19,5	26,11,19,20,42,11	197	196
251,406,300,240,381,334	4,27,24,9,26,11	292,225,245,296,424,120	9,7,11,15,10,14	216	167
4,7,3,1,4,1	125,162,159,111,225,172	2,0,2,0,2,2	102,76,88,146,202,55	228	652
149,222,200,162,279,204	117,193,155,143,216,166	180,160,163,292,236,100	147,122,121,172,239,48	224	197
58,91,66,62,85,78	60,102,94,71,121,88	65,50,63,89,126,37	89,49,75,111,125,41	249	219
13,20,23,10,15,15	20,50,32,29,27,34	5,7,5,11,20,8	19,18,18,43,28,14	201	303
44,56,42,32,36,44	355,548,467,427,580,460	43,28,40,59,59,13	418,382,431,856,665,201	278	1923
13,20,22,19,16,22	24,37,36,16,32,32	12,13,12,18,20,13	25,16,30,29,26,23	188	206
64,107,74,69,112,120	34,35,22,29,41,34	72,80,80,118,118,44	52,28,22,43,46,19	611	285
205,235,194,186,293,242	59,69,58,52,59,93	67,95,131,252,201,77	21,20,25,66,36,11	439	234
826,1306,638,710,1023,707	239,319,228,171,291,197	754,747,902,1113,1283,535	216,248,275,344,357,184	1227	482
891,1552,945,861,1409,949	467,816,405,395,673,422	1335,960,1257,1006,2045,602	656,479,668,516,891,366	176	173
134,226,167,147,227,157	58,128,116,82,127,113	211,151,137,175,213,69	102,80,76,77,120,33	251	215
471,663,619,524,762,675	144,174,137,132,178,186	499,360,483,764,711,274	119,93,100,161,205,67	566	234
32,34,27,36,39,41	32,58,33,23,45,34	33,38,28,40,43,18	59,26,29,41,78,33	197	218
23,19,16,13,43,11	43,60,58,32,73,38	27,16,24,32,28,7	80,56,49,51,94,28	169	202
71,110,73,71,122,94	56,139,71,71,80,75	69,36,55,78,99,32	81,42,54,98,87,31	247	225
39,47,40,38,65,72	101,153,119,93,192,115	52,53,59,77,81,24	128,99,118,143,190,52	220	290
17,34,36,40,36,43	27,56,44,29,47,52	23,28,17,35,43,23	37,34,49,77,71,42	193	201
22,36,28,21,20,21	34,72,38,60,52,46	18,16,17,29,31,8	45,43,44,46,42,17	208	263
14,11,11,10,12,14	22,18,8,15,18,13	3,6,18,24,7,2	18,11,24,32,21,7	204	256
26,30,33,24,44,27	59,93,94,90,130,103	23,30,24,35,31,19	72,57,72,89,109,37	183	259
20,38,30,16,20,14	22,34,34,21,48,27	10,14,16,22,24,10	20,9,17,27,33,5	248	271
357,540,585,571,892,641	480,743,785,806,1172,870	807,722,794,1346,1185,416	1252,955,1183,1858,1585,636	575	575
536,886,613,509,765,553	367,614,425,406,538,368	581,336,523,589,692,157	390,273,325,470,442,127	195	206
41,36,45,24,49,45	33,52,59,39,62,50	28,25,39,41,44,12	56,42,47,78,62,30	273	301
15,24,13,18,17,22	34,50,46,36,55,41	12,12,18,12,31,7	29,29,35,41,44,10	193	266
40,83,75,42,75,65	231,325,263,218,343,312	45,39,55,42,62,23	232,136,225,295,388,132	220	230
400,546,428,371,563,447	85,109,84,44,114,83	433,310,364,412,611,235	73,65,82,105,129,50	230	193
432,713,434,368,588,407	481,658,537,449,737,560	588,463,506,512,600,206	604,403,542,672,711,303	226	272
85,161,102,92,133,95	22,35,39,27,27,35	109,73,95,116,109,39	32,13,34,37,34,15	243	183
168,239,191,203,249,232	149,217,193,188,232,261	230,241,249,287,349,113	255,201,188,248,343,119	253	265
9,25,30,12,21,23	0,0,0,0,0,0	27,8,17,23,27,8	1,0,0,0,0,0	209	209
9,25,29,14,21,23	18,24,37,36,55,34	26,8,17,23,26,8	29,25,26,55,43,13	209	209
1382,2106,1682,1524,2458,2164	1530,2276,1715,1693,2610,2252	1922,1118,1399,1218,2087,674	2166,1343,1607,1313,2290,924	416	419
6,10,6,4,7,4	1,4,1,2,2,2	5,7,4,0,5,0	0,2,4,7,1,0	194	201
10,12,10,9,14,2	1,4,1,2,2,2	6,3,5,1,6,0	0,2,4,7,1,0	401	201
200,321,222,168,294,230	4,3,5,3,10,5	252,232,305,366,480,149	6,9,4,6,20,5	354	299
2,4,4,1,0,1	4,5,3,0,0,4	2,1,3,3,5,1	2,2,2,3,4,2	242	242
66,103,76,82,85,85	69,139,94,99,121,108	95,62,77,87,94,28	114,86,85,94,130,58	211	260
20,33,18,14,25,33	35,58,30,24,46,61	10,6,12,20,20,0	22,19,27,41,32,10	217	238
19,11,23,15,34,27	17,20,23,24,20,20	13,10,9,17,14,5	15,7,11,17,18,5	209	218
4,8,9,10,8,15	7,8,13,8,6,12	2,2,2,8,6,1	3,6,4,5,4,1	215	210
586,931,725,701,849,819	590,992,836,710,882,813	752,574,700,1031,1045,361	761,663,677,1044,1042,358	356	305
90,114,74,77,93,112	16,29,23,15,28,31	62,65,59,68,117,33	9,12,19,21,40,11	401	226
383,618,448,369,619,539	88,160,123,101,169,113	456,267,304,424,608,160	99,88,105,107,149,57	373	214
39,57,38,56,68,63	191,273,208,163,306,259	38,26,64,40,62,18	237,145,172,239,306,102	181	281
177,268,193,171,302,233	60,112,83,68,130,123	234,129,200,222,295,91	106,58,75,98,131,54	281	200
10,15,18,11,20,18	116,111,114,121,142,140	19,15,20,32,50,11	71,74,97,100,131,36	251	212
9,22,14,23,16,14	171,229,179,175,237,232	19,31,23,43,44,29	184,123,140,200,256,90	183	212
59,95,52,63,96,87	60,70,71,66,80,67	77,53,56,92,103,50	81,46,74,59,101,22	212	202
47,42,67,46,65,49	91,139,83,71,137,97	27,20,36,52,57,11	57,51,53,81,96,22	252	247
60,88,52,57,72,70	131,186,144,148,170,146	53,67,44,92,100,31	133,128,138,158,222,99	185	230
12,9,9,14,9,11	110,198,122,125,150,178	14,5,4,12,22,2	123,102,130,174,145,52	704	875
181,251,239,231,265,238	89,143,156,108,187,140	214,177,227,245,317,117	117,98,122,162,194,52	252	204
1,0,3,3,4,2	523,930,728,626,1084,890	3,1,2,2,1,0	614,568,493,664,903,286	187	373
1315,1959,1440,1268,1683,1676	1069,1631,1043,921,1309,1202	2193,1671,1987,2177,3222,1039	1689,1201,1584,1622,2422,871	259	240
140,219,153,136,258,193	42,64,64,61,90,63	194,161,176,198,286,100	88,60,76,100,148,42	395	234
140,199,155,150,252,229	123,203,148,141,229,190	204,162,205,229,347,105	187,177,172,200,266,108	404	395
36,83,60,57,90,60	52,102,71,64,136,81	40,32,30,50,66,15	91,81,109,112,164,37	212	209
31,34,33,40,46,28	32,41,27,21,48,44	41,24,39,39,51,22	35,30,20,51,48,12	267	208
59,81,70,55,127,117	26,30,19,21,45,31	53,58,59,58,92,41	28,17,17,34,27,18	396	311
5,4,1,3,7,4	10,7,2,9,1,3	6,0,1,1,2,3	2,1,2,2,2,1	209	209
36,31,30,32,70,59	76,111,38,43,90,66	26,26,35,42,43,22	38,39,36,69,86,29	215	291
568,915,700,687,1096,870	995,1766,1211,1184,1783,1357	643,453,583,611,891,297	1201,814,1022,1039,1530,499	209	242
175,275,258,176,248,211	62,99,94,56,98,86	143,165,173,249,263,102	54,36,49,88,77,35	520	251
1709,2460,2071,1838,2422,2078	7,14,16,6,16,10	1498,1088,1352,1822,1993,649	7,12,7,11,11,3	1846	157
1721,2463,2078,1853,2447,2093	7,14,16,6,16,10	1518,1095,1366,1832,2011,653	7,12,7,11,11,3	1849	157
1725,2497,2102,1857,2467,2102	7,14,16,6,16,10	1529,1111,1374,1865,2026,661	7,12,7,11,11,3	1886	157
18,17,32,20,38,25	3,10,9,10,18,3	34,30,26,43,50,18	3,11,8,8,9,6	235	205
124,217,142,141,170,102	72,119,89,80,103,83	175,116,141,189,173,44	93,81,59,109,129,30	231	227
48,89,54,60,80,57	36,59,49,34,36,42	41,25,29,81,59,20	33,28,20,34,39,7	245	205
13,12,6,7,4,6	7,8,5,3,14,3	6,7,3,10,14,2	1,2,5,8,4,3	270	224
85,114,87,91,141,118	171,266,213,162,315,272	108,64,76,103,107,51	213,156,152,241,328,85	203	227
33,40,29,26,33,31	107,207,138,135,160,110	26,19,26,34,30,11	133,115,113,155,152,36	178	239
259,364,338,296,451,402	368,535,454,371,574,505	231,155,213,410,315,97	367,217,307,511,474,188	210	252
64,87,76,74,91,57	46,56,61,52,79,77	56,38,47,82,94,32	51,30,41,50,53,32	201	188
62,61,66,74,91,87	190,280,244,294,347,309	52,31,48,72,74,29	156,96,163,212,234,106	171	206
13,20,16,18,32,14	416,606,483,601,779,759	5,7,8,14,12,6	459,290,389,533,590,206	405	231
344,482,371,428,573,555	416,606,483,601,779,759	316,172,232,353,422,146	459,290,389,533,590,206	206	231
32,45,34,25,34,37	639,1061,857,780,998,834	22,13,13,21,20,10	633,406,518,461,742,247	158	394
112,173,155,118,200,124	172,252,211,179,271,244	116,95,121,201,206,57	241,152,242,299,249,104	206	233
80,124,96,59,136,102	89,132,108,77,106,89	56,47,54,158,122,32	81,66,63,111,98,32	521	524
62,90,67,69,137,96	111,188,149,132,234,175	101,81,76,87,120,35	184,106,131,169,203,77	217	291
18,6,10,4,9,9	17,11,18,11,15,14	7,2,8,17,13,4	9,5,9,21,19,7	396	231
475,777,684,565,899,801	256,419,353,308,369,406	553,408,505,577,842,226	410,306,339,403,512,179	281	198
33,34,43,39,51,48	94,145,110,107,159,126	11,20,26,39,42,12	57,59,97,138,107,40	174	206
163,202,172,166,213,173	374,559,329,411,483,371	86,89,140,203,161,56	261,221,322,467,403,120	224	257
231,302,244,176,340,228	629,1089,802,733,1082,727	229,173,240,296,303,135	995,658,701,898,968,321	216	299
28,42,38,32,42,32	89,117,93,92,126,146	27,18,29,35,31,16	91,63,90,150,164,49	186	221
21,23,20,19,27,24	23,44,36,26,35,29	26,13,18,18,20,6	20,13,13,39,42,15	185	233
0,1,0,2,0,0	23,44,36,26,35,29	0,0,0,1,1,0	20,13,13,39,42,15	200	233
44,79,60,36,77,44	41,37,31,43,61,29	38,30,27,38,44,9	32,29,25,34,24,9	257	222
29,30,27,29,22,33	8,13,11,12,12,21	16,12,13,21,32,7	6,6,12,11,12,3	215	194
32,30,35,32,43,45	37,43,43,27,39,38	14,15,24,38,36,5	18,18,17,41,26,5	230	188
21,32,42,24,23,27	32,30,43,22,26,24	22,16,14,31,23,8	34,18,24,41,38,10	190	214
6,17,1,4,11,11	1,1,0,3,2,9	5,3,3,11,5,2	1,1,4,0,0,0	338	338
24,56,46,65,64,48	74,82,61,56,75,80	41,49,43,65,46,24	80,51,67,115,89,34	218	260
163,243,273,227,304,281	100,184,178,125,210,177	211,165,200,325,332,93	145,87,176,189,180,83	216	200
113,206,167,123,171,175	57,88,72,61,93,67	117,96,109,125,165,67	53,38,68,66,59,32	202	178
477,707,623,586,849,676	632,1043,967,867,1293,1148	784,469,511,627,708,297	1045,720,773,1047,1212,439	237	279
551,821,717,593,871,696	858,1303,1094,978,1393,1272	523,365,489,616,706,219	860,578,816,1034,1265,425	233	302
36,35,34,28,36,32	30,32,21,35,30,34	13,21,26,29,41,13	15,28,22,41,36,13	202	210
217,379,319,228,342,263	37,54,31,23,53,38	302,170,207,205,393,108	33,33,29,27,33,18	541	210
0,0,1,2,0,2	0,2,5,2,2,1	0,1,4,2,5,0	1,2,1,4,2,0	537	570
85,122,105,94,113,122	202,311,246,207,306,244	98,64,100,115,145,49	282,191,183,287,300,114	194	222
10,14,12,9,29,10	13,20,17,12,24,18	6,4,6,12,12,6	18,8,12,15,29,11	202	231
77,97,81,73,81,92	35,53,36,41,49,57	58,51,54,84,76,41	21,26,21,47,36,15	229	209
40,58,57,40,47,72	29,47,36,36,58,42	83,49,51,84,95,38	29,9,28,22,36,17	189	196
112,171,204,152,178,236	86,173,136,99,148,149	191,145,148,232,233,85	153,114,149,202,217,67	212	212
33,30,26,16,43,30	30,30,13,26,35,33	22,16,15,27,24,10	11,11,16,21,21,17	301	281
11,21,20,16,15,18	46,81,64,50,89,61	2,8,3,4,5,4	73,45,61,53,107,24	292	242
4,3,3,2,10,10	0,2,0,0,0,0	4,4,2,1,5,0	0,0,0,0,0,0	214	202
44,103,59,50,79,79	316,512,295,279,454,468	35,19,28,29,49,18	177,99,179,161,243,83	177	302
15,20,12,9,21,11	17,32,21,12,16,20	6,3,9,7,11,4	14,9,8,17,14,11	305	228
162,201,193,181,268,222	0,1,0,0,2,0	183,110,164,225,221,87	0,0,1,0,3,0	197	197
161,199,191,180,270,221	261,374,353,358,557,414	183,110,163,224,221,87	422,258,367,456,502,149	197	197
161,200,191,178,268,223	277,356,342,288,463,365	183,110,162,224,221,87	375,293,308,431,487,154	197	197
47,99,61,68,106,97	28,48,38,31,35,47	60,47,58,75,102,37	33,20,28,19,49,13	387	223
5,10,10,8,10,13	47,44,49,51,76,61	7,9,8,7,4,5	52,27,36,70,67,30	210	212
4,4,5,4,2,5	47,44,49,51,76,61	0,1,1,1,1,0	52,27,36,70,67,30	254	212
1,1,1,2,2,2	13,24,16,26,32,22	0,2,0,0,0,0	26,8,16,22,28,8	208	260
