IncLevel1	IncLevel2	IncLevelDifference
0.999,0.998	0.998,0.997	0.001
0.979,0.97	0.988,0.982	-0.011
1.0,0.995	1.0,1.0	-0.002
1.0,1.0	1.0,1.0	0.0
1.0,1.0	0.967,1.0	0.016
1.0,1.0	1.0,0.997	0.002
0.997,1.0	1.0,1.0	-0.002
1.0,0.997	1.0,1.0	-0.002
0.079,0.079	0.0,0.093	0.033
1.0,0.999	1.0,1.0	-0.0
0.533,0.54	0.303,0.362	0.204
0.977,0.99	0.983,0.981	0.002
0.464,0.487	0.742,0.565	-0.178
1.0,1.0	1.0,0.969	0.016
0.971,1.0	1.0,1.0	-0.014
0.995,0.991	1.0,0.978	0.004
1.0,1.0	1.0,0.996	0.002
0.098,0.0	0.0,0.041	0.029
0.966,0.949	0.978,1.0	-0.031
1.0,1.0	0.8,1.0	0.1
0.979,0.914	1.0,0.979	-0.043
0.98,0.922	1.0,0.98	-0.039
1.0,0.451	1.0,1.0	-0.274
0.628,0.928	1.0,1.0	-0.222
1.0,0.923	NA,1.0	-0.038
1.0,1.0	0.214,0.823	0.482
1.0,1.0	0.729,0.881	0.195
0.967,0.961	1.0,1.0	-0.036
1.0,1.0	1.0,1.0	0.0
1.0,1.0	1.0,0.998	0.001
1.0,0.998	1.0,1.0	-0.001
1.0,0.987	1.0,1.0	-0.006
1.0,0.967	1.0,0.982	-0.007
0.991,0.992	1.0,0.988	-0.002
0.999,1.0	1.0,1.0	-0.0
0.058,0.055	0.102,0.056	-0.022
0.077,0.102	0.141,0.14	-0.051
1.0,1.0	0.967,1.0	0.016
0.997,0.994	1.0,1.0	-0.004
0.993,0.989	1.0,1.0	-0.009
1.0,0.998	1.0,1.0	-0.001
1.0,0.996	1.0,0.996	0.0
1.0,0.995	1.0,1.0	-0.002
0.992,0.992	1.0,1.0	-0.008
1.0,0.997	0.998,0.995	0.002
0.995,0.995	0.995,0.993	0.001
0.012,0.015	0.008,0.014	0.003
1.0,0.995	1.0,1.0	-0.002
1.0,0.984	1.0,1.0	-0.008
0.995,1.0	1.0,1.0	-0.002
0.002,0.001	0.002,0.001	0.0
1.0,1.0	0.995,0.997	0.004
1.0,1.0	0.997,1.0	0.002
1.0,1.0	1.0,0.998	0.001
1.0,0.995	1.0,1.0	-0.002
1.0,1.0	1.0,0.992	0.004
0.453,0.478	0.451,0.556	-0.038
0.188,0.222	0.213,0.204	-0.003
0.185,0.187	0.269,0.197	-0.047
0.604,1.0	0.374,0.633	0.298
0.799,1.0	1.0,0.918	-0.06
1.0,0.954	0.948,1.0	0.003
1.0,0.978	1.0,1.0	-0.011
0.975,0.824	0.887,0.958	-0.023
0.305,0.418	0.196,0.305	0.111
1.0,0.984	1.0,1.0	-0.008
1.0,0.989	1.0,1.0	-0.006
1.0,1.0	0.997,1.0	0.002
1.0,1.0	1.0,0.996	0.002
1.0,0.99	1.0,1.0	-0.005
1.0,1.0	1.0,0.964	0.018
1.0,1.0	1.0,0.989	0.006
0.816,0.752	0.814,0.78	-0.013
1.0,0.972	0.978,0.976	0.009
0.831,1.0	1.0,1.0	-0.085
1.0,1.0	1.0,0.988	0.006
1.0,0.981	1.0,1.0	-0.01
1.0,0.978	1.0,0.988	-0.005
0.652,1.0	1.0,1.0	-0.174
0.218,1.0	1.0,1.0	-0.391
0.962,0.975	1.0,0.979	-0.021
0.975,0.971	0.885,0.935	0.063
1.0,0.97	1.0,1.0	-0.015
1.0,1.0	0.999,1.0	0.0
1.0,0.994	1.0,0.929	0.032
0.803,0.731	0.842,0.711	-0.009
0.805,0.699	0.822,0.722	-0.02
0.5,0.364	0.632,0.493	-0.131
0.292,0.358	0.628,0.414	-0.196
1.0,0.999	0.998,1.0	0.001
0.0,0.0	0.039,0.0	-0.019
1.0,0.962	1.0,0.955	0.003
0.995,0.975	1.0,1.0	-0.015
1.0,1.0	0.812,1.0	0.094
1.0,1.0	1.0,0.997	0.002
1.0,1.0	1.0,0.997	0.002
0.931,0.958	0.984,0.974	-0.034
0.345,0.0	0.345,0.0	0.0
1.0,0.991	1.0,1.0	-0.004
1.0,0.988	1.0,1.0	-0.006
1.0,0.987	1.0,1.0	-0.006
0.707,0.791	0.919,0.917	-0.169
1.0,0.985	0.968,1.0	0.008
0.36,0.053	0.496,0.086	-0.084
0.981,1.0	1.0,0.984	-0.002
1.0,0.977	1.0,0.991	-0.007
1.0,0.994	1.0,0.994	0.0
1.0,0.999	1.0,1.0	-0.0
1.0,0.969	0.956,1.0	0.006
0.077,0.084	0.161,0.161	-0.081
0.89,0.918	0.65,0.89	0.134
1.0,0.99	1.0,1.0	-0.005
1.0,1.0	0.994,1.0	0.003
1.0,1.0	0.976,1.0	0.012
0.989,0.995	0.992,0.971	0.01
1.0,1.0	0.971,1.0	0.014
1.0,1.0	1.0,1.0	0.0
0.786,0.276	1.0,0.681	-0.309
0.901,1.0	1.0,1.0	-0.049
0.731,0.916	0.869,0.864	-0.043
1.0,0.963	1.0,1.0	-0.018
0.888,0.849	0.886,0.776	0.038
1.0,1.0	1.0,0.966	0.017
0.987,1.0	1.0,1.0	-0.006
0.971,1.0	1.0,1.0	-0.014
1.0,1.0	0.0,1.0	0.5
0.855,0.983	1.0,0.895	-0.028
1.0,0.998	1.0,1.0	-0.001
1.0,1.0	0.989,1.0	0.006
1.0,1.0	1.0,0.996	0.002
0.931,0.947	1.0,0.985	-0.053
1.0,0.971	1.0,1.0	-0.014
0.991,1.0	1.0,0.989	0.001
0.461,0.344	0.294,0.344	0.084
0.341,0.545	0.169,0.433	0.142
0.638,0.557	0.614,0.456	0.062
0.428,0.668	0.258,0.541	0.149
0.998,1.0	1.0,1.0	-0.001
0.993,1.0	1.0,1.0	-0.004
1.0,0.994	1.0,1.0	-0.003
1.0,1.0	1.0,0.993	0.004
0.979,0.987	1.0,0.987	-0.011
0.943,0.878	0.914,0.895	0.006
1.0,0.997	1.0,1.0	-0.002
1.0,1.0	1.0,0.985	0.008
0.014,0.0	0.0,0.078	-0.032
1.0,0.962	1.0,1.0	-0.019
1.0,0.963	0.863,0.926	0.087
0.954,0.981	0.952,0.985	-0.001
0.978,0.993	1.0,0.995	-0.012
0.007,0.005	0.0,0.002	0.005
1.0,0.996	1.0,1.0	-0.002
0.999,0.998	1.0,0.999	-0.001
0.01,0.009	0.007,0.008	0.002
1.0,0.993	1.0,0.991	0.001
0.026,0.047	0.028,0.007	0.019
0.987,0.964	0.979,1.0	-0.014
0.999,1.0	0.999,1.0	0.0
1.0,1.0	1.0,0.966	0.017
1.0,0.991	1.0,1.0	-0.004
1.0,0.998	1.0,1.0	-0.001
1.0,1.0	0.731,1.0	0.135
0.993,1.0	1.0,1.0	-0.004
0.945,1.0	1.0,0.951	-0.003
0.623,0.292	0.0,0.171	0.372
0.59,0.536	0.675,0.606	-0.078
0.972,1.0	1.0,1.0	-0.014
0.967,1.0	1.0,1.0	-0.016
0.999,1.0	0.997,0.999	0.002
1.0,1.0	1.0,0.93	0.035
1.0,1.0	1.0,0.974	0.013
0.975,1.0	1.0,1.0	-0.012
0.978,1.0	1.0,1.0	-0.011
1.0,1.0	1.0,0.973	0.014
0.839,0.869	0.901,0.966	-0.08
1.0,0.993	1.0,1.0	-0.004
1.0,0.997	1.0,1.0	-0.002
0.978,1.0	1.0,0.993	-0.007
0.016,0.006	0.014,0.006	0.001
0.349,0.287	0.258,0.398	-0.01
0.658,1.0	1.0,1.0	-0.171
0.0,0.0	0.0,0.005	-0.003
0.983,0.894	0.969,0.969	-0.03
1.0,1.0	1.0,0.995	0.002
0.602,0.564	0.598,0.489	0.039
1.0,0.993	1.0,1.0	-0.004
0.967,0.976	0.973,0.973	-0.001
0.103,0.065	0.066,0.085	0.008
0.983,1.0	1.0,0.986	-0.001
0.985,1.0	1.0,0.988	-0.002
0.78,0.933	0.842,0.859	0.006
0.998,0.999	0.997,0.995	0.002
1.0,0.997	1.0,1.0	-0.002
1.0,1.0	1.0,0.993	0.004
0.99,1.0	1.0,1.0	-0.005
1.0,0.998	1.0,1.0	-0.001
0.211,0.019	0.135,0.115	-0.01
0.988,1.0	0.985,0.981	0.011
1.0,0.997	1.0,1.0	-0.002
0.872,0.953	1.0,0.794	0.015
1.0,0.99	1.0,1.0	-0.005
0.768,0.797	0.897,1.0	-0.166
1.0,0.997	1.0,1.0	-0.002
0.959,1.0	1.0,1.0	-0.02
1.0,0.924	1.0,1.0	-0.038
0.977,0.988	0.991,0.987	-0.007
0.952,0.975	0.986,0.975	-0.017
1.0,0.973	1.0,0.99	-0.009
0.27,0.305	0.18,0.123	0.136
0.924,0.944	0.969,0.966	-0.034
0.978,1.0	1.0,0.982	-0.002
1.0,1.0	0.998,1.0	0.001
1.0,1.0	0.996,1.0	0.002
0.993,1.0	1.0,1.0	-0.004
0.994,0.993	0.938,0.99	0.03
0.897,1.0	1.0,1.0	-0.051
0.948,1.0	1.0,1.0	-0.026
0.994,1.0	1.0,1.0	-0.003
0.998,1.0	1.0,1.0	-0.001
0.991,1.0	1.0,1.0	-0.004
0.989,0.983	1.0,1.0	-0.014
1.0,0.999	1.0,1.0	-0.0
1.0,0.998	1.0,1.0	-0.001
0.981,0.981	0.969,1.0	-0.003
0.993,0.992	1.0,1.0	-0.008
0.651,1.0	1.0,0.555	0.048
0.004,0.006	0.007,0.006	-0.002
1.0,1.0	1.0,0.995	0.002
1.0,1.0	1.0,0.996	0.002
1.0,1.0	0.985,1.0	0.008
0.969,0.975	1.0,1.0	-0.028
1.0,1.0	1.0,0.936	0.032
0.929,1.0	1.0,1.0	-0.035
1.0,0.997	1.0,1.0	-0.002
0.987,1.0	0.987,0.992	0.004
0.985,1.0	1.0,1.0	-0.008
1.0,1.0	1.0,0.991	0.004
1.0,0.996	1.0,1.0	-0.002
0.899,0.865	0.877,0.904	-0.009
1.0,0.981	1.0,1.0	-0.01
0.996,1.0	1.0,0.997	-0.0
1.0,1.0	1.0,0.992	0.004
0.99,1.0	1.0,1.0	-0.005
1.0,1.0	1.0,0.981	0.01
0.889,1.0	1.0,1.0	-0.055
1.0,1.0	1.0,0.984	0.008
1.0,1.0	1.0,0.982	0.009
1.0,1.0	1.0,0.993	0.004
1.0,1.0	1.0,0.998	0.001
0.981,1.0	1.0,1.0	-0.01
0.155,0.167	0.163,0.14	0.009
1.0,1.0	0.586,1.0	0.207
1.0,1.0	1.0,0.83	0.085
0.0,0.02	0.0,0.0	0.01
0.992,1.0	1.0,1.0	-0.004
1.0,0.895	1.0,1.0	-0.052
1.0,1.0	0.995,1.0	0.002
1.0,1.0	0.969,1.0	0.016
1.0,0.783	1.0,1.0	-0.109
0.5,0.144	0.273,0.419	-0.024
0.98,1.0	1.0,0.971	0.004
0.925,1.0	1.0,0.909	0.008
