ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	65,76	23,12	46,23	6,5	198	169	1	1.0	0.707,0.844	0.867,0.797	-0.057
1	34,48	49,33	19,9	28,27	139	144	0.410462660192	1.0	0.418,0.601	0.413,0.257	0.174
2	19,14	99,62	9,9	44,26	180	180	1	1.0	0.161,0.184	0.17,0.257	-0.041
5	7,4	7,9	1,3	7,6	198	198	0.397381279434	1.0	0.5,0.308	0.125,0.333	0.175
6	690,538	78,38	333,177	25,21	166	117	1	1.0	0.862,0.909	0.904,0.856	0.005
8	38,50	62,60	34,17	26,26	138	156	1	1.0	0.409,0.485	0.596,0.425	-0.064
9	295,202	146,134	146,79	71,54	198	172	1	1.0	0.637,0.567	0.641,0.56	0.001
10	143,133	247,189	59,40	116,65	177	170	1	1.0	0.357,0.403	0.328,0.371	0.03
11	33,52	74,59	31,22	38,30	151	198	1	1.0	0.369,0.536	0.517,0.49	-0.051
12	64,78	134,124	60,30	85,60	147	168	1	1.0	0.353,0.418	0.447,0.364	-0.02
13	32,21	109,57	12,4	94,50	119	152	0.108415879718	1.0	0.273,0.32	0.14,0.093	0.18
14	204,180	266,144	87,70	108,62	197	175	1	1.0	0.405,0.526	0.417,0.501	0.007
15	106,128	225,174	71,53	152,91	170	198	1	1.0	0.354,0.461	0.352,0.404	0.029
16	56,31	115,72	29,10	73,29	158	198	1	1.0	0.379,0.35	0.332,0.302	0.047
18	228,304	384,379	292,146	461,265	198	198	1	1.0	0.373,0.445	0.388,0.355	0.038
19	93,82	62,72	57,29	45,32	198	198	1	1.0	0.6,0.532	0.559,0.475	0.049
20	36,39	89,71	15,12	41,19	143	198	1	1.0	0.359,0.432	0.336,0.467	-0.006
21	930,763	573,485	522,332	317,197	170	180	1	1.0	0.632,0.625	0.636,0.641	-0.01
22	73,71	59,50	52,32	39,30	198	178	1	1.0	0.527,0.561	0.545,0.49	0.026
23	437,379	377,408	352,213	338,214	198	198	1	1.0	0.537,0.482	0.51,0.499	0.005
25	57,50	66,69	46,21	48,44	159	159	1	1.0	0.463,0.42	0.489,0.323	0.035
26	1894,1844	2013,1931	940,594	1164,747	198	198	1	1.0	0.485,0.488	0.447,0.443	0.041
27	11,9	7,7	3,1	0,1	144	151	0.00754836138127	0.245325803850075	0.622,0.574	1.0,0.512	-0.158
28	9,7	7,7	2,1	0,1	198	151	0.00754848627231	0.245325803850075	0.495,0.433	1.0,0.433	-0.253
29	255,186	4,12	156,125	10,7	198	198	1	1.0	0.985,0.939	0.94,0.947	0.018
30	4,5	6,9	4,4	1,6	192	192	0.559870695736	1.0	0.4,0.357	0.8,0.4	-0.222
31	155,107	168,150	76,61	87,59	159	177	1	1.0	0.507,0.443	0.493,0.535	-0.039
32	4,9	132,104	4,3	87,46	133	198	1	1.0	0.043,0.114	0.064,0.088	0.003
33	26,24	218,198	27,14	98,76	198	162	1	1.0	0.089,0.09	0.184,0.131	-0.068
34	31,13	317,307	33,26	182,128	133	162	0.743046634651	1.0	0.106,0.049	0.181,0.198	-0.112
35	164,132	125,138	91,76	97,68	162	152	1	1.0	0.552,0.473	0.468,0.512	0.022
36	118,89	269,203	51,29	94,61	198	197	1	1.0	0.304,0.304	0.351,0.321	-0.032
37	137,112	145,123	103,73	150,77	198	184	1	1.0	0.468,0.458	0.39,0.468	0.034
38	140,131	106,114	142,72	74,59	198	198	1	1.0	0.569,0.535	0.657,0.55	-0.051
39	175,131	281,250	82,38	224,125	162	159	0.740163660687	1.0	0.379,0.34	0.264,0.23	0.113
40	1782,1666	3266,2370	913,581	1469,836	159	192	1	1.0	0.397,0.459	0.429,0.456	-0.014
41	41,42	17,19	5,8	11,3	198	107	0.414098495238	1.0	0.566,0.544	0.197,0.59	0.161
42	53,36	17,19	12,15	11,3	198	107	1	1.0	0.628,0.506	0.371,0.73	0.016
43	44,53	17,19	18,16	11,3	198	107	1	1.0	0.583,0.601	0.469,0.742	-0.013
44	53,64	371,246	26,10	203,88	128	189	1	1.0	0.174,0.278	0.159,0.144	0.075
46	192,168	206,203	127,48	127,93	167	198	1	1.0	0.525,0.495	0.542,0.38	0.049
47	853,678	1123,1024	580,309	768,369	166	198	1	1.0	0.475,0.441	0.474,0.5	-0.029
48	46,42	103,60	25,11	38,37	135	183	1	1.0	0.377,0.487	0.471,0.287	0.053
49	3,1	103,60	0,1	38,37	150	183	1	1.0	0.034,0.02	0.0,0.032	0.011
50	124,91	49,40	45,30	37,19	198	172	0.498475720418	1.0	0.687,0.664	0.514,0.578	0.129
51	81,66	21,22	23,17	8,10	165	144	1	1.0	0.771,0.724	0.715,0.597	0.092
52	88,74	54,43	40,25	20,9	180	138	1	1.0	0.555,0.569	0.605,0.68	-0.081
53	193,162	277,225	114,88	187,120	161	198	1	1.0	0.461,0.47	0.428,0.474	0.015
54	59,41	63,46	26,21	46,23	140	164	1	1.0	0.523,0.511	0.398,0.517	0.059
56	13,10	2,4	1,3	0,0	198	198	0.472609057212	1.0	0.867,0.714	1.0,1.0	-0.21
57	78,70	21,13	30,24	2,8	180	132	1	1.0	0.731,0.798	0.917,0.688	-0.038
58	1745,1590	1785,1868	785,489	798,617	183	198	1	1.0	0.514,0.479	0.516,0.462	0.008
59	849,784	1573,1495	700,424	1252,840	137	198	1	1.0	0.438,0.431	0.447,0.422	0.0
62	113,83	216,140	38,33	84,34	141	161	1	1.0	0.374,0.404	0.341,0.526	-0.044
63	61,61	72,65	40,15	27,6	198	198	0.356171513097	1.0	0.459,0.484	0.597,0.714	-0.184
65	33,19	154,138	12,6	98,42	198	192	1	1.0	0.172,0.118	0.106,0.122	0.031
66	8,14	3,5	8,0	1,0	164	152	1	1.0	0.712,0.722	0.881,NA	-0.164
67	87,68	34,40	57,41	20,19	198	191	1	1.0	0.712,0.621	0.733,0.675	-0.037
68	557,746	560,620	416,241	414,222	147	147	1	1.0	0.499,0.546	0.501,0.521	0.011
69	432,529	814,833	304,194	526,293	147	147	1	1.0	0.347,0.388	0.366,0.398	-0.015
70	433,526	2,1	302,196	0,0	147	147	1	1.0	0.995,0.998	1.0,1.0	-0.004
71	429,527	520,660	302,194	353,225	147	147	1	1.0	0.452,0.444	0.461,0.463	-0.014
72	612,798	726,889	449,275	546,320	165	165	1	1.0	0.457,0.473	0.451,0.462	0.008
74	1318,1393	672,689	852,522	470,265	198	133	1	1.0	0.568,0.576	0.549,0.57	0.012
75	0,3	37,44	1,0	21,13	158	198	1	1.0	0.0,0.079	0.056,0.0	0.011
