IncLevel1	IncLevel2	IncLevelDifference
0.707,0.844	0.867,0.797	-0.057
0.418,0.601	0.413,0.257	0.174
0.161,0.184	0.17,0.257	-0.041
0.5,0.308	0.125,0.333	0.175
0.862,0.909	0.904,0.856	0.005
0.409,0.485	0.596,0.425	-0.064
0.637,0.567	0.641,0.56	0.001
0.357,0.403	0.328,0.371	0.03
0.369,0.536	0.517,0.49	-0.051
0.353,0.418	0.447,0.364	-0.02
0.273,0.32	0.14,0.093	0.18
0.405,0.526	0.417,0.501	0.007
0.354,0.461	0.352,0.404	0.029
0.379,0.35	0.332,0.302	0.047
0.373,0.445	0.388,0.355	0.038
0.6,0.532	0.559,0.475	0.049
0.359,0.432	0.336,0.467	-0.006
0.632,0.625	0.636,0.641	-0.01
0.527,0.561	0.545,0.49	0.026
0.537,0.482	0.51,0.499	0.005
0.463,0.42	0.489,0.323	0.035
0.485,0.488	0.447,0.443	0.041
0.622,0.574	1.0,0.512	-0.158
0.495,0.433	1.0,0.433	-0.253
0.985,0.939	0.94,0.947	0.018
0.4,0.357	0.8,0.4	-0.222
0.507,0.443	0.493,0.535	-0.039
0.043,0.114	0.064,0.088	0.003
0.089,0.09	0.184,0.131	-0.068
0.106,0.049	0.181,0.198	-0.112
0.552,0.473	0.468,0.512	0.022
0.304,0.304	0.351,0.321	-0.032
0.468,0.458	0.39,0.468	0.034
0.569,0.535	0.657,0.55	-0.051
0.379,0.34	0.264,0.23	0.113
0.397,0.459	0.429,0.456	-0.014
0.566,0.544	0.197,0.59	0.161
0.628,0.506	0.371,0.73	0.016
0.583,0.601	0.469,0.742	-0.013
0.174,0.278	0.159,0.144	0.075
0.525,0.495	0.542,0.38	0.049
0.475,0.441	0.474,0.5	-0.029
0.377,0.487	0.471,0.287	0.053
0.034,0.02	0.0,0.032	0.011
0.687,0.664	0.514,0.578	0.129
0.771,0.724	0.715,0.597	0.092
0.555,0.569	0.605,0.68	-0.081
0.461,0.47	0.428,0.474	0.015
0.523,0.511	0.398,0.517	0.059
0.867,0.714	1.0,1.0	-0.21
0.731,0.798	0.917,0.688	-0.038
0.514,0.479	0.516,0.462	0.008
0.438,0.431	0.447,0.422	0.0
0.374,0.404	0.341,0.526	-0.044
0.459,0.484	0.597,0.714	-0.184
0.172,0.118	0.106,0.122	0.031
0.712,0.722	0.881,NA	-0.164
0.712,0.621	0.733,0.675	-0.037
0.499,0.546	0.501,0.521	0.011
0.347,0.388	0.366,0.398	-0.015
0.995,0.998	1.0,1.0	-0.004
0.452,0.444	0.461,0.463	-0.014
0.457,0.473	0.451,0.462	0.008
0.568,0.576	0.549,0.57	0.012
0.0,0.079	0.056,0.0	0.011
