UniqueCount	AmbigCount
1018	0
2	792
1	464
16	617
30	610
115	748
3	194
29	130
0	130
282	3184
4	3184
1773	1583
2	1582
0	534
0	517
0	490
10	488
0	403
0	400
17	525
0	475
152	462
0	462
39	2355
2	1743
106	1835
20359	4
10	7657
2908	11282
54	5528
17	7674
1	308
34	308
8432	2
13	0
5	5555
1	4669
1	4942
0	0
0	0
0	0
1019	1815
1	1815
3253	2990
115	2986
3035	0
2	36
5	36
96	0
15	386
1	319
45	246
0	2135
0	2013
0	2071
0	2043
0	1992
0	2068
8	2068
3	2010
121	0
2406	2
515	2812
12	2860
47	2923
3	2817
0	2908
63	0
451	2571
54	2484
58	2572
0	0
59	341
92	341
3474	0
0	0
2	0
0	17029
4	16879
0	17780
0	0
0	525
69	525
1640	1
0	7
5	4
0	7
1050	2
0	74
8	71
1	52
2	71
24	28
1	28
0	25
0	51
0	51
4	0
0	0
0	1132
80	1132
15875	4
2373	0
4	0
73	198
1	198
1	0
4462	2
50	229
0	229
741	7936
216	7956
104	6970
7	6950
2116	1
4008	0
0	25
0	15
1	20
1	19
1	21
0	0
60	9509
1903	9512
1804	9715
118	9713
0	6
3	10
0	8
0	8
0	218
47	218
0	3239
12	3239
0	0
480	0
8178	10
30607	37453
5	37450
5285	4
166	333
6	333
375	2538
2	2291
7	2296
1	2540
0	229
88	229
38	204
0	204
0	135
10	0
1	208
28	191
10	194
12	0
1	23
0	20
0	14
1	19
0	14
1694	2
30	110
0	110
8868	2
671	0
2623	1
0	274
16	311
30	329
1	291
25	235
421	302
12	302
6	403
14	382
0	417
0	403
8364	22
2692	18
159	2759
3	2759
1918	5867
0	5867
25	0
6616	2
0	1307
97	1399
8	1399
37	0
225	548
4	437
0	425
0	536
1	313
2	160
0	144
1	152
0	112
289	0
9	3751
1	4395
0	3618
23	3790
0	2655
6	1356
0	2060
25	1776
3	1797
13	1709
2246	1
611	0
0	1518
0	1306
0	1338
6	1345
11697	3
1461	1
1	0
2755	0
1280	1
2	514
0	342
10	451
4	488
0	467
0	418
38	1437
6	1245
13	1206
33	0
5	0
1189	8
1639	7
119	315
16	313
0	0
94	0
28	10027
8	10414
57	10136
410	1427
99	1369
105	1365
433	4197
18	4196
267	4771
2524	0
1041	8316
115	8368
70	8060
3614	1
8742	3
0	1879
3	939
224	2003
0	1897
11658	7
522	318
136	315
3845	0
104	0
0	25
0	25
0	3137
0	3426
1	2616
46	3100
23	2805
0	0
834	0
208	0
15	0
97	898
19	898
180	1200
0	1200
1559	6629
278	6629
790	0
3998	2
15827	8
4	36
0	36
0	0
2606	1
699	0
423	1788
7	1788
43	0
0	2322
0	2327
0	2326
555	0
357	0
59	0
191	783
10	783
20	0
141	919
26	919
0	915
215	0
4	18
0	18
3	0
0	0
2	0
21	0
34	49
0	49
2284	1
1	0
7676	38560
276	38557
0	0
33	1619
0	1619
0	1616
0	15
0	15
0	0
0	0
11850	10
154	0
60	0
64	132
2	132
0	0
37	2026
149	1702
3	742
336	0
6	8
0	8
25438	7
40	377
1	377
10110	4
1	180
0	302
0	323
0	169
0	291
0	312
0	234
984	0
99	505
0	505
46	0
35	0
0	0
111	281
7	281
941	0
722	0
599	382
0	381
416	0
36654	16
0	0
25	0
648	0
0	0
3227	3
257	0
0	0
2206	12140
148	13970
802	12154
0	14537
256	12566
1219	8596
107	8818
205	7577
60	7570
4	9323
1021	3228
1	3228
14	2387
820	3
1	637
0	756
28	812
38	671
13	632
11	644
1639	10886
0	10886
3788	2
568	2375
19	2375
3133	2
531	2140
0	2140
0	17
2	17
0	17
0	15
0	224
0	163
0	188
0	121
3	224
79	1403
70	1433
9	1361
32	1355
11	1388
4	1400
0	0
97	0
1	13
0	13
0	1749
0	1911
0	1941
1	2024
20	1897
9	1941
3748	0
29	199
2	199
1	199
20	0
237	1185
63	1185
42	2787
29	2245
68	2399
0	0
24	32
1	32
0	6456
0	6656
0	6534
2	6387
21	85
5	85
5	85
229	13879
116	13861
38	13874
28	67980
10271	67981
141	0
0	0
29	0
499	0
12	12
4	12
36159	4
9822	3
1489	1
0	1995
3	1801
12	1767
2	1761
11	0
68	0
2	179
2	158
1	144
2	146
3	167
1	138
65	679
0	679
339	6
548	1558
113	1557
38524	7
3593	2
7	2
0	1167
9	913
4	804
8	783
978	1
129	0
148	3100
13	3100
14	3100
233	4607
8	4783
76	4650
3	4636
21	3927
39	3769
611	2
0	1191
114	1191
7	0
0	0
1428	0
175	0
4237	1
930	0
128	1787
10	1787
