IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2,1	2,8	3,0	4,0	175	99
98,111	191,269	51,24	239,123	198	99
27,37	174,292	48,16	229,118	198	99
6,11	22,15	8,4	16,5	177	99
33,36	108,116	20,6	94,44	198	99
18,23	88,115	8,7	74,37	196	99
12,35	13,17	27,10	8,5	198	99
29,33	6,5	20,14	1,3	191	99
467,417	100,107	389,121	86,54	188	99
6,1	0,1	17,2	0,1	192	99
112,197	335,497	105,82	425,241	178	99
135,180	2128,3207	242,105	3869,1660	162	99
34,40	47,84	30,22	42,26	198	99
73,62	281,364	69,22	341,130	175	99
1,1	37,59	3,1	38,14	182	99
17,27	52,58	10,11	27,18	196	99
10,11	47,51	6,4	46,14	197	99
86,103	20,22	61,32	13,7	198	99
1,2	50,84	0,1	49,28	198	99
31,35	64,110	35,18	65,31	182	99
11,7	45,65	6,8	64,21	198	99
3,0	24,21	2,3	18,9	175	99
7,14	114,140	7,11	107,53	198	99
5,0	7,11	2,2	6,2	194	99
8,6	5,7	3,0	10,0	165	99
52,62	65,76	70,29	65,30	198	99
8,6	202,298	6,6	261,103	181	99
13,18	0,0	24,10	5,1	191	99
43,54	1428,2210	27,14	1758,787	174	99
20,31	1499,2266	23,8	1739,795	190	99
6,16	143,133	10,5	133,60	187	99
81,95	0,2	105,82	3,3	198	99
8,8	21,16	27,47	10,4	198	99
51,73	348,439	75,42	382,165	180	99
7,11	63,51	3,1	43,16	198	99
3,1	49,71	1,0	69,23	171	99
23,33	139,221	18,6	200,86	170	99
138,203	13,18	143,64	10,8	177	99
10,6	2,14	13,9	11,6	196	99
9,7	7,9	10,6	9,4	172	99
2,1	3,4	0,0	0,1	177	99
3,1	8,0	0,0	4,0	189	99
7,4	4,4	1,0	0,1	198	99
6,2	9,4	1,0	1,1	198	99
62,70	315,443	37,15	282,140	198	99
246,256	3,3	241,96	2,2	190	99
8,7	0,3	3,3	0,0	198	99
4,2	10,11	2,2	8,2	198	99
1,2	2,0	1,0	0,0	198	99
8,18	11,22	18,4	30,11	197	99
40,53	313,405	67,34	307,131	198	99
22,32	138,200	58,32	190,79	197	99
12,5	27,37	5,5	38,13	198	99
19,26	16,37	18,21	40,14	198	99
7,13	41,56	50,31	42,11	191	99
1,7	32,27	8,5	24,9	198	99
10,3	4,10	5,1	5,4	165	99
11,7	33,39	5,3	41,22	177	99
32,49	38,62	24,13	41,22	198	99
11,23	22,27	18,6	22,4	198	99
8,6	2,0	1,0	0,0	198	99
32,45	18,24	47,19	32,11	198	99
21,23	139,209	27,7	154,70	198	99
25,29	2,0	26,6	0,0	198	99
9,5	86,126	7,4	100,47	198	99
12,7	56,89	19,5	45,20	194	99
20,40	90,120	16,6	62,27	178	99
0,1	93,136	0,0	79,40	180	99
22,31	29,38	13,4	20,12	198	99
25,53	122,128	37,21	109,56	197	99
74,58	0,1	45,19	0,0	198	99
37,51	169,264	68,36	172,99	185	99
327,469	156,183	430,161	184,67	178	99
6,4	36,36	1,4	18,18	198	99
7,3	10,7	0,0	3,1	198	99
7,7	30,42	14,7	64,27	194	99
10,11	44,62	23,10	113,35	198	99
17,17	34,45	7,6	27,19	198	99
16,18	4,2	11,0	4,0	173	99
18,10	106,178	16,6	183,80	177	99
1,0	0,0	1,4	0,1	198	99
59,69	61,113	80,27	89,59	198	99
4,8	88,91	7,0	23,8	198	99
7,10	103,156	1,1	132,43	198	99
26,27	27,31	13,3	8,6	198	99
175,174	2745,3761	245,88	4015,1602	176	99
407,531	5,13	460,244	11,2	184	99
23,25	58,60	25,22	54,36	198	99
1897,1687	20,11	2124,879	13,6	152	99
701,961	129,217	978,334	188,59	189	99
11,14	93,133	22,11	83,46	198	99
6,12	7,7	18,9	14,0	198	99
0,0	14,11	4,0	23,9	179	99
21,7	8,7	13,7	13,3	188	99
118,123	137,121	125,43	163,55	198	99
0,1	15,15	2,0	11,8	198	99
12,20	21,34	13,9	16,17	178	99
3,4	23,46	3,4	18,19	198	99
20,42	6,9	32,21	6,4	196	99
9,9	39,59	6,4	34,19	190	99
3,6	178,208	2,3	170,73	198	99
11,2	47,59	10,0	46,15	172	99
37,60	51,79	43,37	50,16	198	99
45,64	64,74	15,21	64,48	198	99
39,51	4,3	9,23	12,4	198	99
42,34	38,83	4,17	50,38	198	99
37,31	0,0	6,23	1,0	197	99
141,211	28,38	166,87	34,12	178	99
4,4	24,32	2,6	31,13	198	99
11,5	14,16	9,15	12,9	198	99
0,1	1,14	1,0	2,4	181	99
36,61	45,52	42,20	75,42	198	99
14,31	91,85	56,43	124,42	198	99
99,126	15,25	93,77	3,3	198	99
71,81	277,381	66,39	233,133	194	99
15,7	21,36	6,5	19,15	198	99
15,7	15,35	6,5	27,8	198	99
47,39	116,223	32,17	198,80	198	99
4,7	3,8	7,5	0,1	198	99
26,22	1,3	12,5	3,0	198	99
6,16	1,1	2,4	0,0	198	99
23,24	1,0	10,5	4,0	198	99
1,3	5,16	3,1	10,13	183	99
18,37	9,11	13,11	7,2	198	99
4,1	18,24	5,6	10,5	198	99
3,9	15,22	9,8	26,10	198	99
5,11	16,20	8,6	18,5	177	99
3,5	23,19	2,1	22,14	177	99
5,9	21,20	5,1	17,7	168	99
5,1	5,9	14,9	13,6	198	99
5,2	17,29	6,4	48,11	198	99
14,9	110,166	15,5	162,70	174	99
1,4	9,12	0,0	10,2	198	99
2,5	8,10	1,1	14,3	198	99
7,12	2,6	9,4	10,0	198	99
107,134	199,253	102,45	265,97	198	99
0,0	0,1	0,1	0,0	165	99
17,17	145,120	9,8	147,53	181	99
57,59	210,254	44,20	214,90	198	99
7,8	2,2	6,4	1,0	198	99
11,17	1,1	15,6	1,0	198	99
22,25	4,5	23,2	1,4	181	99
57,59	166,235	68,34	378,168	198	99
50,63	3,2	56,53	5,1	198	99
15,31	36,64	33,17	48,29	198	99
21,37	0,0	27,14	1,1	198	99
17,26	52,84	27,12	59,30	198	99
69,83	1,5	63,44	8,3	198	99
600,660	12,7	1012,393	13,5	198	99
594,651	14,16	1017,384	24,12	198	99
9,18	49,58	13,5	38,21	198	99
