IncLevel1	IncLevel2	IncLevelDifference
0.361,0.066	0.298,NA	-0.084
0.204,0.171	0.096,0.089	0.095
0.072,0.06	0.095,0.063	-0.013
0.132,0.291	0.219,0.309	-0.053
0.133,0.134	0.096,0.064	0.054
0.094,0.092	0.052,0.087	0.024
0.316,0.507	0.628,0.5	-0.153
0.715,0.774	0.912,0.708	-0.066
0.711,0.672	0.704,0.541	0.069
1.0,0.34	1.0,0.508	-0.084
0.157,0.181	0.121,0.159	0.029
0.037,0.033	0.037,0.037	-0.002
0.266,0.192	0.263,0.297	-0.051
0.128,0.088	0.103,0.087	0.013
0.014,0.009	0.041,0.037	-0.028
0.142,0.19	0.158,0.236	-0.031
0.097,0.098	0.062,0.126	0.004
0.683,0.701	0.701,0.696	-0.006
0.01,0.012	0.0,0.018	0.002
0.209,0.148	0.227,0.24	-0.055
0.109,0.051	0.045,0.16	-0.023
0.066,0.0	0.059,0.159	-0.076
0.03,0.048	0.032,0.094	-0.024
0.267,0.0	0.145,0.338	-0.108
0.49,0.34	0.153,NA	0.262
0.286,0.29	0.35,0.326	-0.05
0.021,0.011	0.012,0.031	-0.005
1.0,1.0	0.713,0.838	0.225
0.017,0.014	0.009,0.01	0.006
0.007,0.007	0.007,0.005	0.001
0.022,0.06	0.038,0.042	0.001
1.0,0.96	0.946,0.932	0.041
0.16,0.2	0.574,0.855	-0.534
0.075,0.084	0.097,0.123	-0.03
0.053,0.097	0.034,0.03	0.043
0.034,0.008	0.008,0.0	0.017
0.088,0.08	0.05,0.039	0.039
0.856,0.863	0.889,0.817	0.006
0.716,0.178	0.374,0.431	0.044
0.425,0.309	0.39,0.463	-0.059
0.272,0.123	NA,0.0	0.198
0.164,1.0	0.0,NA	0.582
0.467,0.333	1.0,0.0	-0.1
0.25,0.2	0.333,0.0	0.058
0.09,0.073	0.062,0.051	0.025
0.977,0.978	0.984,0.962	0.005
1.0,0.538	1.0,1.0	-0.231
0.167,0.083	0.111,0.333	-0.097
0.2,1.0	1.0,NA	-0.4
0.268,0.291	0.232,0.155	0.086
0.06,0.061	0.098,0.115	-0.046
0.074,0.074	0.133,0.169	-0.077
0.182,0.063	0.062,0.161	0.011
0.373,0.26	0.184,0.429	0.01
0.081,0.107	0.382,0.594	-0.394
0.015,0.115	0.143,0.217	-0.115
0.6,0.153	0.375,0.13	0.124
0.157,0.091	0.064,0.071	0.056
0.296,0.283	0.226,0.228	0.062
0.2,0.299	0.29,0.429	-0.11
0.667,1.0	1.0,NA	-0.166
0.471,0.484	0.423,0.463	0.034
0.07,0.052	0.081,0.048	-0.004
0.862,1.0	1.0,1.0	-0.069
0.05,0.019	0.034,0.041	-0.003
0.099,0.039	0.177,0.113	-0.076
0.11,0.156	0.126,0.11	0.015
0.0,0.004	0.0,0.0	0.002
0.275,0.29	0.245,0.143	0.088
0.093,0.172	0.146,0.159	-0.02
1.0,0.967	1.0,1.0	-0.016
0.105,0.094	0.175,0.163	-0.069
0.538,0.588	0.565,0.572	-0.006
0.077,0.053	0.027,0.1	0.002
0.259,0.176	0.0,0.0	0.217
0.106,0.078	0.1,0.117	-0.017
0.102,0.081	0.092,0.125	-0.017
0.2,0.159	0.115,0.136	0.054
0.696,0.837	0.611,NA	0.155
0.087,0.03	0.047,0.04	0.015
1.0,NA	1.0,0.667	0.166
0.326,0.234	0.31,0.186	0.032
0.022,0.042	0.132,0.0	-0.034
0.033,0.031	0.004,0.011	0.025
0.325,0.303	0.448,0.2	-0.01
0.035,0.025	0.033,0.03	-0.001
0.978,0.956	0.957,0.985	-0.004
0.165,0.172	0.188,0.234	-0.043
0.984,0.99	0.991,0.99	-0.003
0.74,0.699	0.732,0.748	-0.02
0.056,0.05	0.117,0.107	-0.059
0.3,0.462	0.391,1.0	-0.315
0.0,0.0	0.088,0.0	-0.044
0.58,0.345	0.345,0.551	0.014
0.301,0.337	0.277,0.281	0.04
0.0,0.032	0.083,0.0	-0.026
0.241,0.247	0.311,0.227	-0.025
0.061,0.042	0.077,0.095	-0.034
0.627,0.702	0.729,0.726	-0.063
0.107,0.074	0.084,0.099	-0.001
0.008,0.014	0.006,0.02	-0.002
0.119,0.019	0.111,0.0	0.013
0.266,0.275	0.301,0.536	-0.148
0.26,0.302	0.105,0.179	0.139
0.83,0.895	0.273,0.742	0.355
0.356,0.17	0.038,0.183	0.153
1.0,1.0	0.751,1.0	0.125
0.737,0.755	0.731,0.801	-0.02
0.077,0.059	0.031,0.188	-0.041
0.282,0.135	0.273,0.455	-0.155
0.0,0.038	0.215,0.0	-0.088
0.286,0.37	0.219,0.192	0.122
0.071,0.154	0.184,0.339	-0.149
0.767,0.716	0.939,0.928	-0.192
0.116,0.098	0.126,0.13	-0.021
0.263,0.089	0.136,0.143	0.036
0.333,0.091	0.1,0.238	0.043
0.168,0.08	0.075,0.096	0.039
0.4,0.304	1.0,0.714	-0.505
0.929,0.786	0.667,1.0	0.024
0.75,0.889	1.0,1.0	-0.18
0.92,1.0	0.556,1.0	0.182
0.098,0.092	0.14,0.04	0.005
0.5,0.627	0.481,0.733	-0.043
0.1,0.02	0.2,0.375	-0.227
0.091,0.17	0.148,0.286	-0.086
0.149,0.235	0.199,0.402	-0.108
0.068,0.128	0.048,0.038	0.055
0.123,0.21	0.148,0.078	0.053
0.333,0.053	0.35,0.429	-0.196
0.128,0.033	0.059,0.154	-0.026
0.068,0.03	0.05,0.039	0.005
0.053,0.143	0.0,0.0	0.098
0.111,0.2	0.034,0.143	0.067
0.636,0.5	0.31,1.0	-0.087
0.212,0.209	0.161,0.188	0.036
NA,0.0	NA,1.0	-1.0
0.06,0.072	0.032,0.076	0.012
0.119,0.104	0.093,0.1	0.015
0.636,0.667	0.75,1.0	-0.224
0.846,0.895	0.882,1.0	-0.071
0.751,0.732	0.926,0.215	0.171
0.147,0.112	0.083,0.092	0.042
0.893,0.94	0.848,0.964	0.011
0.172,0.195	0.256,0.227	-0.058
1.0,1.0	0.931,0.875	0.097
0.14,0.134	0.186,0.167	-0.039
0.972,0.892	0.797,0.88	0.093
0.962,0.979	0.975,0.975	-0.005
0.955,0.953	0.955,0.941	0.006
0.084,0.134	0.146,0.106	-0.017
0.294,0.438	0.263,0.2	0.134
0.212,0.184	0.136,0.373	-0.056
0.112,0.141	0.16,0.286	-0.096
0.073,0.122	0.163,0.294	-0.131
0.014,0.005	0.007,0.0	0.006
0.173,0.411	0.512,0.08	-0.004
0.053,0.058	0.092,0.096	-0.038
0.124,0.17	0.165,0.194	-0.032
0.303,0.368	0.439,0.484	-0.126
0.194,0.113	0.06,0.152	0.048
0.038,0.031	0.08,0.064	-0.038
0.09,0.091	0.062,0.071	0.024
0.04,0.039	0.034,0.012	0.017
0.896,0.914	0.802,1.0	0.004
0.122,0.11	0.075,0.042	0.057
0.245,0.397	0.28,0.599	-0.118
0.159,0.202	0.706,0.544	-0.445
0.0,0.0	0.062,0.225	-0.144
0.086,0.267	0.129,0.214	0.005
0.799,0.541	0.405,0.742	0.097
0.0,0.032	0.033,0.031	-0.016
0.881,0.929	0.863,0.867	0.04
1.0,0.343	0.51,NA	0.161
0.375,0.333	0.182,0.6	-0.037
0.159,0.102	0.059,0.74	-0.269
0.013,0.064	0.018,0.0	0.029
0.063,0.05	0.023,0.049	0.02
0.013,0.023	0.059,0.046	-0.035
0.137,0.228	0.05,0.251	0.032
0.55,0.073	0.045,0.259	0.16
0.228,0.276	0.314,0.747	-0.278
0.226,0.31	0.268,0.5	-0.116
0.036,0.04	0.031,0.037	0.004
0.032,0.042	0.006,0.014	0.027
0.015,0.04	0.047,0.03	-0.011
0.739,0.736	0.662,0.676	0.069
0.03,0.02	0.022,0.015	0.007
0.236,0.264	0.217,0.111	0.086
0.123,0.068	0.049,0.115	0.013
0.013,0.015	0.01,0.01	0.004
0.75,1.0	1.0,0.714	0.018
0.429,0.9	0.429,1.0	-0.05
0.025,0.056	0.036,0.025	0.01
0.076,0.071	0.028,0.038	0.04
0.04,0.069	0.029,0.117	-0.019
0.182,0.107	0.194,0.143	-0.024
0.187,0.273	0.168,0.398	-0.053
0.667,0.812	0.771,0.846	-0.069
1.0,0.966	1.0,1.0	-0.017
0.818,0.783	0.866,0.756	-0.01
0.94,0.935	0.899,0.977	-0.0
0.048,0.041	0.041,0.05	-0.001
0.0,0.034	0.071,0.0	-0.018
0.588,0.517	0.763,0.828	-0.243
0.001,0.007	0.072,0.04	-0.052
0.228,0.103	0.08,0.027	0.112
0.266,0.191	0.485,0.412	-0.22
0.113,0.097	0.349,0.294	-0.216
0.157,0.06	0.073,0.285	-0.07
0.939,0.909	1.0,1.0	-0.076
0.113,0.078	0.156,0.082	-0.023
0.007,0.013	0.019,0.069	-0.034
0.909,1.0	1.0,1.0	-0.045
0.107,0.127	0.093,0.093	0.024
0.474,0.0	0.13,0.0	0.172
0.298,0.124	0.179,0.361	-0.059
0.667,0.818	0.677,0.6	0.104
1.0,1.0	0.971,1.0	0.014
0.168,0.16	0.131,0.158	0.019
0.33,0.402	0.387,0.287	0.029
0.625,1.0	0.5,0.778	0.173
0.186,0.256	0.15,0.111	0.09
0.103,0.174	0.073,0.123	0.04
0.5,0.5	0.4,0.152	0.224
0.126,0.148	0.202,0.177	-0.052
0.508,0.393	0.283,0.368	0.125
0.385,0.688	0.714,0.514	-0.078
0.784,0.775	0.792,0.655	0.056
0.015,0.007	0.007,0.011	0.002
0.0,0.042	0.0,0.0	0.021
0.133,0.18	0.116,0.106	0.045
0.063,0.041	0.024,0.0	0.04
0.118,0.038	0.046,0.091	0.009
0.211,0.171	0.25,0.308	-0.088
0.209,0.176	0.356,0.399	-0.185
0.085,0.054	0.108,0.137	-0.053
0.0,0.149	0.24,NA	-0.165
0.291,0.435	0.458,0.381	-0.056
1.0,0.727	0.692,1.0	0.017
0.882,0.878	0.758,0.818	0.092
0.403,0.258	0.207,0.13	0.162
0.0,0.0	0.333,0.0	-0.167
0.146,1.0	0.0,NA	0.573
0.048,0.022	0.0,0.023	0.024
0.2,0.243	0.166,0.18	0.049
0.583,0.576	0.333,0.524	0.151
0.379,0.427	0.318,0.706	-0.109
0.222,0.134	0.281,0.52	-0.223
0.153,0.217	0.353,0.383	-0.183
0.5,0.556	1.0,0.8	-0.372
1.0,0.6	1.0,1.0	-0.2
0.143,0.333	0.091,0.111	0.137
0.451,0.351	0.344,0.276	0.091
1.0,0.983	1.0,1.0	-0.008
0.073,0.133	0.121,0.081	0.002
0.151,0.131	0.117,0.169	-0.002
0.043,0.011	0.01,0.0	0.022
0.011,0.019	0.14,0.032	-0.071
0.169,0.122	0.171,0.254	-0.067
0.153,0.166	0.04,0.0	0.14
0.111,0.216	0.064,0.0	0.132
0.444,0.593	0.25,0.5	0.143
0.04,0.065	0.059,0.093	-0.023
0.14,0.16	0.0,0.09	0.105
0.724,0.787	0.667,0.6	0.122
0.795,0.745	0.846,0.895	-0.101
0.9,1.0	1.0,1.0	-0.05
0.714,0.5	1.0,1.0	-0.393
0.181,0.252	0.219,0.369	-0.077
0.085,0.109	0.075,0.046	0.037
0.372,0.403	0.386,0.316	0.037
0.95,0.98	0.936,0.967	0.013
0.333,0.2	0.0,0.333	0.1
0.0,0.049	0.151,0.0	-0.051
0.931,0.913	1.0,1.0	-0.078
0.957,1.0	1.0,1.0	-0.022
1.0,0.112	1.0,NA	-0.444
0.283,0.234	0.192,0.15	0.088
0.028,0.065	0.045,0.034	0.007
0.048,0.048	0.045,0.094	-0.022
0.052,0.066	0.059,0.076	-0.009
0.048,0.023	0.017,0.037	0.009
0.0,0.1	0.356,0.356	-0.306
0.416,0.293	0.283,0.471	-0.023
0.093,0.165	0.164,0.076	0.009
0.1,0.106	0.092,0.049	0.033
0.018,0.027	0.029,0.011	0.002
0.647,0.548	0.412,0.692	0.046
0.843,0.574	0.797,0.622	-0.001
