IncLevel1	IncLevel2	IncLevelDifference
0.42,0.465	0.377,0.393	0.057
0.579,0.522	0.57,0.521	0.005
0.011,0.0	0.0,0.0	0.005
0.783,0.852	0.829,0.909	-0.051
0.119,0.079	0.167,0.059	-0.014
0.117,0.077	0.159,0.058	-0.011
0.095,0.148	0.212,0.118	-0.043
0.632,0.526	0.367,0.42	0.185
0.972,0.964	0.939,0.888	0.054
0.476,0.433	0.385,0.458	0.033
0.413,0.402	0.419,0.462	-0.033
0.471,0.376	0.473,0.395	-0.011
0.039,0.066	0.024,0.08	0.001
0.419,0.426	0.409,0.56	-0.062
0.625,0.535	0.586,0.5	0.037
0.56,0.555	0.67,0.725	-0.14
0.359,0.362	0.317,0.423	-0.01
0.753,0.666	0.679,0.685	0.027
0.656,0.696	0.674,0.648	0.015
0.454,0.603	0.495,0.459	0.051
0.346,0.289	0.289,0.15	0.098
0.533,0.544	0.402,0.53	0.072
0.331,0.384	0.308,0.348	0.03
0.427,0.355	0.34,0.218	0.112
0.445,0.403	0.367,0.352	0.065
0.427,0.457	0.431,0.403	0.025
0.565,0.51	0.432,0.474	0.085
0.401,0.441	0.36,0.371	0.056
0.775,0.828	0.808,0.817	-0.011
0.358,0.467	0.522,0.388	-0.043
0.508,0.494	0.455,0.438	0.054
0.973,0.959	0.932,0.947	0.026
0.533,0.2	0.5,0.333	-0.05
0.568,0.574	0.548,0.43	0.082
0.646,0.62	0.638,0.609	0.01
0.092,0.086	0.176,0.114	-0.056
0.075,0.082	0.166,0.257	-0.133
0.507,0.471	0.466,0.5	0.006
0.284,0.36	0.293,0.276	0.037
0.118,0.106	0.1,0.154	-0.015
0.585,0.552	0.506,0.52	0.055
0.475,0.456	0.54,0.481	-0.045
0.474,0.461	0.368,0.242	0.163
0.388,0.423	0.383,0.401	0.013
0.697,0.618	0.382,0.578	0.177
0.781,0.612	0.571,0.635	0.094
0.741,0.628	0.602,0.673	0.047
0.483,0.466	0.463,0.415	0.036
0.264,0.252	0.251,0.315	-0.025
0.419,0.377	0.406,0.371	0.01
0.453,0.442	0.468,0.386	0.02
0.011,0.016	0.028,0.0	-0.001
0.447,0.273	0.246,0.193	0.14
0.03,0.0	0.0,0.0	0.015
0.34,0.25	0.37,0.429	-0.104
0.496,0.478	0.656,0.378	-0.03
0.432,0.438	0.434,0.442	-0.003
0.355,0.45	0.495,0.572	-0.131
0.449,0.574	0.567,0.496	-0.02
0.857,0.722	1.0,1.0	-0.211
0.446,0.425	0.453,0.428	-0.005
0.593,0.679	0.624,0.646	0.001
NA,0.25	0.0,NA	0.25
0.529,0.597	0.764,0.716	-0.177
0.467,0.404	0.62,0.245	0.003
0.539,0.397	0.416,0.277	0.121
0.126,0.168	0.027,0.056	0.106
0.895,0.869	1.0,NA	-0.118
0.234,0.251	0.29,0.221	-0.013
0.488,0.469	0.496,0.504	-0.022
0.365,0.353	0.302,0.344	0.036
0.351,0.378	0.327,0.337	0.032
0.469,0.44	0.446,0.442	0.011
0.414,0.41	0.389,0.416	0.01
0.121,0.082	0.071,0.073	0.03
0.743,0.8	0.759,0.911	-0.063
0.171,0.224	0.101,0.159	0.068
0.039,0.041	0.0,0.05	0.015
0.062,0.0	0.0,0.0	0.031
