ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	30,45,44,36,43,57	51,64,48,39,64,66	32,40,21,53,43,13	39,29,21,33,37,17	210	238	1	1.0
1	72,110,87,84,114,98	47,78,71,61,62,85	102,93,88,119,119,43	57,64,84,60,115,32	217	196	1	1.0
2	140,125,166,121,138,119	60,139,163,94,139,105	172,144,126,167,182,59	151,132,122,218,221,73	293	255	1	1.0
4	60,61,76,79,90,80	17,25,20,21,27,11	63,44,68,65,91,18	14,3,4,7,7,1	262	219	0.125254806446	1.0
5	9,11,14,27,27,8	106,193,114,127,203,133	17,13,27,15,16,1	102,102,90,135,169,33	262	298	1	1.0
6	9,11,14,27,27,8	108,195,116,137,211,140	17,13,27,15,16,1	106,102,95,145,170,33	262	298	1	1.0
7	24,42,38,35,52,67	37,53,47,35,42,48	37,21,36,38,29,12	33,23,42,52,79,24	189	194	1	1.0
8	6,19,10,8,14,11	72,122,124,93,162,81	16,7,11,27,22,5	67,62,58,109,103,28	230	230	1	1.0
9	114,171,111,112,153,121	56,69,47,41,62,56	96,78,65,118,133,43	38,23,34,50,56,15	229	202	1	1.0
10	1,1,0,1,2,2	4,4,10,2,3,1	0,0,1,0,2,0	0,3,0,2,9,1	263	298	1	1.0
11	362,712,438,381,503,451	124,191,144,114,156,161	462,310,316,514,490,147	138,82,112,188,127,54	239	203	1	1.0
13	184,196,99,111,191,186	233,268,165,143,242,231	97,61,73,36,97,50	153,87,108,89,173,75	226	272	1	1.0
14	237,422,303,313,401,453	119,227,147,186,242,233	291,295,283,434,437,140	168,139,170,202,228,79	255	216	1	1.0
15	127,240,141,158,190,240	496,842,439,528,730,443	166,191,173,248,251,105	679,514,590,696,665,228	216	229	1	1.0
16	281,570,282,233,402,315	145,239,121,94,218,159	560,423,457,556,823,244	235,158,195,258,341,108	231	218	1	1.0
17	55,76,56,53,79,69	124,186,151,168,178,213	50,29,58,81,69,19	87,101,123,212,193,59	194	257	1	1.0
19	0,9,1,6,3,1	7,12,11,9,14,8	3,0,1,4,8,2	5,9,9,3,11,7	260	253	1	1.0
20	480,827,639,454,775,656	17,43,45,22,43,21	549,398,472,583,806,198	25,11,25,33,26,19	216	167	1	1.0
21	56,77,64,52,62,49	28,35,31,37,47,48	73,52,52,80,61,40	40,29,30,62,61,19	245	200	1	1.0
22	12,6,9,10,0,2	127,198,179,151,224,213	6,0,6,0,7,2	125,101,122,174,209,94	228	298	1	1.0
23	300,468,411,337,595,440	240,422,318,298,425,302	363,303,299,546,515,184	310,229,210,323,444,123	224	197	1	1.0
24	133,172,154,128,192,140	108,222,189,150,205,148	137,98,140,193,227,81	196,121,146,231,250,77	249	219	1	1.0
25	364,563,559,377,535,542	222,314,260,240,309,297	461,299,391,559,563,201	260,199,216,297,301,87	232	197	1	1.0
26	24,29,45,22,30,24	49,80,63,56,51,72	10,14,8,35,48,18	33,32,43,72,36,29	201	298	1	1.0
27	3488,5916,3736,3477,4735,3961	4038,6732,4629,4142,5656,5135	5057,3471,4256,5112,5947,1940	5679,3978,5047,6394,7787,2616	215	227	1	1.0
28	3425,5523,4062,3748,4873,4564	2143,3174,2379,2024,2993,2659	4568,3234,4422,5334,6448,2265	2589,1911,2504,3374,3753,1243	254	215	1	1.0
29	192,351,259,267,388,328	119,176,164,172,227,165	237,175,237,273,311,99	145,69,145,205,216,62	259	206	1	1.0
30	72,96,84,75,89,84	80,119,90,87,143,92	86,53,61,126,126,30	101,68,83,171,154,53	278	298	1	1.0
