UniqueCount	AmbigCount
551	3
2	335
3	247
9	266
4	242
12	277
0	88
16	48
0	48
174	1907
7	1907
801	757
0	757
1	317
0	302
0	275
11	286
0	250
0	248
5	308
0	263
49	176
3	176
12	1328
1	1080
51	1080
8671	6
1	2253
812	3538
27	2089
1	2255
0	131
10	131
1526	3
12	0
4	1578
2	1379
0	1450
0	4
0	4
0	4
214	695
1	694
746	815
33	815
863	0
4	32
9	31
52	0
12	193
0	154
24	141
0	822
1	811
0	818
0	813
0	806
1	814
4	793
0	792
84	0
921	0
86	878
4	900
24	936
1	890
0	937
12	0
39	482
8	467
24	482
0	0
38	222
43	222
1638	1
0	0
0	0
0	8867
0	8798
0	9131
0	0
0	365
39	365
727	4
0	4
1	4
1	4
426	5
0	42
5	42
1	29
0	42
6	8
5	8
0	7
0	32
1	32
0	0
0	0
0	223
19	223
3082	1
825	0
4	0
57	118
2	118
2	0
1417	1
8	51
0	51
384	3459
34	3484
59	3106
3	3108
899	1
1849	1
0	2
0	1
0	1
0	1
0	1
0	0
19	2911
485	2911
591	4029
88	4028
0	8
2	9
0	9
0	8
0	59
21	59
0	2083
9	2083
1	0
207	0
2346	4
6065	13096
0	13095
1714	0
65	155
0	155
61	947
0	866
3	866
1	949
0	82
26	82
4	44
0	44
0	29
0	0
2	112
7	111
1	111
8	0
0	14
0	10
0	8
0	13
0	7
1089	1
11	49
0	49
2318	0
260	0
950	0
0	111
5	130
4	130
0	110
9	98
262	241
2	241
4	123
20	113
0	127
0	122
1845	15
739	14
100	2553
6	2553
393	1926
0	1926
9	0
2485	0
0	335
23	350
2	350
12	0
84	188
0	175
0	169
0	182
0	117
1	49
0	41
0	45
0	40
173	0
13	1717
0	2016
0	1765
10	1744
2	1274
0	363
0	501
25	446
0	446
2	429
741	0
287	0
1	796
0	692
0	734
0	727
5218	3
609	0
0	0
905	0
469	0
0	327
0	230
10	297
0	297
2	302
0	255
17	532
0	485
0	456
17	0
6	0
378	4
514	4
13	85
10	85
0	0
19	0
7	5141
8	5341
17	5230
122	622
50	601
42	581
130	1266
0	1226
34	1399
1094	1
371	3306
62	3347
4	3182
1241	2
2459	2
1	668
0	375
5	718
0	682
3960	2
182	208
27	208
1420	2
45	0
0	0
0	0
0	743
0	790
0	613
8	728
6	683
0	0
525	0
100	0
8	0
19	822
27	822
67	550
0	550
446	2236
89	2236
291	0
728	0
5027	7
2	24
0	24
0	0
997	1
405	0
56	205
1	205
30	0
1	1150
0	1151
1	1149
220	0
61	0
21	0
40	306
3	306
9	0
53	451
14	453
0	453
132	2
4	2
0	2
4	0
0	0
2	0
19	0
24	19
0	19
855	0
2	0
2111	13321
154	13315
0	0
27	1327
0	1326
2	1320
0	11
0	11
0	0
0	0
5656	4
90	0
10	0
4	20
0	20
0	0
7	747
26	689
10	277
199	0
2	6
0	6
5220	2
12	64
0	64
2906	0
0	40
0	70
0	73
0	44
0	67
0	70
0	49
348	0
29	322
0	322
10	0
27	0
0	0
93	201
0	201
875	0
283	0
232	210
0	210
28	0
13139	7
0	0
18	0
440	0
3	0
905	0
45	0
0	0
482	4048
17	4673
156	3970
0	4908
106	4289
140	2870
46	3032
100	2967
9	2945
0	3366
196	863
2	863
6	583
378	0
2	421
0	460
4	505
7	462
9	417
8	418
590	4691
0	4691
1862	3
166	1196
14	1196
1881	3
352	1505
0	1505
0	3
1	3
0	3
0	3
0	201
1	152
0	171
0	109
4	203
2	649
