UniqueCount	AmbigCount
330	0
0	277
4	199
6	247
10	248
5	287
2	102
9	40
3	40
133	1468
1	1468
519	481
0	481
0	671
1	643
0	596
11	617
0	533
0	529
25	651
0	563
39	158
2	158
7	1017
0	880
22	807
8890	3
5	2715
830	4099
13	2289
3	2723
1	86
1	86
1295	0
17	0
1	1615
0	1428
0	1466
0	0
0	0
0	0
164	582
7	582
640	705
22	703
784	0
3	10
3	10
27	0
12	152
0	120
17	98
0	966
0	966
0	957
2	959
0	968
0	971
1	933
0	925
39	0
729	0
72	712
5	719
9	752
0	715
0	752
16	0
70	599
12	586
12	599
0	0
26	142
22	142
1699	0
0	0
4	0
0	8678
0	8549
0	8941
0	0
1	276
37	276
540	3
0	1
0	1
0	1
262	0
0	36
6	35
1	28
1	35
8	14
0	14
0	11
0	20
0	20
0	0
0	0
0	284
23	284
3949	0
795	0
1	0
14	34
1	34
0	0
851	1
5	41
0	41
225	2222
23	2251
30	2023
0	2026
838	0
1390	1
0	11
0	11
0	11
0	11
3	7
0	0
12	3285
533	3285
425	3201
70	3201
0	8
0	10
0	8
0	10
0	51
18	51
0	1214
10	1214
0	0
175	0
2448	1
4265	9104
0	9103
1475	0
24	94
0	94
48	804
2	763
3	763
0	805
0	58
7	58
4	60
0	60
0	44
2	0
0	101
13	99
6	100
2	0
0	15
0	13
0	13
0	14
0	11
466	0
9	21
0	21
1683	1
122	0
792	1
0	110
1	126
3	133
0	117
3	103
114	73
1	73
7	113
8	115
0	121
0	113
2056	9
483	9
90	2459
5	2459
349	1692
0	1692
5	0
2011	1
0	330
14	336
0	336
10	0
82	171
0	157
0	151
0	165
0	103
0	50
0	41
0	50
0	37
107	0
18	1452
0	1676
0	1460
8	1462
0	1051
4	415
0	572
8	493
3	525
1	487
687	0
201	0
0	463
0	414
0	433
1	422
4404	1
633	0
0	0
916	0
355	0
0	263
0	178
7	243
0	247
0	245
0	194
9	527
6	474
1	427
10	0
4	0
430	3
536	3
19	77
6	77
0	0
10	0
14	3705
11	3783
18	3697
71	434
46	407
39	405
118	949
7	1020
33	1105
1065	0
302	3383
41	3390
5	3223
1046	0
2151	1
0	633
0	370
17	693
0	651
4627	4
109	142
32	142
1083	0
28	0
0	4
0	4
0	794
0	846
2	664
7	798
11	716
0	0
194	0
21	0
2	0
26	374
12	374
34	375
0	375
508	2327
74	2327
198	0
896	3
3712	1
2	12
0	12
0	0
835	0
86	0
51	254
2	254
16	0
2	386
0	386
0	386
236	0
50	0
7	0
8	146
3	146
5	0
30	300
14	300
0	297
92	0
0	3
0	3
0	0
0	0
0	0
13	0
3	4
0	4
888	0
0	0
1825	11772
84	11772
0	0
13	668
1	667
0	667
0	4
0	4
0	0
0	0
4686	1
17	0
5	0
9	13
0	13
0	0
9	660
49	598
14	231
240	0
1	0
0	0
7075	3
11	125
1	125
2579	2
0	46
0	65
0	64
0	30
0	66
0	65
0	55
278	0
26	228
0	228
8	0
14	0
0	0
57	166
2	166
423	0
220	0
147	166
0	166
82	0
12643	13
0	0
6	0
143	0
1	0
753	2
116	0
1	0
340	3892
21	4687
197	3959
1	4952
101	4409
180	2532
22	2623
66	2468
17	2450
0	2847
160	737
3	737
4	517
363	1
0	196
0	219
4	227
1	217
7	192
1	191
522	3586
2	3586
