IncLevel1	IncLevel2	IncLevelDifference
0.548,0.502	0.563,0.581	-0.047
0.817,0.875	0.895,0.812	-0.008
0.089,0.171	0.196,0.217	-0.077
0.215,0.407	1.0,0.0	-0.189
0.368,0.377	0.395,0.326	0.012
0.561,0.516	0.551,0.586	-0.03
0.864,0.907	0.889,0.858	0.012
0.672,0.637	0.644,0.668	-0.001
0.416,0.518	0.362,0.46	0.056
0.427,0.433	0.339,0.353	0.084
0.026,0.027	0.043,0.074	-0.032
0.37,0.424	0.328,0.378	0.044
0.397,0.516	0.374,0.469	0.035
0.536,0.587	0.559,0.563	0.001
0.621,0.541	0.664,0.572	-0.037
0.498,0.501	0.513,0.516	-0.015
0.317,0.343	0.351,0.33	-0.011
0.698,0.606	0.773,0.713	-0.091
0.375,0.405	0.405,0.369	0.003
0.424,0.417	0.374,0.408	0.029
0.215,0.274	0.18,0.116	0.097
0.468,0.519	0.385,0.522	0.04
0.337,0.437	0.371,0.404	-0.001
0.348,0.323	0.386,0.275	0.005
0.422,0.43	0.397,0.377	0.039
0.567,0.498	0.53,0.418	0.058
0.344,0.4	0.392,0.38	-0.014
0.494,0.477	0.525,0.52	-0.037
0.473,0.486	0.525,0.695	-0.131
1.0,1.0	0.985,1.0	0.008
0.503,0.392	0.43,0.398	0.033
0.975,0.949	0.973,0.946	0.002
0.429,0.294	0.6,0.5	-0.189
0.015,0.017	0.024,0.0	0.004
0.497,0.465	0.516,0.549	-0.051
0.561,0.5	0.386,0.548	0.063
0.512,0.603	0.462,0.505	0.074
0.606,0.6	0.631,0.717	-0.071
0.373,0.424	0.401,0.437	-0.021
0.147,0.103	0.149,0.168	-0.034
0.081,0.052	0.165,0.185	-0.108
0.449,0.499	0.477,0.502	-0.016
0.381,0.337	0.383,0.353	-0.009
0.107,0.075	0.111,0.095	-0.012
0.587,0.607	0.631,0.596	-0.016
0.521,0.511	0.536,0.534	-0.019
0.38,0.329	0.246,0.242	0.111
0.529,0.469	0.591,0.493	-0.043
0.333,0.531	0.375,0.4	0.045
0.431,0.461	0.424,0.425	0.022
0.954,0.926	0.963,0.968	-0.026
0.954,0.926	0.964,0.969	-0.026
0.953,0.925	0.963,0.968	-0.026
0.374,0.426	0.346,0.358	0.048
0.381,0.442	0.407,0.356	0.03
0.372,0.418	0.378,0.26	0.076
0.009,0.012	0.018,0.043	-0.02
0.529,0.561	0.615,0.628	-0.076
0.442,0.506	0.459,0.445	0.022
0.684,0.565	0.6,0.857	-0.104
0.41,0.411	0.399,0.434	-0.006
0.501,0.509	0.49,0.488	0.016
0.455,0.428	0.431,0.412	0.02
0.446,0.43	0.438,0.417	0.011
0.33,0.719	1.0,NA	-0.476
0.519,0.59	0.722,0.769	-0.191
0.425,0.406	0.386,0.547	-0.051
0.425,0.52	0.585,0.578	-0.109
0.275,0.154	0.124,0.195	0.055
1.0,0.773	0.699,1.0	0.037
0.641,0.623	0.599,0.622	0.021
0.493,0.489	0.52,0.467	-0.003
0.492,0.503	0.494,0.493	0.004
0.997,1.0	0.996,0.997	0.002
0.391,0.382	0.358,0.398	0.009
0.414,0.404	0.402,0.42	-0.002
0.483,0.436	0.438,0.458	0.012
0.494,0.466	0.459,0.47	0.015
0.68,0.639	0.691,0.639	-0.006
0.055,0.085	0.0,0.0	0.07
0.478,0.477	0.473,0.464	0.009
