ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	129,135	93,117	128,65	87,41	167	146	1	1.0	0.548,0.502	0.563,0.581	-0.047
1	112,141	20,16	107,38	10,7	212	169	1	1.0	0.817,0.875	0.895,0.812	-0.008
2	14,19	143,92	18,10	74,36	180	180	1	1.0	0.089,0.171	0.196,0.217	-0.077
3	1,3	5,6	2,0	0,2	213	292	0.401434106591	1.0	0.215,0.407	1.0,0.0	-0.189
5	97,133	239,316	78,29	172,86	144	207	1	1.0	0.368,0.377	0.395,0.326	0.012
6	90,72	70,67	68,37	55,26	147	146	1	1.0	0.561,0.516	0.551,0.586	-0.03
8	775,817	86,59	593,265	52,31	166	117	1	1.0	0.864,0.907	0.889,0.858	0.012
9	700,712	305,362	519,318	256,141	149	133	1	1.0	0.672,0.637	0.644,0.668	-0.001
10	97,102	136,95	47,40	83,47	180	180	1	1.0	0.416,0.518	0.362,0.46	0.056
11	94,103	126,135	43,24	84,44	180	180	1	1.0	0.427,0.433	0.339,0.353	0.084
12	6,7	202,224	10,7	199,77	206	182	1	1.0	0.026,0.027	0.043,0.074	-0.032
13	109,151	202,224	89,43	199,77	167	182	1	1.0	0.37,0.424	0.328,0.378	0.044
14	57,85	98,90	38,25	72,32	138	156	1	1.0	0.397,0.516	0.374,0.469	0.035
15	259,387	94,114	263,157	87,51	561	235	1	1.0	0.536,0.587	0.559,0.563	0.001
16	273,295	143,215	273,132	119,85	200	172	1	1.0	0.621,0.541	0.664,0.572	-0.037
17	1670,1734	2025,2080	1523,755	1738,852	177	213	1	1.0	0.498,0.501	0.513,0.516	-0.015
18	51,63	161,177	62,32	168,95	151	221	1	1.0	0.317,0.343	0.351,0.33	-0.011
19	82,100	37,68	88,50	27,21	201	210	1	1.0	0.698,0.606	0.773,0.713	-0.091
20	150,173	295,300	131,43	228,87	148	175	1	1.0	0.375,0.405	0.405,0.369	0.003
21	92,107	143,171	82,62	157,103	147	168	1	1.0	0.424,0.417	0.374,0.408	0.029
