ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3	1,1	180,244	5,1	132,49	230	149	1	1.0	0.004,0.003	0.024,0.013	-0.015
4	0,5	1,2	5,2	2,1	208	149	0.530205958167	1.0	0.0,0.642	0.642,0.589	-0.294
7	3,1	24,18	0,0	7,19	200	149	1	1.0	0.085,0.04	0.0,0.0	0.062
8	69,53	18,17	77,54	8,12	184	149	0.895398405087	1.0	0.756,0.716	0.886,0.785	-0.1
9	62,47	1,1	60,43	0,2	184	149	1	1.0	0.98,0.974	1.0,0.946	0.004
10	1,1	234,282	6,0	132,84	298	149	1	1.0	0.002,0.002	0.022,0.0	-0.009
11	8,4	707,755	1,0	630,351	156	149	1	1.0	0.011,0.005	0.002,0.0	0.007
14	231,355	0,1	239,99	0,2	283	149	1	1.0	1.0,0.995	1.0,0.963	0.016
15	15,14	2,0	0,1	0,0	298	149	1	1.0	0.789,1.0	NA,1.0	-0.105
16	7,3	15,9	1,2	7,2	242	149	0.113644765222	1.0	0.223,0.17	0.081,0.381	-0.035
17	5,2	10,11	4,0	10,5	298	149	1	1.0	0.2,0.083	0.167,0.0	0.058
19	1,0	10,11	0,0	10,5	184	149	1	1.0	0.075,0.0	0.0,0.0	0.037
20	63,46	2,0	28,11	0,0	155	149	1	1.0	0.968,1.0	1.0,1.0	-0.016
21	5,1	74,65	2,0	43,24	298	149	1	1.0	0.033,0.008	0.023,0.0	0.009
22	188,273	28,34	185,93	27,13	170	149	1	1.0	0.855,0.876	0.857,0.862	0.006
23	21,28	28,34	23,10	27,13	236	149	1	1.0	0.321,0.342	0.35,0.327	-0.007
24	4,4	171,249	5,2	167,85	215	149	1	1.0	0.016,0.011	0.02,0.016	-0.005
25	82,99	3,0	49,37	0,0	298	149	1	1.0	0.932,1.0	1.0,1.0	-0.034
26	8,9	0,0	4,7	1,1	153	149	1	1.0	1.0,1.0	0.796,0.872	0.166
28	1,2	107,112	0,0	69,18	293	149	1	1.0	0.005,0.009	0.0,0.0	0.007
30	208,149	1,0	67,33	0,0	298	149	1	1.0	0.99,1.0	1.0,1.0	-0.005
31	860,798	4,6	670,319	0,0	161	149	1	1.0	0.995,0.992	1.0,1.0	-0.006
32	5,18	35,40	6,2	28,18	179	149	1	1.0	0.106,0.273	0.151,0.085	0.072
33	4,2	245,313	1,0	158,89	298	149	1	1.0	0.008,0.003	0.003,0.0	0.004
34	12,12	277,296	21,9	178,84	188	149	1	1.0	0.033,0.031	0.086,0.078	-0.05
35	5,5	63,73	7,2	43,28	298	149	1	1.0	0.038,0.033	0.075,0.034	-0.019
36	0,3	191,248	1,2	157,94	298	149	1	1.0	0.0,0.006	0.003,0.011	-0.004
37	0,4	34,16	0,0	7,8	161	149	1	1.0	0.0,0.188	0.0,0.0	0.094
38	137,150	7,9	102,60	6,6	298	149	1	1.0	0.907,0.893	0.895,0.833	0.036
39	3,0	382,332	4,1	313,114	188	149	1	1.0	0.006,0.0	0.01,0.007	-0.006
40	75,41	6,9	22,11	0,2	268	149	0.224677492087	1.0	0.874,0.717	1.0,0.754	-0.082
41	192,223	6,9	164,73	3,1	161	149	1	1.0	0.967,0.958	0.981,0.985	-0.021
43	18,21	260,254	17,12	283,109	298	149	1	1.0	0.033,0.04	0.029,0.052	-0.004
44	11,13	277,258	7,10	138,76	177	149	1	1.0	0.032,0.041	0.041,0.1	-0.034
45	63,75	230,186	50,38	120,66	298	149	1	1.0	0.12,0.168	0.172,0.224	-0.054
46	3,2	194,296	0,2	205,107	157	149	1	1.0	0.014,0.006	0.0,0.017	0.001
47	4,9	3,1	3,3	1,0	298	149	0.155135906904	1.0	0.4,0.818	0.6,1.0	-0.191
49	115,123	4,2	88,48	0,0	167	149	1	1.0	0.962,0.982	1.0,1.0	-0.028
52	110,103	0,1	80,42	3,0	170	149	1	1.0	1.0,0.989	0.959,1.0	0.015
53	114,137	4,0	101,49	0,1	298	149	1	1.0	0.934,1.0	1.0,0.961	-0.013
54	31,29	108,87	17,8	68,47	268	149	1	1.0	0.138,0.156	0.122,0.086	0.043
55	267,215	3,3	205,103	25,9	298	149	0.0454644650884	0.49360365299832343	0.978,0.973	0.804,0.851	0.148
56	10,5	244,318	2,0	149,97	298	149	1	1.0	0.02,0.008	0.007,0.0	0.011
58	3,3	237,272	3,4	205,145	151	149	1	1.0	0.012,0.011	0.014,0.026	-0.009
59	21,17	69,46	6,4	50,31	204	149	0.654678136733	1.0	0.182,0.213	0.081,0.086	0.114
60	12,13	11,17	3,4	10,8	204	149	0.346934919608	1.0	0.443,0.358	0.18,0.268	0.176
61	1,0	313,308	0,0	255,123	298	149	1	1.0	0.002,0.0	0.0,0.0	0.001
