IncLevel1	IncLevel2	IncLevelDifference
0.004,0.003	0.024,0.013	-0.015
0.0,0.642	0.642,0.589	-0.294
0.085,0.04	0.0,0.0	0.062
0.756,0.716	0.886,0.785	-0.1
0.98,0.974	1.0,0.946	0.004
0.002,0.002	0.022,0.0	-0.009
0.011,0.005	0.002,0.0	0.007
1.0,0.995	1.0,0.963	0.016
0.789,1.0	NA,1.0	-0.105
0.223,0.17	0.081,0.381	-0.035
0.2,0.083	0.167,0.0	0.058
0.075,0.0	0.0,0.0	0.037
0.968,1.0	1.0,1.0	-0.016
0.033,0.008	0.023,0.0	0.009
0.855,0.876	0.857,0.862	0.006
0.321,0.342	0.35,0.327	-0.007
0.016,0.011	0.02,0.016	-0.005
0.932,1.0	1.0,1.0	-0.034
1.0,1.0	0.796,0.872	0.166
0.005,0.009	0.0,0.0	0.007
0.99,1.0	1.0,1.0	-0.005
0.995,0.992	1.0,1.0	-0.006
0.106,0.273	0.151,0.085	0.072
0.008,0.003	0.003,0.0	0.004
0.033,0.031	0.086,0.078	-0.05
0.038,0.033	0.075,0.034	-0.019
0.0,0.006	0.003,0.011	-0.004
0.0,0.188	0.0,0.0	0.094
0.907,0.893	0.895,0.833	0.036
0.006,0.0	0.01,0.007	-0.006
0.874,0.717	1.0,0.754	-0.082
0.967,0.958	0.981,0.985	-0.021
0.033,0.04	0.029,0.052	-0.004
0.032,0.041	0.041,0.1	-0.034
0.12,0.168	0.172,0.224	-0.054
0.014,0.006	0.0,0.017	0.001
0.4,0.818	0.6,1.0	-0.191
0.962,0.982	1.0,1.0	-0.028
1.0,0.989	0.959,1.0	0.015
0.934,1.0	1.0,0.961	-0.013
0.138,0.156	0.122,0.086	0.043
0.978,0.973	0.804,0.851	0.148
0.02,0.008	0.007,0.0	0.011
0.012,0.011	0.014,0.026	-0.009
0.182,0.213	0.081,0.086	0.114
0.443,0.358	0.18,0.268	0.176
0.002,0.0	0.0,0.0	0.001
0.925,1.0	0.841,1.0	0.042
0.814,0.872	1.0,1.0	-0.157
0.524,0.481	0.0,0.382	0.311
0.797,1.0	1.0,0.863	-0.033
0.194,0.173	0.034,0.037	0.148
0.022,0.012	0.021,0.017	-0.002
0.071,0.088	0.056,0.038	0.032
0.113,0.354	0.104,0.39	-0.014
0.714,0.31	0.733,0.231	0.03
1.0,0.989	1.0,1.0	-0.006
0.714,0.905	1.0,1.0	-0.191
0.814,0.938	1.0,1.0	-0.124
0.761,0.821	0.73,0.5	0.176
0.017,0.026	0.031,0.024	-0.006
0.052,0.045	0.111,0.095	-0.055
0.532,0.505	0.446,0.617	-0.013
0.0,0.187	0.0,0.174	0.007
0.996,1.0	1.0,1.0	-0.002
0.292,1.0	0.0,0.0	0.646
0.006,0.011	0.011,0.004	0.001
0.992,0.986	0.995,1.0	-0.009
0.018,0.02	0.027,0.054	-0.022
1.0,0.735	1.0,1.0	-0.133
0.048,0.043	0.025,0.022	0.022
0.308,0.543	0.641,0.472	-0.131
0.537,0.704	0.919,0.895	-0.286
1.0,0.845	1.0,1.0	-0.078
0.964,1.0	1.0,1.0	-0.018
0.714,0.833	0.0,NA	0.773
0.077,0.036	0.0,0.0	0.056
0.0,0.034	0.0,0.134	-0.05
0.972,1.0	1.0,1.0	-0.014
0.074,0.09	0.069,0.047	0.024
0.007,0.015	0.0,0.0	0.011
0.988,0.946	0.903,0.918	0.056
1.0,0.987	0.959,0.966	0.031
0.939,0.915	1.0,0.94	-0.043
0.011,0.016	0.024,0.035	-0.016
0.875,0.878	0.885,0.973	-0.052
0.125,0.235	0.015,0.081	0.132
0.994,0.995	0.997,1.0	-0.004
0.685,0.466	0.104,0.466	0.29
0.029,0.043	0.033,0.083	-0.022
0.054,0.061	0.075,0.155	-0.057
0.988,1.0	0.986,0.978	0.012
0.004,0.009	0.003,0.009	0.0
0.857,0.933	0.938,1.0	-0.074
0.247,0.0	0.0,0.114	0.067
0.171,0.201	0.73,0.184	-0.271
0.029,0.084	0.0,0.0	0.057
0.003,0.009	0.0,0.004	0.004
0.004,0.002	0.01,0.003	-0.004
0.926,1.0	0.968,0.934	0.012
0.015,0.023	0.008,0.017	0.006
0.971,0.902	0.75,0.667	0.228
0.993,1.0	1.0,1.0	-0.004
0.996,0.999	0.979,0.991	0.013
1.0,1.0	1.0,0.96	0.02
0.975,0.984	0.78,0.873	0.153
