ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	22,69,30,15,57,33	0,2,1,0,0,0	33,19,28,25,49,14	0,0,0,0,0,0	202	149	1	1.0	1.0,0.962,0.957,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.013
3	187,230,236,152,224,250	0,0,0,4,0,0	166,141,136,258,219,90	0,0,0,0,2,0	291	149	1	1.0	1.0,1.0,1.0,0.951,1.0,1.0	1.0,1.0,1.0,1.0,0.982,1.0	-0.005
4	9,7,1,1,4,2	217,384,262,251,358,344	0,2,9,6,1,4	149,171,193,290,263,88	230	149	1	1.0	0.026,0.012,0.002,0.003,0.007,0.004	0.0,0.008,0.029,0.013,0.002,0.029	-0.004
5	1,20,2,7,6,6	4,1,2,2,10,2	8,8,6,11,16,3	0,0,4,8,9,2	208	149	0.872006888373	1.0	0.152,0.935,0.417,0.715,0.301,0.682	1.0,1.0,0.518,0.496,0.56,0.518	-0.148
6	0,0,1,1,0,0	11,27,20,15,21,31	2,0,0,0,0,0	13,8,9,14,22,4	170	149	1	1.0	0.0,0.0,0.042,0.055,0.0,0.0	0.119,0.0,0.0,0.0,0.0,0.0	-0.004
8	0,0,6,0,6,3	23,44,38,48,46,32	0,0,0,2,0,0	23,32,15,50,34,25	200	149	1	1.0	0.0,0.0,0.105,0.0,0.089,0.065	0.0,0.0,0.0,0.029,0.0,0.0	0.038
9	80,150,101,85,171,89	15,26,24,19,24,24	105,99,120,155,167,72	26,15,17,25,35,12	184	149	1	1.0	0.812,0.824,0.773,0.784,0.852,0.75	0.766,0.842,0.851,0.834,0.794,0.829	-0.02
10	72,117,90,60,133,72	0,1,2,0,0,1	88,86,95,134,113,55	0,0,1,0,0,2	184	149	1	1.0	1.0,0.99,0.973,1.0,1.0,0.983	1.0,1.0,0.987,1.0,1.0,0.957	0.0
11	2,2,4,2,2,1	227,406,352,311,398,436	2,4,9,24,15,4	282,155,190,346,292,124	298	149	1	1.0	0.004,0.002,0.006,0.003,0.003,0.001	0.004,0.013,0.023,0.034,0.025,0.016	-0.016
12	2,6,8,2,6,6	849,1423,1059,887,1521,1128	3,2,1,2,2,0	1233,909,962,1125,1509,522	156	149	1	1.0	0.002,0.004,0.007,0.002,0.004,0.005	0.002,0.002,0.001,0.002,0.001,0.0	0.003
13	0,0,0,1,1,0	0,0,0,1,0,0	0,0,3,1,1,0	0,0,0,0,0,0	154	149	1	1.0	NA,NA,NA,0.492,1.0,NA	NA,NA,1.0,1.0,1.0,NA	-0.254
16	355,589,355,308,520,536	0,9,1,0,5,1	366,219,372,345,541,146	0,0,1,1,7,2	283	149	1	1.0	1.0,0.972,0.995,1.0,0.982,0.996	1.0,1.0,0.995,0.995,0.976,0.975	0.001
17	14,57,21,12,27,20	5,6,2,0,1,0	0,6,0,3,7,1	0,1,0,0,1,0	298	149	1	1.0	0.583,0.826,0.84,1.0,0.931,1.0	NA,0.75,NA,1.0,0.778,1.0	-0.019
18	6,4,10,14,8,4	8,11,16,11,14,17	1,3,3,12,15,3	7,9,11,18,15,2	242	149	1	1.0	0.316,0.183,0.278,0.439,0.26,0.127	0.081,0.17,0.144,0.291,0.381,0.48	0.009
19	0,12,5,7,12,4	17,21,17,26,21,19	1,8,6,6,19,0	14,8,15,35,32,9	298	149	1	1.0	0.0,0.222,0.128,0.119,0.222,0.095	0.034,0.333,0.167,0.079,0.229,0.0	-0.009
20	1,12,4,3,10,4	3,0,2,0,0,0	1,7,10,2,11,0	0,0,0,0,0,0	298	149	1	1.0	0.143,1.0,0.5,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA	-0.226
21	3,0,3,4,3,0	17,21,17,26,21,19	0,3,1,4,8,0	14,8,15,35,32,9	184	149	1	1.0	0.125,0.0,0.125,0.111,0.104,0.0	0.0,0.233,0.051,0.085,0.168,0.0	-0.012
22	36,74,81,69,69,71	0,0,2,0,0,0	74,39,45,57,91,20	2,0,0,1,1,0	155	149	1	1.0	1.0,1.0,0.975,1.0,1.0,1.0	0.973,1.0,1.0,0.982,0.989,1.0	0.005
