ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	7,18,18,14,23,29	28,31,28,22,33,38	19,15,11,18,20,4	20,13,8,12,18,8	210	238	0.340777991951
1	26,61,51,35,51,44	20,31,36,26,28,48	53,41,38,47,59,21	34,36,32,33,60,19	217	196	1
2	68,55,88,55,62,56	33,73,78,47,73,64	99,80,71,88,90,30	81,73,64,116,112,32	293	255	1
3	0,0,0,0,0,0	90,163,90,78,179,99	1,1,0,0,0,0	92,76,81,117,120,34	283	391	1
4	6,5,6,16,13,5	90,163,90,78,179,99	10,6,9,13,9,1	92,76,81,117,120,34	262	391	1
5	15,21,22,11,30,34	24,33,23,17,11,24	19,12,22,20,9,7	16,7,24,25,43,9	189	194	1
6	1,12,5,1,7,3	35,57,57,41,74,50	9,3,6,7,11,4	33,24,37,54,58,12	230	230	1
7	55,87,57,53,82,60	30,35,26,19,33,34	60,34,33,53,69,21	16,8,12,20,24,7	229	202	1
9	29,41,29,20,42,30	56,92,67,80,82,104	27,15,20,42,37,11	46,53,62,95,91,32	194	257	1
11	0,6,1,1,0,0	1,7,8,4,6,4	1,0,1,5,4,0	2,6,4,0,3,3	260	253	0.134034045303
12	249,407,313,214,394,319	10,20,20,11,22,7	255,202,244,279,424,98	11,5,15,13,17,7	216	167	1
13	150,234,197,164,294,236	105,220,156,151,225,141	189,158,150,280,244,102	142,117,95,151,216,65	224	197	1
14	14,20,22,13,14,16	28,44,30,23,25,39	4,7,4,16,26,10	17,23,21,39,24,13	201	303	1
16	47,83,64,43,80,55	70,145,118,93,128,130	71,62,56,68,83,25	118,91,95,155,158,42	198	264	1
17	2,8,4,0,1,3	74,102,65,67,104,73	3,1,5,6,3,2	68,42,65,63,103,27	256	232	1
18	43,87,48,35,64,63	74,102,65,67,104,73	50,23,32,36,64,27	68,42,65,63,103,27	217	232	1
19	17,25,14,14,24,21	27,27,44,15,26,35	17,13,21,14,23,6	29,15,32,28,22,11	188	206	1
20	525,815,565,676,789,737	43,73,68,73,79,62	447,397,459,573,771,264	44,62,62,61,95,35	721	197	1
21	82,118,91,107,144,104	40,73,41,64,86,58	101,63,86,86,127,31	61,33,39,45,61,22	250	222	1
22	200,224,208,183,277,252	53,65,48,61,61,80	71,136,148,226,165,83	18,27,29,64,50,13	439	234	1
23	18,26,19,18,26,22	46,63,49,55,80,59	25,10,28,33,38,8	58,32,53,82,89,27	201	271	1
24	110,172,140,103,157,131	112,192,125,113,180,92	100,64,81,127,116,39	98,87,71,127,137,39	366	249	1
25	102,181,150,111,181,125	112,192,125,113,180,92	114,77,78,133,133,41	98,87,71,127,137,39	353	249	1
26	68,118,102,59,107,64	112,192,125,113,180,92	65,43,54,85,83,17	98,87,71,127,137,39	330	249	1
27	851,1578,966,863,1289,980	428,784,390,428,655,416	1317,931,1204,965,1994,671	627,466,660,502,884,336	176	173	1
28	46,67,52,47,52,64	18,22,17,12,25,16	36,20,22,27,43,16	5,7,8,13,14,3	248	202	1
29	15,30,27,17,46,41	27,40,44,30,44,39	5,3,5,8,11,3	10,5,11,20,31,7	202	223	0.303529826203
30	11,30,23,19,42,33	14,35,11,11,19,24	44,18,19,51,41,14	8,3,5,6,6,3	251	260	9.76090414091e-05
31	10,42,25,27,49,50	35,59,40,26,49,38	44,38,33,47,60,19	54,19,49,47,72,28	197	218	1
32	15,26,19,14,28,15	50,54,46,31,56,43	30,16,22,29,33,4	69,59,41,54,76,32	169	202	1
33	9,23,26,18,21,37	167,257,240,195,261,282	30,16,22,17,35,12	232,171,188,242,318,102	244	234	1
34	75,103,89,83,100,106	60,145,74,67,94,75	60,44,40,81,98,37	84,44,63,92,83,31	247	225	1
35	34,45,33,37,65,74	105,137,113,105,177,129	44,43,53,71,72,18	118,93,117,145,196,55	220	290	1
36	23,32,45,30,34,36	28,51,47,32,41,45	25,26,23,47,45,19	28,46,40,69,63,30	193	201	1
37	16,38,15,25,23,20	25,54,39,57,52,46	23,18,12,33,34,9	43,41,37,43,63,23	208	263	1
39	13,7,16,7,15,19	16,14,16,9,17,13	5,5,14,21,6,2	17,8,13,25,13,1	204	256	1
40	538,862,657,669,947,771	505,832,730,672,959,814	588,484,498,673,851,294	675,483,609,735,888,321	223	209	1
41	20,26,27,10,19,22	20,43,29,14,42,28	21,17,12,26,28,9	25,10,22,21,38,4	248	271	1
42	355,524,553,602,880,651	480,792,811,827,1171,836	890,665,848,1354,1188,414	1182,981,1205,1812,1515,644	575	575	1
43	47,75,101,48,96,79	26,51,39,24,51,38	61,42,66,101,142,21	18,30,18,28,33,9	274	441	1
44	43,52,43,27,56,40	33,56,36,44,72,45	33,29,27,48,56,23	40,48,44,67,59,32	273	301	1
45	16,20,8,20,30,25	35,49,39,31,45,37	9,8,23,13,26,7	32,35,30,43,46,14	193	266	1
46	49,85,65,50,57,54	247,324,283,200,328,328	52,28,63,39,51,14	240,156,208,289,382,141	220	230	1
47	369,579,425,350,545,440	83,123,81,52,97,68	457,332,314,443,561,242	96,65,76,87,142,43	230	193	1
48	143,248,184,189,242,218	143,211,185,226,229,243	245,211,225,284,314,103	234,192,203,237,324,100	253	265	1
49	10,17,9,10,18,18	6,14,17,10,22,24	10,12,10,16,27,5	6,9,6,19,14,1	250	221	0.591179156705
50	20,22,40,16,30,22	27,40,28,28,43,35	29,11,19,28,26,8	35,31,27,60,50,11	209	209	1
