UniqueCount	AmbigCount
421	0
0	308
0	213
7	259
6	287
23	328
1	113
25	54
1	54
92	1454
3	1454
799	731
0	731
1	855
0	821
0	739
13	774
0	669
0	656
36	828
0	693
41	176
0	176
8	1343
0	1115
37	1089
11442	9
6	3488
1208	5383
37	3172
1	3499
1	97
11	97
1855	2
15	0
2	2202
0	1940
0	1972
0	2
0	2
0	2
251	736
12	736
913	984
37	984
1212	1
4	16
2	16
41	0
11	224
0	174
7	142
0	1046
0	1016
0	1023
0	1012
0	1006
2	1036
2	1007
1	986
48	0
1063	0
140	948
9	962
15	1004
3	952
0	1004
33	0
97	687
10	661
19	687
0	0
17	161
33	161
2283	0
0	0
1	0
0	7909
1	7848
0	8166
0	0
0	423
47	423
822	3
0	2
3	1
0	2
338	0
0	36
5	35
2	24
3	35
12	28
1	28
0	24
0	33
0	33
0	0
0	0
0	349
28	349
5156	4
1010	1
8	0
27	73
0	73
0	0
1371	1
9	61
1	61
356	3348
26	3382
34	3034
2	3038
1026	0
1762	1
0	15
0	12
0	14
0	12
0	11
1	0
20	4306
716	4306
697	4343
75	4343
0	5
0	5
0	5
0	5
0	68
21	68
0	2212
16	2212
2	0
303	0
3410	5
7977	15126
0	15125
2141	2
46	105
1	105
92	966
1	879
3	880
1	968
0	71
29	71
8	84
0	84
0	55
5	0
3	120
6	114
9	106
5	1
0	6
0	5
0	4
0	5
0	5
618	0
8	37
0	37
2429	0
216	0
1176	0
0	139
4	161
17	156
0	133
5	127
258	179
3	179
7	161
4	155
0	170
0	159
2298	33
755	34
87	3097
10	3096
472	2448
0	2448
9	0
2803	11
1	545
32	561
6	561
9	0
120	222
0	210
0	212
0	224
1	134
1	68
0	58
0	65
0	50
157	0
22	2111
0	2408
0	2120
19	2132
2	1451
2	536
0	719
10	640
5	654
3	641
884	0
300	1
0	643
0	555
0	581
0	577
4902	2
826	0
2	0
1134	0
539	0
0	283
0	191
13	253
1	267
0	268
0	244
8	575
5	508
2	485
20	0
2	0
488	7
618	6
26	146
9	146
0	0
32	0
6	3709
9	3810
17	3738
130	627
40	613
56	595
140	1245
4	1261
39	1397
1188	0
490	4394
40	4421
2	4212
1413	1
2798	1
0	723
0	394
17	782
0	732
5565	11
138	239
43	239
1552	0
50	0
0	3
0	3
4	1500
0	1617
2	1338
11	1473
15	1345
0	0
230	0
32	0
4	0
28	422
7	422
55	536
1	536
678	2772
73	2772
299	1
1002	0
5477	6
4	10
0	10
0	0
1093	2
275	0
85	382
4	382
26	0
0	858
0	858
0	858
288	1
80	0
11	0
28	241
0	241
2	0
56	425
16	427
0	427
128	0
3	7
0	7
1	0
0	0
0	0
17	0
5	9
1	7
1060	2
0	0
2704	16501
104	16501
0	0
15	969
0	969
0	965
0	11
0	11
0	0
0	0
6201	6
50	1
25	0
7	21
0	21
0	0
8	959
65	878
3	348
319	0
0	5
0	5
10189	7
7	150
0	150
3262	1
0	49
0	86
0	83
0	48
0	87
0	84
0	63
421	0
