UniqueCount	AmbigCount
1035	0
1	362
0	220
5	285
6	280
18	322
2	115
39	141
1	141
288	3117
0	3117
1053	1049
0	1048
4	5334
0	5024
0	4653
109	4760
0	3841
1	3818
82	5013
0	4292
49	191
6	191
37	2471
1	1907
78	1890
13248	11
11	4196
1471	6625
33	3673
2	4205
0	86
13	86
2140	0
19	0
5	4445
0	3767
3	3945
0	7
0	7
0	7
328	636
1	636
1115	956
24	955
650	0
1	39
1	39
83	0
10	280
0	204
15	175
0	2075
5	2098
0	2048
3	2043
1	2094
2	2117
3	1976
0	1953
74	0
1589	0
204	949
4	954
14	978
0	943
0	972
58	0
166	985
4	934
21	984
0	0
25	264
69	264
4372	1
0	0
2	0
0	18406
3	18375
0	19299
0	0
6	411
50	411
1130	0
0	3
8	3
2	1
560	0
0	124
13	122
1	85
1	120
22	22
9	22
0	21
0	59
0	59
0	0
0	0
0	1996
214	1996
3622	5
1555	0
2	0
39	63
2	63
2	0
5706	1
21	86
0	86
438	3219
63	3229
98	2942
2	2938
2285	0
2295	2
0	67
2	43
3	52
1	47
1	56
0	0
62	5887
1321	5888
1319	9231
300	9229
0	11
2	18
0	14
0	15
0	41
17	41
0	5355
21	5355
6	0
1026	0
4886	0
7128	9586
0	9585
3159	2
30	57
1	57
211	1477
4	1363
13	1364
2	1480
0	60
29	60
4	74
0	74
0	48
1	0
2	188
22	185
4	172
1	0
0	28
0	25
0	19
0	26
0	22
722	2
14	42
0	42
2627	2
225	0
1080	0
0	212
4	223
10	230
12	213
17	183
267	230
1	230
9	228
4	217
0	240
0	228
1984	14
733	9
542	9048
28	9047
1020	3030
0	3029
21	0
2553	0
11	656
36	704
3	704
17	0
151	392
0	339
0	325
0	379
0	244
2	107
0	91
0	102
0	88
397	0
99	2956
1	3414
1	2823
31	2988
0	2065
8	394
0	616
10	544
5	543
6	520
786	0
563	0
0	1042
0	885
0	900
4	922
7095	1
2016	1
1	0
1256	0
682	0
0	636
0	418
17	554
0	580
5	583
0	515
29	917
9	802
5	747
24	0
4	0
384	0
589	0
47	180
32	180
0	0
10	0
39	6154
12	6324
43	6134
290	953
67	921
142	923
149	1194
6	1144
77	1345
1118	1
694	4437
37	4443
0	4228
2064	2
3941	4
0	796
0	395
106	854
0	816
6952	5
137	93
41	93
1695	0
42	0
1	26
0	26
1	3014
1	3308
4	2537
73	3107
44	2642
0	0
614	0
34	0
9	0
50	612
19	612
238	1401
4	1401
778	3630
100	3630
394	0
1024	0
4492	1
9	43
0	43
0	0
1698	1
347	0
77	455
2	455
13	0
1	991
0	991
0	987
559	0
83	2
31	0
112	494
9	494
7	0
102	726
22	726
0	726
242	0
6	3
0	3
2	0
0	0
3	0
131	0
21	19
1	19
2623	1
2	0
4197	22072
218	22072
0	0
34	1933
1	1931
1	1927
0	22
3	22
0	0
0	0
11411	6
22	0
6	0
19	48
1	48
0	0
