ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	54,79	83,107	38,20	51,26	160	188	1	1.0	0.433,0.465	0.467,0.475	-0.022
1	404,532	228,281	461,215	266,122	180	168	1	1.0	0.623,0.639	0.618,0.622	0.011
2	114,135	98,117	134,65	131,41	167	146	1	1.0	0.504,0.502	0.472,0.581	-0.023
3	1,0	122,143	0,0	120,51	198	198	1	1.0	0.008,0.0	0.0,0.0	0.004
4	95,134	22,16	108,34	17,7	198	169	1	1.0	0.787,0.877	0.844,0.806	0.007
5	67,91	119,134	63,20	115,50	198	198	1	1.0	0.36,0.404	0.354,0.286	0.062
6	67,91	122,143	63,20	120,51	198	198	1	1.0	0.354,0.389	0.344,0.282	0.059
7	5,19	74,92	17,10	92,36	180	180	1	1.0	0.063,0.171	0.156,0.217	-0.069
8	58,54	79,95	37,20	78,30	160	153	1	1.0	0.412,0.352	0.312,0.389	0.031
11	5,6	4,11	3,3	9,7	198	198	0.67084328169	1.0	0.556,0.353	0.25,0.3	0.179
12	635,817	68,59	682,265	58,31	166	117	1	1.0	0.868,0.907	0.892,0.858	0.012
13	28,48	43,74	18,22	35,35	151	198	1	1.0	0.461,0.46	0.403,0.452	0.033
15	146,181	174,217	95,42	113,50	181	163	1	1.0	0.43,0.429	0.431,0.431	-0.002
16	244,291	113,215	316,132	177,85	198	172	1	1.0	0.652,0.54	0.608,0.574	0.005
17	200,244	159,253	71,78	52,47	198	184	1	1.0	0.539,0.473	0.559,0.607	-0.077
18	40,63	76,98	36,32	88,43	151	198	1	1.0	0.408,0.457	0.349,0.494	0.011
19	194,245	40,68	227,80	39,24	169	127	1	1.0	0.785,0.73	0.814,0.715	-0.007
20	2290,2222	2536,2333	3146,1516	3445,1895	126	123	1	1.0	0.469,0.482	0.471,0.439	0.021
21	78,107	136,171	154,62	192,103	147	168	1	1.0	0.396,0.417	0.478,0.408	-0.036
22	28,26	83,88	19,8	137,78	119	152	0.221878474201	1.0	0.301,0.274	0.15,0.116	0.154
