IncLevel1	IncLevel2	IncLevelDifference
1.0,1.0,0.999,0.993,0.998,0.995	1.0,1.0,0.998,1.0,1.0,1.0	-0.002
1.0,1.0,1.0,1.0,1.0,1.0	0.931,1.0,1.0,1.0,1.0,1.0	0.011
0.973,1.0,0.978,0.952,0.985,1.0	1.0,1.0,0.976,1.0,1.0,1.0	-0.015
1.0,1.0,1.0,1.0,0.992,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
0.936,1.0,1.0,1.0,1.0,1.0	1.0,0.96,0.976,1.0,1.0,0.947	0.009
1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.917,1.0,1.0,1.0,1.0	0.014
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.996,1.0	0.001
0.993,0.991,1.0,1.0,0.995,1.0	1.0,0.986,1.0,0.982,1.0,1.0	0.002
0.991,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
1.0,0.99,1.0,1.0,0.995,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
0.116,0.063,0.123,0.091,0.179,0.0	0.0,0.0,0.0,0.0,0.0,0.091	0.08
1.0,1.0,1.0,1.0,0.998,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.0
0.686,0.534,0.462,0.523,0.57,0.593	0.342,0.419,0.321,0.379,0.357,0.235	0.219
0.991,0.997,1.0,0.984,0.997,1.0	0.978,0.983,0.99,0.987,0.988,0.978	0.011
0.5,0.304,0.778,0.429,0.455,1.0	0.448,0.6,0.75,0.2,0.733,0.333	0.067
1.0,1.0,1.0,1.0,1.0,1.0	0.95,1.0,1.0,1.0,1.0,1.0	0.008
1.0,1.0,0.986,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
0.987,0.992,1.0,0.986,0.991,0.991	0.99,0.982,1.0,0.989,1.0,1.0	-0.002
1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.95,1.0,1.0,1.0,1.0	0.008
0.0,NA,0.0,0.0,NA,NA	0.2,0.0,0.0,0.0,0.0,0.0	-0.033
0.0,0.0,0.167,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,NA	0.028
0.922,0.981,0.968,0.986,0.967,1.0	0.987,0.963,0.986,1.0,0.98,1.0	-0.015
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.982,1.0,1.0	0.003
1.0,1.0,1.0,1.0,1.0,0.955	1.0,1.0,1.0,0.975,1.0,1.0	-0.003
1.0,0.987,1.0,1.0,0.979,1.0	1.0,1.0,0.974,1.0,0.968,0.926	0.016
1.0,0.987,1.0,1.0,0.982,1.0	1.0,1.0,0.978,1.0,0.97,0.939	0.014
1.0,1.0,1.0,1.0,0.333,1.0	NA,NA,NA,NA,1.0,NA	-0.111
0.714,0.846,0.615,1.0,0.889,1.0	1.0,NA,1.0,NA,NA,1.0	-0.156
1.0,1.0,1.0,1.0,0.911,1.0	1.0,0.683,NA,1.0,1.0,1.0	0.049
1.0,0.5,1.0,0.5,NA,1.0	NA,1.0,1.0,1.0,1.0,0.0	0.0
1.0,0.752,1.0,0.876,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.669	-0.007
1.0,1.0,1.0,0.872,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.021
1.0,1.0,1.0,1.0,1.0,1.0	0.999,1.0,1.0,1.0,1.0,1.0	0.0
1.0,1.0,1.0,1.0,1.0,1.0	0.984,1.0,1.0,1.0,1.0,1.0	0.003
1.0,1.0,1.0,0.989,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
1.0,0.989,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.997,0.997,0.991	0.001
1.0,1.0,1.0,1.0,0.997,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
1.0,1.0,1.0,1.0,0.98,1.0	0.99,0.988,1.0,0.974,1.0,0.981	0.008
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.955,1.0,1.0	0.007
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.965,1.0,1.0	0.006
0.986,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
