UniqueCount	AmbigCount
726	0
0	470
0	350
1	405
11	417
22	482
8	166
21	86
0	86
183	2562
4	2562
966	1075
5	1075
1	1015
0	981
0	904
26	935
0	818
0	812
40	997
0	859
62	246
0	246
20	1859
0	1479
58	1510
14617	8
3	4607
1331	7134
24	4158
7	4616
0	180
10	180
2210	0
24	0
2	2916
1	2588
0	2620
0	0
0	0
1	0
369	1087
13	1087
1211	1310
55	1310
1413	2
1	22
11	22
72	0
5	347
0	265
17	238
0	1732
0	1697
0	1717
2	1721
1	1702
0	1711
0	1671
0	1656
93	0
1389	1
177	1358
3	1388
25	1446
0	1365
0	1438
19	0
124	1013
16	977
16	1013
0	0
34	274
60	274
2775	5
0	0
2	0
0	13493
3	13494
0	13945
0	0
0	614
89	614
1085	5
0	5
4	2
4	5
449	0
0	72
3	69
0	40
0	69
10	14
1	14
2	14
0	35
0	35
0	0
0	0
0	538
58	538
6915	2
1339	0
1	0
45	76
3	76
0	0
1867	0
20	77
0	77
412	4188
49	4232
96	3783
4	3781
1429	2
2305	0
0	8
0	8
0	8
1	8
0	6
0	0
16	5169
858	5169
1014	6140
95	6140
0	3
0	8
0	7
0	4
0	105
42	105
0	2370
4	2370
1	0
333	0
3784	3
6948	15858
0	15854
2499	1
53	173
0	173
121	1358
6	1258
5	1258
0	1365
0	119
38	119
6	140
1	140
1	94
5	0
1	144
3	141
4	137
11	0
0	19
0	19
0	17
0	17
0	17
896	2
12	48
0	48
3604	1
340	0
1551	0
0	193
3	246
6	256
2	202
12	170
275	214
4	214
2	242
15	229
0	250
0	234
3563	25
1112	27
139	4456
26	4455
690	3336
1	3336
1	0
3930	3
5	567
42	588
1	588
8	0
151	372
0	332
0	332
0	372
0	212
0	102
0	88
0	94
0	82
188	0
17	2653
2	3029
2	2637
23	2675
1	1885
7	714
0	982
26	859
7	905
6	866
1112	0
384	0
0	918
0	803
0	837
1	851
7507	3
1075	0
2	0
1578	2
644	0
0	442
0	301
12	389
1	422
0	403
0	344
16	880
5	800
4	742
21	0
4	0
651	3
947	3
40	163
15	163
0	0
47	0
14	6847
11	7039
43	6902
152	913
61	888
61	838
221	1892
6	1883
55	2106
1644	2
623	6183
73	6215
3	5899
2002	1
3918	2
0	1152
0	652
19	1271
0	1181
7505	7
205	260
28	260
2184	1
60	0
0	3
0	3
1	1525
1	1617
0	1288
11	1510
20	1373
0	0
530	0
94	0
