UniqueCount	AmbigCount
854	0
0	472
5	378
8	359
2	318
11	361
3	114
13	78
0	78
179	2300
6	2300
1095	1125
0	1125
1	443
0	428
0	381
14	418
0	333
0	329
5	433
0	370
41	227
2	227
10	1787
2	1514
48	1453
11884	5
5	2505
845	4140
10	2614
2	2511
0	208
11	208
2782	1
9	0
1	2492
0	2227
0	2291
0	0
0	0
1	0
293	897
8	897
1049	1033
34	1033
1195	1
0	23
5	23
39	3
11	243
0	187
19	141
0	1016
2	986
0	1005
0	999
0	980
0	993
3	992
0	979
83	0
1307	1
121	1118
5	1135
37	1186
2	1116
0	1181
19	0
61	784
6	761
19	785
0	0
46	349
47	349
2437	0
0	0
0	0
0	12115
1	12074
0	12495
0	0
0	445
73	445
1084	2
0	0
0	0
0	0
515	0
0	68
10	67
0	54
2	65
8	15
3	15
1	11
0	62
0	62
0	0
0	0
0	304
14	304
5341	3
1212	1
1	0
57	186
2	186
0	0
1722	0
22	84
0	84
476	4210
24	4250
102	3712
2	3702
1033	1
2288	0
0	12
0	14
0	12
0	13
0	12
0	0
25	3952
673	3952
992	6238
95	6236
0	14
3	21
0	19
0	16
0	90
27	90
0	3225
4	3225
0	0
466	0
3460	3
7453	18498
0	18496
2571	0
94	222
6	222
142	1415
4	1324
6	1323
3	1424
0	119
40	119
1	50
0	50
0	38
2	0
1	130
9	129
12	122
3	0
0	14
0	13
0	12
0	13
0	13
1664	2
8	47
0	47
3291	2
293	0
1308	0
0	196
5	218
4	207
0	183
12	177
357	252
4	252
3	173
20	173
0	182
0	170
2355	25
1013	24
119	3072
7	3072
568	2619
1	2619
11	0
3522	7
0	538
66	561
4	561
14	0
136	268
1	241
0	227
0	254
1	162
2	69
0	64
0	65
0	53
171	0
10	2071
0	2428
0	2087
21	2092
2	1586
6	511
0	706
17	641
1	643
4	630
930	1
350	0
0	1075
0	927
0	977
1	999
7170	5
866	3
0	0
1293	0
602	0
0	396
0	300
7	369
0	375
2	365
0	320
9	724
2	674
8	594
27	0
3	0
568	8
787	7
23	163
11	163
0	0
27	0
15	7688
16	8018
34	7822
138	852
52	835
61	809
221	1749
2	1734
56	1960
1466	3
540	4329
91	4368
0	4135
1718	2
3479	1
0	816
0	470
19	908
0	874
5364	3
182	213
25	213
1913	0
69	0
0	4
0	4
0	1311
0	1398
0	1149
5	1249
6	1145
0	0
752	2
178	0
5	0
33	1009
33	1009
92	666
0	666
622	3190
109	3190
477	0
843	1
7495	7
3	26
0	26
0	0
1196	1
536	2
108	321
3	321
20	0
2	1784
0	1784
0	1779
343	1
105	0
27	0
57	401
1	401
4	0
68	560
15	560
0	560
200	0
2	4
0	4
1	0
0	0
0	0
31	0
9	25
0	25
1133	0
2	0
3181	20533
244	20533
0	0
35	1570
1	1568
0	1566
0	12
